longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,1998-09-11,C6_plus_grande_couverture,1998-09-11_000_003,2.305962562561035,-0.7229617238044739,13.215826034545898,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,95.14188
-16.375,12.375,1998-09-11,C6_plus_grande_couverture,1998-09-11_000_004,2.421489715576172,-0.7438057065010071,14.035004615783691,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,122.32527
-12.375,12.375,1998-09-11,C6_plus_grande_couverture,1998-09-11_000_020,32.89208221435547,1.5965911149978638,12.621654510498047,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,557.2596
-16.625,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_003,4.870208263397217,-0.6049392819404602,13.928275108337402,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,95.04989
-16.375,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_004,2.590503454208374,-0.7642300724983215,14.70717716217041,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,122.20701
-16.125,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_005,1.4208343029022217,-0.8038750886917114,12.395309448242188,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,149.36412
-15.875,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_006,1.9059933423995972,-0.6918376088142395,10.65737533569336,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,176.52124
-15.625,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_007,5.663090229034424,-0.4042191803455353,10.01484489440918,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,203.67834
-15.375,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_008,5.638072490692139,-0.3500068485736847,9.125456809997559,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,230.83545
-12.875,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_018,16.8679256439209,0.3955550789833069,12.069117546081543,False,False,moderee,normale,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,502.40656
-12.625,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_019,24.766494750976562,1.115138053894043,11.217567443847656,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,529.56366
-12.375,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_020,36.53083419799805,1.8553217649459839,12.084754943847656,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,556.7208
-12.125,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_021,32.35166931152344,1.6437325477600098,11.50149154663086,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,583.87787
-11.875,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_022,33.158199310302734,2.104904890060425,9.997681617736816,True,True,forte,tres humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,611.03503
-11.625,12.625,1998-09-11,C6_plus_grande_couverture,1998-09-11_001_023,38.95344161987305,2.760206699371338,9.68020248413086,True,True,forte,tres humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,638.19214
-16.625,12.875,1998-09-11,C6_plus_grande_couverture,1998-09-11_002_003,7.618784427642822,-0.3269224464893341,12.618213653564453,False,False,moderee,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1998,9,11,254,94.95609
