longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,1986-07-10,C0_plus_grande_couverture,1986-07-10_000_003,23.290409088134766,0.9509486556053162,10.212721824645996,False,True,forte,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,95.14188
-16.375,12.375,1986-07-10,C0_plus_grande_couverture,1986-07-10_000_004,32.786136627197266,1.5900100469589233,11.058658599853516,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,122.32527
-12.375,12.375,1986-07-10,C0_plus_grande_couverture,1986-07-10_000_020,17.693845748901367,1.185881495475769,8.249279975891113,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,557.2596
-16.625,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_003,23.028186798095703,0.9988097548484802,10.114009857177734,False,True,forte,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,95.04989
-16.375,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_004,28.673734664916992,1.4855964183807373,9.934587478637695,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,122.20701
-16.125,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_005,29.808578491210938,1.862723469734192,8.950858116149902,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,149.36412
-15.875,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_006,25.463693618774414,1.6813879013061523,8.281834602355957,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,176.52124
-15.625,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_007,22.64712905883789,1.6185616254806519,7.989523887634277,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,203.67834
-15.375,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_008,16.581214904785156,0.8902069926261902,8.403522491455078,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,230.83545
-12.875,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_018,18.606630325317383,1.810884714126587,5.839034557342529,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,502.40656
-12.625,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_019,14.775160789489746,1.0578893423080444,6.597934246063232,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,529.56366
-12.375,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_020,16.61148452758789,1.0992332696914673,7.268924236297607,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,556.7208
-12.125,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_021,3.471661329269409,-0.4249129295349121,7.002595901489258,False,False,faible,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,583.87787
-11.875,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_022,0.0,-0.7798611521720886,6.153586387634277,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,611.03503
-11.625,12.625,1986-07-10,C0_plus_grande_couverture,1986-07-10_001_023,0.0,-0.7929748296737671,6.963822364807129,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,638.19214
-16.625,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_003,23.340391159057617,1.0819512605667114,10.049683570861816,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,94.95609
-16.375,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_004,24.979387283325195,1.6347969770431519,8.293710708618164,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,122.08641
-16.125,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_005,26.257295608520508,1.8636950254440308,7.911867141723633,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,149.21672
-15.875,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_006,21.982799530029297,1.6905219554901123,7.387984752655029,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,176.34703
-15.625,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_007,10.756786346435547,0.5007680058479309,6.798892498016357,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,203.47736
-15.375,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_008,10.319660186767578,0.36717572808265686,6.921017646789551,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,230.60765
-15.125,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_009,11.225591659545898,0.4709378182888031,7.030562877655029,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,257.73798
-14.875,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_010,30.77422523498535,2.415249824523926,7.810276985168457,True,True,forte,tres humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,284.8683
-14.625,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_011,37.48302459716797,3.1081526279449463,7.753333568572998,True,True,forte,exceptionnelle,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,311.9986
-14.375,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_012,33.30381774902344,3.2140371799468994,6.5455827713012695,True,True,forte,exceptionnelle,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,339.1289
-14.125,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_013,2.4788825511932373,-0.394082248210907,5.08894157409668,False,False,faible,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,366.25922
-13.875,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_014,5.379729747772217,0.08379032462835312,4.8396687507629395,False,False,moderee,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,393.38953
-13.625,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_015,18.84661293029785,2.224595069885254,4.39422607421875,True,False,moderee,tres humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,420.51984
-13.375,12.875,1986-07-10,C0_plus_grande_couverture,1986-07-10_002_016,18.500980377197266,2.5503339767456055,4.070878505706787,True,False,moderee,tres humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),1986,7,10,191,447.65018
