phase,cluster,criterion,date,n_pixels,max_precip,mean_precip,coverage_extreme_pct,max_anomaly,n_extreme_pixels
Phase_3_fin,0,plus_intense,1987-09-17,259,102.44486236572266,24.293640480970094,42.471042471042466,5.520201206207275,110
Phase_3_fin,0,moins_intense,1997-10-27,259,5.591547012329102,1.4643584257243454,15.83011583011583,6.371708393096924,41
Phase_3_fin,0,plus_grande_couverture,1997-10-31,259,10.451537132263184,2.9308469037536145,44.4015444015444,5.984225749969482,115
Phase_3_fin,0,plus_petite_couverture,2023-10-07,259,23.690542221069336,3.6260783278372526,11.583011583011583,4.60177755355835,30
Phase_3_fin,1,plus_intense,1994-09-21,259,101.28107452392578,13.216996331242521,25.096525096525095,5.622842788696289,65
Phase_3_fin,1,moins_intense,2013-10-26,259,7.298470497131348,0.9975950148273044,14.671814671814673,5.491341590881348,38
Phase_3_fin,1,plus_grande_couverture,2012-09-28,259,41.33127975463867,23.589084039783845,92.66409266409266,5.079472541809082,240
Phase_3_fin,1,plus_petite_couverture,2002-09-25,259,20.00276756286621,3.566547200141266,10.424710424710424,3.7021398544311523,27
Phase_3_fin,2,plus_intense,2010-09-11,259,67.87049865722656,24.095513697296497,52.123552123552116,4.229051113128662,135
Phase_3_fin,2,moins_intense,2008-10-22,259,8.559428215026855,0.9314568519563519,7.335907335907336,4.349223613739014,19
Phase_3_fin,2,plus_grande_couverture,2010-09-11,259,67.87049865722656,24.095513697296497,52.123552123552116,4.229051113128662,135
Phase_3_fin,2,plus_petite_couverture,2008-10-22,259,8.559428215026855,0.9314568519563519,7.335907335907336,4.349223613739014,19
Phase_3_fin,3,plus_intense,1984-10-04,259,62.626529693603516,10.460202777650366,39.38223938223938,5.708312034606934,102
Phase_3_fin,3,moins_intense,2005-10-30,259,5.419501304626465,0.6571956428638066,22.779922779922778,6.204427242279053,59
Phase_3_fin,3,plus_grande_couverture,2000-10-16,259,26.655160903930664,12.077944287922392,91.11969111969111,6.093733787536621,236
Phase_3_fin,3,plus_petite_couverture,2021-10-23,259,13.487712860107422,2.1476296111078335,19.305019305019304,4.159485816955566,50
Phase_3_fin,4,plus_intense,1998-09-08,259,58.9674186706543,10.262020029156364,6.177606177606178,4.567511081695557,16
Phase_3_fin,4,moins_intense,1998-10-31,259,10.799062728881836,2.868332988507039,43.24324324324324,6.1823649406433105,112
Phase_3_fin,4,plus_grande_couverture,1999-10-09,259,53.62025833129883,13.98547598938224,69.1119691119691,5.1379008293151855,179
Phase_3_fin,4,plus_petite_couverture,1998-09-30,259,21.895902633666992,6.560379491924779,16.602316602316602,4.191494464874268,43
