longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,1994-05-16,C7_moins_intense,1994-05-16_000_003,0.0,-0.008037388324737549,0.0008037388324737549,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,95.14188
-16.375,12.375,1994-05-16,C7_moins_intense,1994-05-16_000_004,0.0,-0.00550813227891922,0.0005508132162503898,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,122.32527
-12.375,12.375,1994-05-16,C7_moins_intense,1994-05-16_000_020,0.0,-0.5551546812057495,2.0136618614196777,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,557.2596
-16.625,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_003,0.0,-0.013088086619973183,0.0013088086852803826,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,95.04989
-16.375,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_004,0.0,-0.1628110408782959,0.00491232518106699,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,122.20701
-16.125,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_005,0.0,-0.15249843895435333,0.0015796476509422064,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,149.36412
-15.875,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_006,0.0,-0.15474940836429596,0.016705341637134552,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,176.52124
-15.625,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_007,0.0,-0.17912568151950836,0.04544462263584137,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,203.67834
-15.375,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_008,0.0,-0.1983017474412918,0.159429132938385,False,False,trace,normale,Kolda,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,230.83545
-12.875,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_018,0.0,-0.4258863031864166,1.2642762660980225,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,502.40656
-12.625,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_019,0.0,-0.47334977984428406,1.6335225105285645,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,529.56366
-12.375,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_020,0.0,-0.4837435781955719,1.7055290937423706,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,556.7208
-12.125,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_021,0.0,-0.5090031027793884,1.574532389640808,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,583.87787
-11.875,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_022,0.4063769280910492,-0.42220237851142883,1.6974527835845947,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,611.03503
-11.625,12.625,1994-05-16,C7_moins_intense,1994-05-16_001_023,0.7669888138771057,-0.21968863904476166,1.2883996963500977,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),1994,5,16,136,638.19214
