date,phase,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,cluster
2012-09-22,Phase_3_fin,40.4589,-336.2677,-286.49445,-49.161736,-111.73984,-30.14888,74.15742,11.492206,239.55222,-36.862797,85.82865,53.030777,65.54515,-173.05418,-98.58294,-85.86202,-76.96564,82.15735,56.29207,10.371752,48.08585,-39.45716,5.2119503,-59.893215,22.515282,-77.110954,-38.21283,28.77302,-20.301647,-8.22416,16.536528,39.064224,13.621688,8.371737,-7.708426,-9.304877,-20.81162,78.72642,-25.380116,0.7490782,-23.533289,24.608582,-34.62008,-30.952433,-29.050268,-6.575626,-7.4046144,-19.613028,19.09037,-29.473955,-9.327439,-37.882805,-18.394735,-11.960004,-3.0219707,-15.595074,6.3016186,43.781586,-41.410275,-26.589575,-9.892394,-24.89081,-11.891231,40.04267,21.427294,21.898993,-29.515108,5.6958323,49.552216,22.959335,-24.99935,-1.6957057,-12.183802,-9.515778,31.34136,27.543436,30.066645,-30.533138,12.915732,33.455944,10.920885,6.508981,-3.0020745,17.982012,-19.481825,13.024611,-3.639345,2.321077,-1.4628638,10.289856,8.340037,0.7702049,-4.65369,-7.849921,-13.067238,25.34221,-0.83543795,-1.2036608,-2.5809655,-1.9530015,-33.723007,11.628137,23.328318,-7.561657,25.01055,-25.68266,1.7577866,-6.7599015,11.752819,-6.755509,9.295928,0.40893403,-36.13868,-4.7971845,-0.27463236,-41.166462,11.945191,-8.075333,-14.056732,10.856667,-13.544954,-15.3317585,-5.8429046,12.548663,-7.951019,-5.2296433,8.093422,-1.7046937,21.512255,-49.951023,-17.407047,11.131607,-18.21727,4.0569725,7.4557123,-0.036171164,-10.818652,8.405009,6.164497,-2.7280607,-8.14064,-19.290129,-11.613421,11.822912,3.412499,0.5269562,31.730991,-7.4384737,6.25478,20.01028,15.544501,-1.6016074,9.2137375,26.01085,3.3749058,6.030497,5.82542,-4.643045,0.57687634,14.15318,2.5571895,-23.753267,2.4940777,-13.738812,4.837805,0.509448,-10.492924,-4.404277,1
1986-09-25,Phase_3_fin,160.89926,118.5823,-206.07062,-50.595238,192.69435,170.63557,-141.14645,155.86816,-93.073845,-11.900374,-4.927539,29.042631,85.36755,88.07335,-156.5349,21.393143,86.54992,177.8647,110.183685,-5.7301273,-15.845221,-76.094536,56.213722,-38.854656,-17.337044,8.148003,-106.58854,-88.34596,-101.26416,24.60116,-26.564287,-23.93182,6.2878847,99.1655,-12.8022,20.094522,33.512447,-1.2327695,38.702698,45.536934,4.772508,-23.215899,39.798687,13.477648,6.542056,23.71258,1.7434477,29.753006,-5.7610526,-15.79602,-21.812578,16.961357,24.969463,1.1012213,-3.7229552,59.192806,21.520779,-7.4371943,-3.5281382,43.78246,-4.2402596,66.36057,-29.340658,31.773087,20.551744,54.197918,17.80466,-85.47167,31.129566,-4.0258865,8.043774,56.381184,-23.416327,65.18854,-5.0544252,58.044834,21.30854,-51.39384,-2.4964793,-76.66095,93.902695,-47.300426,42.133404,-16.249893,-33.695274,-40.863895,39.595592,-32.198116,-35.93815,-21.413973,57.83494,-8.765248,-15.601448,3.5558102,1.9055941,34.199993,59.43276,-32.31033,-32.318695,26.280529,10.15779,-27.46138,0.13021797,19.603306,37.279587,-16.526482,-9.224635,-16.522045,-2.460153,10.051623,-29.528465,4.8672185,-11.171141,0.41415063,-18.060484,-10.929256,7.124386,-1.5317637,-27.413767,-1.2716182,0.8035514,22.070736,23.819576,-21.239916,9.492425,-18.467129,-21.307585,-5.4804974,-12.80157,-11.790338,22.536776,-15.69198,12.5956335,4.2571206,-2.8309758,-3.6099753,8.5886755,-15.808537,10.951199,-5.157788,6.6402736,1.4940706,-13.618723,-5.6648445,4.826432,-5.6429205,-9.580566,10.680929,-18.83183,-0.8166231,1.1073283,-20.272953,-16.691868,-10.265961,23.138968,-14.711298,-12.378353,6.673448,0.5932088,-7.506474,-4.44337,0.3742677,-25.32634,23.791695,-4.4718227,-14.809009,11.812649,0.66574186,1
1985-09-19,Phase_3_fin,-135.1381,109.70677,-116.42949,98.941986,2.2650034,32.024696,81.1133,-167.77762,-122.139175,-98.49907,29.372541,-47.00531,57.68216,-78.64529,-73.05685,69.98145,-29.924265,-157.32976,35.552765,74.84384,62.360184,22.712627,60.261913,-131.23666,84.589874,179.67183,68.895096,6.2555013,-46.14289,-60.304276,21.772816,-9.357753,123.35488,12.706444,-83.14181,-10.308355,-81.16669,36.30695,-45.322166,6.993907,56.45394,-5.855231,-78.553764,-24.081963,-16.689432,62.516003,51.368176,14.167502,51.780327,7.123817,27.638016,-3.2327712,-24.263403,22.47183,26.51749,1.6951779,11.907452,33.356346,13.736839,-40.038975,-23.004175,-10.431565,-25.418846,-43.930397,2.2854762,-53.558186,-67.62358,16.442095,-9.5867405,-36.835274,-57.414433,-9.385134,-27.033438,19.668276,-37.718117,66.21947,62.78638,-27.726803,-12.129631,-57.644176,-61.40923,-56.427475,-27.131582,-66.15094,-2.5960095,19.991783,14.314971,-1.8631594,-19.485502,11.491333,-6.830081,18.078075,-13.825212,-0.2809551,68.6743,-1.2287388,-12.867154,30.863054,-6.0089555,1.1199992,-25.867462,2.1540773,-0.6562403,36.04486,-34.118275,39.960236,33.38686,7.1813354,61.02959,-1.7023429,46.232143,-31.942068,11.189879,-0.7002371,-2.8368542,5.7510033,-10.867742,11.39417,-32.085587,13.284594,-1.1071204,46.20637,-3.8332672,-32.1395,16.121704,0.9459668,4.2493143,-19.925303,-14.652795,3.0538967,-5.5586934,-14.623004,14.409392,23.091175,11.241472,5.683255,-0.3690379,23.698107,-20.121695,9.321065,-20.67241,2.6990564,-26.516321,-1.8686223,14.733755,-31.467644,-11.401115,0.3601008,-26.115559,1.8274388,-12.141526,-23.391373,-30.552504,7.721507,7.8367367,0.7943998,-9.95421,13.981995,-0.4773552,9.73756,10.64426,-31.696642,1.6537298,-6.189562,11.690206,-5.5336847,15.263622,-20.677563,3
2010-09-01,Phase_3_fin,-355.09033,-129.0977,-167.4268,63.269135,180.23804,-71.88851,-131.39641,94.870865,-180.586,6.705404,-4.8360815,-78.33735,4.070271,-181.75307,-1.1076672,-34.390285,-51.96424,-7.1215124,-56.339905,-48.19889,130.26808,-40.779243,-71.755226,13.404017,-12.272772,71.162674,31.110718,17.140541,35.121563,6.3530746,4.3235035,66.77398,87.5156,-26.288609,63.875435,8.740666,-28.003857,-3.7324302,95.51428,-79.32487,-30.110338,49.263794,-5.6985517,-19.220892,61.81555,-38.4281,-5.487499,-73.82654,-35.422432,66.239204,-89.29981,14.785297,-1.8420504,-48.56174,-43.56199,12.757186,8.276114,-43.69291,10.045024,65.64697,48.963818,-48.624615,5.9224358,25.841076,-12.377684,77.11832,26.807463,-3.9870865,-21.774805,-16.382753,-11.442676,-9.887385,-14.690188,16.843563,-3.0884879,9.923248,20.049803,10.975808,2.265179,18.592247,-10.184444,3.6835241,-10.78118,-13.892791,-24.54765,-25.475222,7.8839736,20.169592,-72.63005,0.6755844,-2.888461,4.4770513,0.27688354,38.674957,-1.6287831,54.621227,26.176083,-22.369812,13.7317705,27.120064,-17.648994,11.871359,-26.271029,-35.007965,10.452368,-6.694015,-16.143602,13.350221,11.756527,1.9579245,6.489685,-78.3511,-13.4956455,-8.0437565,9.097278,-17.04295,-19.779993,-7.734367,88.75408,39.92633,-28.332966,37.38744,-4.0658946,-10.279564,14.610663,9.464625,39.031982,-14.653229,2.1237595,54.871708,-23.25768,23.757385,-50.08787,60.570953,-4.190749,32.935364,-19.245184,45.099472,14.644679,-42.073967,10.555999,36.15452,12.103191,-5.883902,-37.68935,1.3482078,79.6132,-16.049711,-60.452152,-5.7967467,33.969086,-42.86325,-30.964275,2.8689988,-25.90248,-26.014494,-20.421309,0.041362073,7.434119,11.105229,32.381466,0.7122715,-47.595936,-0.7333225,39.609707,21.666832,22.281338,-32.159435,2
2003-09-22,Phase_3_fin,10.507881,37.586216,120.57736,-259.01575,122.48233,-70.130264,68.7098,26.722988,-8.009254,-23.192072,57.447197,-61.933636,-81.800385,71.875786,3.4956748,29.780394,-112.59992,7.856062,-142.06165,104.613106,66.21952,-104.02855,43.12411,-32.373497,131.48996,-58.788906,22.058893,59.065258,18.78258,66.48115,-25.751144,-0.020566687,-19.241095,15.755116,18.83061,7.1217012,42.385387,22.135181,-47.10591,68.68088,-31.554285,1.6116889,-23.973383,28.758804,17.348557,139.33032,-73.52365,-71.039276,3.4410264,-11.199741,-2.0862103,-6.39394,-73.3166,9.157912,-16.19531,-30.397995,5.222957,-69.086464,-6.363921,-3.0167902,46.661373,7.3369284,18.232332,-20.613026,-25.446165,45.931145,-22.598932,14.503722,-7.652825,33.4366,4.6081066,4.3752203,-1.9378029,38.49835,31.980076,-43.446068,4.3786745,-71.05998,-33.20676,-49.19627,31.067537,-30.128815,0.55024505,-32.46408,18.498861,-58.8453,-15.048443,-21.844069,-25.514793,-5.9515905,-6.2455525,-36.815174,0.89989656,35.94943,-6.9059787,-63.55746,-14.552876,53.846497,3.1623418,7.627627,-4.183615,20.32069,23.19651,32.845142,0.05447653,-36.790134,0.62370646,-2.2588692,44.627155,-48.730186,-69.249626,-29.734129,-43.192646,12.548503,69.687325,40.64566,25.867033,-1.0312655,33.477646,-6.3346324,-18.131992,-48.37915,-1.9341695,-1.2947391,-7.678397,7.3253465,-1.9866254,-20.824697,-12.606945,-7.6183167,-17.110962,21.910604,-16.452068,21.539854,6.9385743,13.751922,23.7246,-4.8676825,5.831687,7.9909725,5.3956847,-10.230142,-33.26064,-29.406054,44.802578,-2.6037514,-13.900891,0.3782103,-32.36709,1.0617181,-7.023243,-17.770786,-26.88465,-12.196877,41.669167,-6.044186,6.5201664,2.6461222,24.656277,-6.166296,22.187326,32.558186,17.415247,2.3692434,-27.99541,-14.164982,23.835827,-9.03679,1
2023-09-16,Phase_3_fin,331.99744,-250.195,22.893707,-164.0336,137.2331,188.94313,-82.815895,79.607254,27.954975,-3.0032692,167.44075,177.12921,-116.32223,69.68033,-16.229593,108.53018,48.752907,-61.101658,-11.540747,-48.669224,-32.50106,141.01062,12.809077,49.80399,-86.04541,38.93427,52.348362,68.488525,31.632458,-36.812042,-34.1268,41.913567,90.391785,87.41501,-46.151287,-11.884625,-84.79467,-50.677013,12.635721,17.065739,-33.304443,-24.49483,1.5449768,-10.980823,4.7492957,29.376902,-19.62369,-54.153137,-8.67746,-41.532436,-12.838526,-55.244648,23.668386,79.63707,40.563557,42.008934,-30.430048,-31.318672,-22.214838,0.29909757,-5.87756,28.263994,8.837635,-9.899589,-9.113701,-22.066294,-16.653667,8.032883,54.093506,73.951866,23.679806,-55.30522,-24.743628,21.146578,-0.24661209,9.810536,53.565132,63.85902,11.178539,-11.276263,35.97293,43.571533,44.311844,-71.67449,16.908934,2.5243452,-19.509832,64.5498,3.4065475,50.79369,-1.1205117,-0.81912273,14.151394,1.1022376,-16.394571,-35.031284,-20.144508,-24.32464,-5.2802653,-10.4761505,14.236094,-9.922124,-11.013932,15.813117,35.463463,-33.900436,-9.240099,42.591667,26.285887,-2.474736,19.5668,30.970545,23.74175,3.37604,-11.867779,-14.96098,10.424647,19.52138,-2.6827784,9.315859,11.038816,19.713673,-25.447245,13.688273,-47.39765,-8.643383,8.770583,-22.020308,13.772912,27.760761,29.431232,-44.43867,-28.81775,15.775759,-5.338598,-2.9738643,-0.92332363,1.6871316,2.4755123,29.51275,9.894928,-21.320944,-12.295179,-16.0236,-15.237753,2.8980854,-4.5593324,-17.038181,9.555412,3.3593352,5.1020246,-33.00365,-26.698973,4.789692,17.826725,7.5486994,-4.4640837,-21.685236,2.877898,-4.052965,-32.4311,-2.601802,-18.511559,4.228035,-11.520501,-19.579838,12.993934,4.27419,0
1997-09-25,Phase_3_fin,390.52576,-171.31447,154.1741,-27.49765,23.126638,130.62607,-76.72489,1.9004257,-90.12338,7.0491695,56.886322,-91.58019,25.21639,-10.6292515,134.21724,-110.46497,-73.093895,-125.535,7.750409,-18.165558,-174.67262,-40.16794,-71.024315,-154.2867,101.15941,-87.6567,-88.196495,-91.5404,33.896366,58.8081,51.902462,24.457525,-78.47568,-7.6178885,-120.76078,43.48705,-46.262135,-42.125694,-18.233376,-25.433666,18.908932,-18.887806,-87.97205,-55.95358,-39.130356,-92.33323,29.834946,-42.640682,9.115076,89.23678,-42.80227,6.796244,68.229324,25.714458,25.851267,-43.420868,100.61474,-94.180534,-14.337874,-11.938118,-26.269962,22.250013,39.72527,44.00913,-7.406325,-100.84082,19.80732,14.251843,34.909428,-8.755724,-14.850086,18.466347,-71.13006,-34.51427,-12.252122,-21.53472,57.839195,85.57185,21.558685,-65.17218,60.016632,-83.64939,-44.21888,60.473053,19.925974,-58.276962,-49.226025,-11.992811,26.619059,51.02192,28.734373,-25.951405,-13.174569,-25.751831,10.204619,25.613537,46.66163,-16.597202,41.68631,23.546612,-8.687972,17.70157,-31.126303,4.711097,10.228625,5.211755,5.413174,8.980901,5.0507565,4.9630504,8.590371,-7.677225,-2.7319305,-20.913874,-11.7933655,20.471321,4.2788,4.100447,-12.905568,8.477776,14.314307,18.237055,-32.350548,17.809675,19.552153,-9.705526,-3.4248626,-28.53462,2.6629932,-44.789448,-8.868052,59.483032,-7.7030396,7.065949,-4.2026014,-14.352546,-3.873651,5.621757,13.120523,4.1293674,4.993498,4.78758,-4.338234,-13.622658,3.484487,-18.85116,22.684038,-3.869165,4.1725492,8.175128,13.468121,-40.794403,10.812673,11.965288,-30.584124,30.268059,6.8286185,4.427805,2.690426,14.548226,25.750177,8.465441,22.140577,10.0478525,5.1997833,-13.667296,18.074757,6.882452,0
1992-10-03,Phase_3_fin,78.60884,172.73569,-161.89488,68.83688,-82.52913,-87.75862,40.15705,103.01258,153.47234,-184.83505,-80.13102,-76.76977,-34.076267,56.64118,-7.4412017,4.6194005,26.97238,19.74489,-93.01039,-131.8931,-80.8875,133.32368,-80.56752,-45.252132,135.45204,-5.0029507,3.6979685,-17.299229,67.649704,82.83703,101.44157,-114.496284,18.69278,84.15817,61.21219,-2.8162034,23.726208,-35.96812,55.162746,-18.599897,-18.541225,-36.93295,-40.236588,-50.13141,77.562454,-21.948015,-28.842625,-32.09461,-81.402695,31.851814,52.840984,-71.3761,8.152104,55.837326,69.19041,-50.829456,30.588665,5.3246484,19.295704,-44.029217,1.0408248,2.2754214,-81.72905,-24.759247,-41.395344,47.047153,-9.7863035,58.068584,-61.880047,5.5242357,-19.658308,-38.36991,35.07959,52.77504,62.764412,-23.143902,-12.918019,-2.511429,-46.0764,1.4704028,10.918525,13.8907,36.57254,-34.949406,-75.30657,-33.942184,6.827385,-100.46406,-23.855026,-8.870501,-19.012535,-40.287712,9.192747,7.9683566,-18.473722,-52.133728,-53.27639,-89.97194,4.404513,47.871613,0.40262455,-25.588531,-23.217562,-2.2291048,3.4404418,-4.7685585,-91.72694,-15.020309,81.30167,-36.063217,24.445114,41.926647,-3.200937,-87.726845,-5.828322,-77.6768,-60.67097,38.89897,21.468168,-75.1703,-11.476612,-16.6691,7.5305753,14.917046,59.65174,-12.732341,138.23885,-68.388336,47.32874,33.736835,6.580291,-6.597085,26.714766,19.624588,39.130398,-44.277565,-18.034134,-23.753813,18.810545,97.41154,-26.6558,12.994563,-40.426655,-52.28202,38.807903,-19.755047,-1.1066904,-1.0834552,110.70735,27.391356,-17.498707,7.8677444,68.02571,41.777695,29.882904,25.242231,19.076607,62.456253,19.52601,27.792467,-6.5693197,-40.91458,30.871254,28.596254,85.19796,23.80639,34.984367,-65.397224,1
1994-09-25,Phase_3_fin,257.30392,51.887836,-138.5583,12.449937,-259.26434,-4.0071044,-292.26007,-16.656628,117.76163,77.17812,-67.42282,-24.628286,69.7813,118.78055,101.09914,11.84287,-36.954544,-77.46198,-30.6935,58.213425,89.733,-13.131233,32.65491,85.84348,-25.214355,-27.76904,150.81049,8.662359,-79.1363,-7.1961327,-5.9733434,-13.809985,-33.07834,-76.254166,-88.38662,-49.33273,-39.629906,17.628664,15.994772,0.18253498,53.973885,33.478207,47.366436,-30.006855,-19.531988,-67.51018,-36.676506,48.937275,14.663354,-3.4087124,8.0399,47.270058,44.038235,5.577381,-63.62378,-35.359924,62.4451,12.145635,77.30543,2.591956,27.709414,-70.406525,39.970833,44.098717,15.920678,31.987856,44.6854,-35.695957,-4.3213525,57.430428,-52.912865,-1.0559742,70.29257,36.063663,28.22792,5.4311085,-35.419716,11.971258,-36.86591,-13.63104,37.45146,-17.001606,4.5955315,0.40534672,-30.96317,-26.288437,-23.101875,36.366817,-63.678463,28.234726,-57.77127,3.7696707,2.18227,8.609813,22.6371,-21.222015,28.05887,-10.53158,-27.192955,-51.37547,-3.3634655,41.25497,11.06234,0.52178377,22.834332,9.132065,-3.2924287,26.743036,-7.1403785,-33.342304,-9.167173,1.5312856,11.111806,2.0767162,17.95215,-2.7622046,-0.9702991,3.655986,-23.497747,17.727165,30.502266,10.582475,-39.487034,-25.50688,3.307543,21.01099,17.28383,1.9936367,4.5696826,-2.6672354,28.997921,-3.519194,21.4765,-6.3988223,5.108161,-15.818322,-13.146313,-2.9145336,-6.358794,-9.772565,-4.289561,-6.5313826,12.982093,-3.4758632,-23.88734,7.381708,12.413776,-30.74706,-7.0276947,-16.04692,-61.841743,0.74870497,-1.846082,-2.175346,1.8183612,6.502222,-10.756433,-49.91096,21.637888,-17.78532,-10.373684,10.286801,25.52727,6.6335754,11.382128,-6.745311,-21.14074,21.667187,1
2011-09-30,Phase_3_fin,-154.96094,-107.46254,-154.36246,69.45459,-23.221949,-13.351167,-8.900556,-36.683094,-1.8895266,31.933765,-53.304287,22.875202,1.2103877,147.02806,23.87627,29.443787,42.180077,-72.937614,-97.08002,-57.43986,-89.37972,-73.80183,35.762592,35.25173,-13.119085,-49.680702,49.757175,60.19043,27.494345,-144.36427,65.46708,-18.945333,-15.417201,95.582306,77.43571,13.256414,102.60551,35.369,-29.165335,25.18676,14.488745,-56.129654,-104.140785,145.7252,89.20868,-66.98116,-113.99509,34.909313,54.8592,-38.381195,-88.14459,40.091255,18.544146,6.7631993,-23.238947,-27.919489,-6.3877916,-111.98435,8.967448,-0.63917434,-21.972744,-24.133244,-51.94733,-19.715252,68.15015,-13.6441965,-35.767673,-58.895943,21.220787,-43.76552,-11.821023,-0.26822254,-45.161602,30.985971,-23.161636,35.05599,-10.216292,-5.552297,8.923,-40.749153,-41.15507,4.6694975,25.76856,-5.7236304,42.368435,-31.316168,-38.498817,16.511408,7.6945715,-15.058473,9.458039,7.426043,40.52916,55.364883,9.088964,-5.1873665,-15.89912,-30.91301,-38.86195,-10.93965,-7.775867,-0.55003595,12.503851,6.2988796,-6.3240447,-7.388404,-20.673372,15.527014,11.130233,2.8429818,-11.319358,18.958956,16.04068,-40.852325,-21.899075,26.667091,12.167629,-14.588255,17.77009,-42.18479,-15.490728,-12.787839,9.532295,17.391087,-7.8240175,10.081136,32.283,-12.521637,30.480938,-16.529613,4.989618,10.24366,-66.77222,-6.971426,-24.335241,14.495598,-9.1386385,0.80015516,2.0595257,4.45407,-56.443394,-10.016331,27.46299,32.538433,38.503872,-41.053905,16.863392,-7.060479,6.5202923,31.607088,29.367275,50.97065,-29.704796,7.7144256,-7.4395437,18.448425,-13.252238,-25.040854,2.3090057,-4.269162,-35.524723,-3.607867,-18.556757,-10.377582,5.4340897,15.292064,43.08923,-2.9834318,2
2010-09-08,Phase_3_fin,-334.97766,-160.88959,-174.58226,95.01372,184.62312,-80.26628,-151.22942,129.2842,-219.76553,-2.383162,-37.907703,-102.56045,2.6729043,-151.4485,-4.3860936,-23.490164,-56.914032,-13.4150095,-91.34749,-10.570028,105.21731,-69.019066,-69.69305,21.555069,-9.353168,90.83446,27.884436,2.3918922,4.963948,6.652629,-18.600285,43.061733,82.42412,-35.05464,82.72024,-33.0273,-36.482883,-69.56484,67.07401,-53.928432,-57.70451,24.1186,-33.604424,6.3622513,58.26214,-14.616568,30.517735,-88.827,47.449535,72.43543,-81.57355,10.605982,-39.674484,-8.494887,-15.101714,-16.212837,57.798214,-43.387012,4.063287,79.842155,16.048128,-73.479904,7.9141145,13.505532,-54.15817,44.451996,6.763531,-21.606844,27.62602,24.765648,5.7111154,37.12189,-8.443746,7.1093187,-25.999956,-3.1495311,25.089024,-18.015402,4.2136927,19.541403,-3.5843034,-7.1495686,-1.4480945,3.437959,-4.0418797,10.203918,12.18685,-3.8278248,-4.638853,-12.0026045,-19.131845,-8.409618,28.041256,-18.469051,-4.550565,1.3060707,-3.037763,-0.87046707,2.518929,7.399121,-3.495666,7.384867,-5.4002633,13.345293,-22.210417,5.296948,17.985176,4.5925074,-9.739115,5.5361743,1.1243526,35.384205,10.703826,-2.6561048,0.9908322,0.83454216,2.80351,12.561543,-15.314252,-7.954566,-5.4748206,-20.922264,-2.3990738,-2.8260205,-27.390741,-3.7265189,1.6960261,13.026291,-8.858005,-29.182827,10.187533,-10.835417,15.798352,-5.24876,3.1146276,-20.250046,-0.9438062,-9.131713,22.150524,31.15455,0.4245923,-2.7594287,-17.705801,4.780551,21.964851,-1.7407559,-41.656193,20.13335,31.209497,-8.989716,-18.81598,11.175737,12.99577,-2.7850006,0.80810404,18.604527,13.3596115,3.756233,-14.818988,-13.560034,-23.232601,2.7753553,19.160938,-0.36233878,-32.409584,-18.857944,-4.045213,4.9175096,2
2005-10-23,Phase_3_fin,-93.27327,-27.587233,88.481,-159.6904,-26.30271,-130.6341,64.08457,71.43337,-17.91762,-163.04254,-9.1338005,12.391254,-51.248886,-47.27819,47.43833,-28.595963,70.316895,100.859695,30.151043,-77.60652,-7.8352,91.63719,68.28034,51.59003,-81.26058,-34.28106,20.107372,-156.75986,-24.673948,84.68083,41.68385,-17.588072,-13.435299,-53.275814,-69.07956,14.931242,45.77246,81.84741,107.593185,69.18647,-110.49781,-114.46272,-20.49175,-3.110459,-8.093266,0.40535796,21.880976,-94.072044,-14.511338,-24.703197,-61.378277,34.26529,59.456497,21.530294,-0.54705846,0.0686436,23.956266,82.29421,11.161771,28.319853,-10.634555,50.511078,71.87445,41.915825,88.24699,-40.577213,0.6431098,12.408895,-18.442818,-25.667707,-52.067997,-19.163778,-37.243366,39.615555,-70.50708,28.22287,33.475388,20.534138,44.53666,43.85284,-54.587353,0.77826285,-33.27541,-47.89212,-20.776396,20.74744,-39.591953,21.55605,-29.508007,34.0232,40.170532,25.953688,36.089096,112.53803,6.1187987,-58.17487,46.167675,44.114864,29.70495,-37.234222,-61.765884,-50.95477,-15.258348,-10.781373,3.9712284,-10.377552,14.614814,23.98522,-16.202059,-63.631588,15.373965,2.2396846,-6.1270676,43.10719,-0.7036486,7.390756,-24.002432,22.820538,26.62371,-47.25435,-78.951706,-27.894918,34.15978,6.166874,49.407356,0.2369447,70.435036,57.784954,-8.501464,-53.78429,68.50019,47.909462,6.50924,-2.80842,-25.534056,-17.11039,-27.856518,-22.452648,-63.81111,-9.507538,2.1419022,41.93703,-25.042204,42.064754,-31.642672,15.495318,-41.190956,32.33734,-17.872131,1.4670851,3.2412343,3.8401601,19.333101,-0.33928666,-10.514206,16.858831,-6.5811367,-36.80728,16.207354,23.34014,2.8408554,20.180492,-12.631411,6.0331645,-9.059165,-22.028088,-0.0517008,12.555148,1
2022-09-02,Phase_3_fin,-315.82,127.41257,27.901054,156.86322,45.90418,338.30313,-22.704529,101.98399,87.85181,-22.3723,75.00586,81.2648,30.946894,15.397772,157.46574,-15.961971,-3.0324304,43.44729,-70.22162,10.856929,-44.342304,-32.018875,-54.18247,-7.1056294,-20.293415,-22.340157,61.08021,6.7879786,-31.100096,-35.386368,14.982417,-79.58141,27.322262,-68.023964,38.07879,77.69501,-41.986244,22.739399,9.4708605,-5.5923257,-1.683708,14.026932,-1.3388451,40.768204,8.878211,-51.364086,-19.584558,8.609984,-15.037416,-22.190643,-11.177322,25.93994,-10.074539,-10.926754,-28.960154,9.144921,-58.73982,57.567627,82.78467,-33.988293,89.85537,80.67506,8.56289,26.238632,-30.847994,148.85118,-50.762875,7.170884,-3.6082299,-17.277641,8.852222,-76.019455,-17.552565,-91.34394,-76.883286,13.656749,70.30914,24.493698,-14.4452305,-57.462856,-13.626356,-26.847418,-36.999622,9.050566,8.827443,6.2258615,6.2397823,-92.35453,23.507446,23.007751,14.181897,21.358381,3.5864127,34.67461,-37.830235,-9.816879,-37.787914,-39.357174,15.986977,-23.381323,6.213683,99.40132,20.0823,20.203587,41.992012,-1.6571606,-1.8278644,14.986043,-10.68147,50.82753,27.304829,3.5359316,-4.385454,-17.961132,5.6368036,5.186442,3.6246674,21.84516,-28.314178,-3.944615,-6.624609,-14.311668,8.826699,-18.305119,-7.323957,-13.175694,0.57263696,34.266674,-10.943102,-19.337664,-9.057585,25.986437,4.3859324,-16.57387,18.490797,5.0522594,4.105916,11.894349,3.1886303,3.3068345,-9.407781,20.809341,-8.874527,2.626486,-5.852752,-15.897943,-22.969028,-1.1763387,-16.326252,24.42838,-1.053198,-20.46111,6.5422435,7.811845,-0.3265608,-10.695099,-4.1203985,8.239281,4.005447,-5.7493773,-2.8603303,23.025694,-0.562801,-12.944659,-1.9662075,0.11037993,-7.9240375,-9.068663,3
