date,phase,cluster,max_precip,mean_precip,coverage_percent,max_anomaly,mean_anomaly,year,month,day_of_year
2012-10-03,Phase_3_fin,1,23.777,12.327052330970764,17.778,6.739,3.358670424943845,2012,10,277
2000-09-27,Phase_3_fin,3,25.359,13.404648494720458,17.778,5.731,3.118166286611467,2000,9,271
2023-10-08,Phase_3_fin,0,24.237,12.879518127441406,17.778,4.713,2.7120184588526093,2023,10,281
1998-09-19,Phase_3_fin,4,51.199,29.73933038711548,17.778,4.56,2.9038100360900345,1998,9,262
2009-09-18,Phase_3_fin,1,25.749,16.804438018798827,17.778,4.289,2.4993973307254285,2009,9,261
2003-10-23,Phase_3_fin,1,9.485,3.988975358160236,17.556,8.655,3.425274967663636,2003,10,296
2015-10-15,Phase_3_fin,0,28.763,9.578529000282288,17.556,6.932,3.158258415820124,2015,10,288
1984-09-25,Phase_3_fin,3,42.304,25.94124942489817,17.556,6.062,3.152831877041816,1984,9,269
2022-10-18,Phase_3_fin,3,18.302,9.125721699074854,17.556,4.211,2.730891103200818,2022,10,291
2020-09-10,Phase_3_fin,3,38.65,24.19703655001484,17.556,4.142,2.4081254795564604,2020,9,254
2017-09-18,Phase_3_fin,1,28.803,18.694854048234,17.556,2.949,2.3190981906890893,2017,9,261
1999-10-26,Phase_3_fin,4,22.26,10.74705782914773,17.333,6.872,3.768403931475848,1999,10,299
1984-09-12,Phase_3_fin,3,48.719,25.65740081591484,17.333,5.866,3.298478956378749,1984,9,256
1985-09-08,Phase_3_fin,3,57.487,36.63970392178266,17.333,5.483,3.1961533070375774,1985,9,251
1991-09-27,Phase_3_fin,1,32.899,20.075696535599537,17.333,4.003,2.753638575241488,1991,9,270
2018-10-07,Phase_3_fin,1,19.207,8.264826126587696,17.333,3.775,2.6268280660104373,2018,10,280
2002-10-08,Phase_3_fin,1,13.45,7.504377358919614,17.111,9.198,3.185461784879416,2002,10,281
2021-10-24,Phase_3_fin,3,14.554,5.172265219060998,16.889,5.907,3.426198450630931,2021,10,297
1990-10-17,Phase_3_fin,1,12.971,8.001054763793945,16.889,5.098,2.8246001029664702,1990,10,290
1992-09-18,Phase_3_fin,1,40.03,19.7293479317113,16.889,4.653,2.823592992568005,1992,9,262
2023-09-28,Phase_3_fin,0,38.526,22.90853903168126,16.889,4.349,2.745161629907699,2023,9,271
1987-09-18,Phase_3_fin,0,90.862,40.50722834269206,16.667,8.925,3.71102032487165,1987,9,261
2005-10-30,Phase_3_fin,3,5.42,2.157437846467302,16.444,9.999,4.236938206873753,2005,10,303
1993-09-03,Phase_3_fin,1,46.447,21.552141189575195,16.444,5.045,2.762477263696793,1993,9,246
1996-09-27,Phase_3_fin,3,27.552,18.07120570620975,16.444,4.79,2.865446886121755,1996,9,271
2018-10-02,Phase_3_fin,1,34.182,21.654004792909365,16.444,4.338,2.7024281601353755,2018,10,275
1983-09-12,Phase_3_fin,3,30.921,18.659907779178106,16.444,4.088,2.5622987449383774,1983,9,255
1995-09-11,Phase_3_fin,3,43.929,23.43216153737661,16.444,3.787,2.6407009145480265,1995,9,254
2008-09-08,Phase_3_fin,2,30.236,18.11563795966071,16.444,2.763,2.277584664512423,2008,9,252
1994-09-21,Phase_3_fin,1,101.281,38.49835586547852,16.222,8.114,4.155822352861759,1994,9,264
2007-10-31,Phase_3_fin,3,9.187,3.942571451810941,16.222,6.518,3.280543020502632,2007,10,304
2010-09-24,Phase_3_fin,2,52.315,24.454233927269502,16.222,6.017,2.882043368787921,2010,9,267
2007-09-26,Phase_3_fin,3,48.105,21.21651446982606,16.222,5.391,3.295452683044939,2007,9,269
1986-10-09,Phase_3_fin,1,23.82,9.473349290351344,16.222,4.683,2.8946390479408475,1986,10,282
1995-09-23,Phase_3_fin,1,60.864,26.241635216606987,16.0,9.122,4.083721207782819,1995,9,266
2000-09-23,Phase_3_fin,3,42.61,22.70548547638787,16.0,5.882,2.9844869478098874,2000,9,267
2021-10-05,Phase_3_fin,3,19.486,12.89156973361969,16.0,3.799,2.605535663605431,2021,10,278
2001-10-02,Phase_3_fin,3,19.917,11.269491096337635,16.0,3.678,2.490818435859108,2001,10,275
1987-10-14,Phase_3_fin,0,26.006,14.105255046360927,15.778,5.908,3.194521721951611,1987,10,287
2006-09-27,Phase_3_fin,1,40.59,20.876601984803106,15.778,3.846,2.6306708856666408,2006,9,270
2003-09-09,Phase_3_fin,1,60.215,33.242916801997595,15.556,6.753,4.117811110977435,2003,9,252
2015-09-29,Phase_3_fin,0,22.575,11.908945669446672,15.556,6.595,2.9775039077784187,2015,9,272
1990-09-20,Phase_3_fin,1,32.2,19.70314167567662,15.556,6.362,3.155637534037695,1990,9,263
2012-10-20,Phase_3_fin,1,15.211,9.068133204323903,15.556,4.607,2.8230181998922075,2012,10,294
1986-09-23,Phase_3_fin,1,41.24,22.071677926657856,15.333,6.203,2.8817719274193765,1986,9,266
2005-10-06,Phase_3_fin,1,28.391,13.903973579406738,15.333,5.752,2.9883003139072533,2005,10,279
2002-09-11,Phase_3_fin,1,38.4,23.067580098691195,15.333,4.37,2.526209903061845,2002,9,254
1999-09-13,Phase_3_fin,4,29.247,19.00154796768637,15.111,4.427,2.869805534036065,1999,9,256
2014-09-12,Phase_3_fin,1,25.895,17.26205629460952,15.111,3.763,2.5916419553740573,2014,9,255
2021-09-18,Phase_3_fin,3,48.119,27.173420535984324,14.889,4.976,2.964005640088108,2021,9,261
2015-09-24,Phase_3_fin,0,31.943,18.83704162711528,14.889,3.108,2.3867485454740525,2015,9,267
2016-09-01,Phase_3_fin,1,76.092,36.46714438814105,14.667,6.494,3.2054946425880613,2016,9,245
2020-10-12,Phase_3_fin,3,30.388,16.00922947218924,14.667,4.874,2.9354031867494537,2020,10,286
2020-09-11,Phase_3_fin,3,36.244,25.97493177471739,14.667,3.629,2.6207048679343106,2020,9,255
2018-10-20,Phase_3_fin,1,16.27,6.814243815495417,14.444,9.581,4.746574876640944,2018,10,293
2020-10-05,Phase_3_fin,3,25.896,10.91460132598877,14.444,7.32,3.715913183310604,2020,10,279
2015-10-25,Phase_3_fin,0,26.754,11.219249806037316,14.444,6.655,3.753293566272855,2015,10,298
2012-09-19,Phase_3_fin,1,41.769,27.308894157409668,14.444,5.02,3.170731571966625,2012,9,263
1986-09-15,Phase_3_fin,1,45.33,21.37669673332801,14.444,3.872,2.568359826521268,1986,9,258
1987-09-25,Phase_3_fin,0,36.6,20.882834792137142,14.222,6.845,3.658590266559117,1987,9,268
2000-10-15,Phase_3_fin,3,35.412,15.904871720820664,14.222,6.323,3.541227011561409,2000,10,289
1996-10-26,Phase_3_fin,3,19.368,7.186204470694065,14.222,5.863,3.2878940535656067,1996,10,300
2016-09-30,Phase_3_fin,1,29.847,20.690044030547146,14.222,4.243,2.599593623967553,2016,9,274
2022-09-04,Phase_3_fin,3,29.686,20.01158344745636,14.222,4.083,2.720475394404644,2022,9,247
1992-09-11,Phase_3_fin,1,30.183,18.73785327374935,14.222,3.136,2.357712586736435,1992,9,255
2015-10-31,Phase_3_fin,0,11.643,3.505870696098085,14.0,7.111,4.251552134161559,2015,10,304
1990-10-20,Phase_3_fin,1,9.003,4.99045339274028,14.0,5.681,3.101312295233372,1990,10,293
2012-09-23,Phase_3_fin,1,47.365,25.5448242671906,14.0,5.672,2.931652130682466,2012,9,267
2023-09-18,Phase_3_fin,0,27.052,16.219906110612172,14.0,4.099,2.5430828070647484,2023,9,261
2010-09-10,Phase_3_fin,2,50.042,28.72628876519581,14.0,4.058,2.6852828027098425,2010,9,253
2015-09-30,Phase_3_fin,0,27.462,18.194684603857617,14.0,3.662,2.486219184003033,2015,9,273
2000-09-14,Phase_3_fin,3,23.887,17.538398576161217,14.0,3.33,2.6710484998895616,2000,9,258
2018-09-02,Phase_3_fin,1,48.144,34.23579686687839,13.778,3.276,2.590188399259734,2018,9,245
2001-09-18,Phase_3_fin,1,31.405,18.95794333786261,13.556,6.346,3.289589836328491,2001,9,261
2022-09-22,Phase_3_fin,3,38.686,22.39535633462374,13.556,4.094,2.6845416991200093,2022,9,265
1990-09-17,Phase_3_fin,1,28.243,18.47112947995545,13.556,4.089,2.606224693889772,1990,9,260
2013-09-04,Phase_3_fin,1,41.197,20.27858124404657,13.556,3.539,2.49491577520657,2013,9,247
2005-09-29,Phase_3_fin,1,23.793,13.70322462717692,13.333,4.781,3.3576475620581023,2005,9,272
2008-10-02,Phase_3_fin,2,30.804,18.621961839993794,13.333,4.662,2.849210351545815,2008,10,276
1985-09-12,Phase_3_fin,3,52.323,25.653006426493327,13.333,4.458,2.535748029061552,1985,9,255
2022-09-14,Phase_3_fin,3,31.501,17.78198364575704,13.333,3.844,2.40272866061782,2022,9,257
2003-09-24,Phase_3_fin,1,20.914,13.495724089940389,13.333,3.369,2.3635546874851845,2003,9,267
2003-10-20,Phase_3_fin,1,24.943,9.300415986675327,13.111,8.673,3.3154185479973264,2003,10,293
2008-10-25,Phase_3_fin,2,24.492,8.303208094532208,13.111,5.884,2.990980324522106,2008,10,299
2010-09-18,Phase_3_fin,2,57.518,27.30842173301568,13.111,4.939,2.7904637883388705,2010,9,261
2003-09-08,Phase_3_fin,1,32.479,18.921031677116783,13.111,4.792,2.866086210442479,2003,9,251
2009-09-16,Phase_3_fin,1,47.725,26.401817321777344,13.111,3.712,2.3622975323666897,2009,9,259
2019-09-21,Phase_3_fin,1,23.441,15.216773065470033,13.111,3.363,2.4338044033161874,2019,9,264
1999-09-28,Phase_3_fin,4,29.133,17.550070548879688,12.889,7.543,4.529973546679131,1999,9,271
1999-09-17,Phase_3_fin,4,43.396,25.06019299605797,12.889,5.804,2.9742109671754084,1999,9,260
2019-09-22,Phase_3_fin,1,78.187,33.475208775750524,12.889,5.621,2.8970397067243603,2019,9,265
2005-09-28,Phase_3_fin,1,25.341,16.425021155127162,12.889,5.498,2.827178295880468,2005,9,271
2013-09-15,Phase_3_fin,1,25.931,17.323984442086054,12.889,4.796,2.897131514300725,2013,9,258
1992-09-02,Phase_3_fin,1,51.871,29.161271489899733,12.889,3.63,2.509505315334499,1992,9,246
1984-09-15,Phase_3_fin,3,55.393,24.99691133331834,12.667,7.231,3.443427465982974,1984,9,259
2010-10-18,Phase_3_fin,2,10.541,4.0556544755634505,12.667,6.746,3.099536264001069,2010,10,291
1988-09-29,Phase_3_fin,3,25.734,13.558836987144067,12.667,5.483,2.830155198083941,1988,9,273
2002-09-14,Phase_3_fin,1,26.881,16.773023538422166,12.667,4.564,2.9898156033519743,2002,9,257
2008-09-26,Phase_3_fin,2,21.098,14.197075801983214,12.667,4.05,2.6423862472015003,2008,9,270
2000-10-26,Phase_3_fin,3,6.47,3.101804742855685,12.444,7.98,3.7783144834559534,2000,10,300
1984-10-16,Phase_3_fin,3,7.232,4.109593732016427,12.444,6.847,3.849458144171817,1984,10,290
1998-10-30,Phase_3_fin,4,16.157,7.003971951348441,12.444,6.577,3.5272489661216584,1998,10,303
1984-10-31,Phase_3_fin,3,13.23,4.433488084801605,12.444,6.479,3.6468373396334246,1984,10,305
2022-09-26,Phase_3_fin,3,25.338,15.045589140483312,12.444,5.576,3.189633270196462,2022,9,269
2016-09-06,Phase_3_fin,1,32.706,21.47807237080165,12.444,3.194,2.382463683888405,2016,9,250
1997-10-27,Phase_3_fin,0,5.592,2.568611956726421,12.222,6.846,3.206239697957636,1997,10,300
2002-10-30,Phase_3_fin,1,13.691,3.464183121377772,12.222,5.298,2.9322731167954994,2002,10,303
1986-10-07,Phase_3_fin,1,18.31,10.109753764759413,12.222,4.389,2.6634874688713395,1986,10,280
2012-09-01,Phase_3_fin,1,58.327,23.473115088722924,12.222,4.332,2.467901479745416,2012,9,245
2018-10-13,Phase_3_fin,1,17.55,11.335631986097855,12.222,3.815,2.560701026967795,2018,10,286
1990-10-26,Phase_3_fin,1,18.094,6.141723608529127,12.0,8.693,3.606595207444424,1990,10,299
1990-10-06,Phase_3_fin,1,21.721,12.796861441047104,12.0,7.119,3.875619127114215,1990,10,279
2003-10-30,Phase_3_fin,1,20.702,8.322819213072458,12.0,6.11,3.533441836879299,2003,10,303
2011-10-18,Phase_3_fin,2,29.644,14.149254697340506,12.0,5.735,3.044499165517748,2011,10,291
2021-09-17,Phase_3_fin,3,32.733,19.58913557617753,12.0,5.428,3.011437585099423,2021,9,260
1995-10-13,Phase_3_fin,3,30.985,14.734991718221591,12.0,4.803,2.951838165349668,1995,10,286
2010-09-23,Phase_3_fin,2,45.36,23.048493138066046,12.0,4.347,2.7547903634791333,2010,9,266
2017-10-04,Phase_3_fin,1,15.877,11.043806906099674,12.0,3.979,2.77160312176046,2017,10,277
1997-10-06,Phase_3_fin,0,17.667,12.956201641647905,12.0,3.839,2.553808127863621,1997,10,279
1999-09-06,Phase_3_fin,4,52.417,30.66953863920989,12.0,3.729,2.440834944738457,1999,9,249
2003-09-05,Phase_3_fin,1,45.873,26.56346649593777,12.0,3.201,2.3938456003871327,2003,9,248
1998-09-08,Phase_3_fin,4,89.596,44.0477461365034,11.778,11.897,5.764997164040689,1998,9,251
1994-10-07,Phase_3_fin,1,19.513,9.07124935456042,11.778,5.931,3.269633972316381,1994,10,280
1987-10-18,Phase_3_fin,0,10.537,4.59461828672661,11.778,5.902,3.409195781538657,1987,10,291
2016-10-30,Phase_3_fin,1,7.885,4.240056818386294,11.778,5.48,3.2283198449905903,2016,10,304
1988-09-22,Phase_3_fin,2,26.707,17.324359102069206,11.778,5.166,3.1435305644820994,1988,9,266
2021-10-26,Phase_3_fin,3,18.292,9.665933496547195,11.778,4.824,2.9045592080867952,2021,10,299
2011-10-17,Phase_3_fin,2,9.735,5.638690192744417,11.778,4.722,2.450556010226685,2011,10,290
2014-10-09,Phase_3_fin,1,10.164,6.824551699296483,11.778,3.797,2.633210867282811,2014,10,282
2006-09-18,Phase_3_fin,1,50.458,31.51946593230625,11.778,3.4,2.565897937822505,2006,9,261
2005-09-10,Phase_3_fin,1,26.039,17.57920265197754,11.778,3.117,2.342420411049289,2005,9,253
1984-10-03,Phase_3_fin,3,21.375,11.44593237913572,11.556,7.133,3.601899404831846,1984,10,277
1986-09-12,Phase_3_fin,1,40.869,24.73483859575712,11.556,6.495,3.602142390366479,1986,9,255
2020-09-28,Phase_3_fin,3,28.738,20.02363337003268,11.556,3.996,2.5124020194664074,2020,9,272
1985-10-29,Phase_3_fin,3,6.148,2.629083688352622,11.333,8.923,4.536478574415568,1985,10,302
2020-10-06,Phase_3_fin,3,14.103,9.734341859817505,11.333,5.121,3.388507410875767,2020,10,280
2010-09-26,Phase_3_fin,2,43.318,28.38473114312864,11.333,4.595,2.7846414302581786,2010,9,269
2001-09-17,Phase_3_fin,1,31.456,18.718415802600337,11.333,4.542,2.81126747278082,2001,9,260
2012-09-05,Phase_3_fin,1,79.013,42.2513317489624,11.111,6.931,3.433667192647414,2012,9,249
1995-10-29,Phase_3_fin,3,22.496,8.750852437019349,11.111,5.959,3.5591024593006093,1995,10,302
2001-10-14,Phase_3_fin,3,24.043,11.666197662353516,11.111,5.538,3.0854536872731564,2001,10,287
1989-10-31,Phase_3_fin,3,6.668,3.207119139432907,11.111,5.534,3.274440465522825,1989,10,304
2003-10-17,Phase_3_fin,1,9.246,4.428988034725189,11.111,5.525,3.435611465990217,2003,10,290
1987-10-05,Phase_3_fin,0,23.238,10.956224403381349,11.111,4.812,2.8440450900798884,1987,10,278
2017-09-25,Phase_3_fin,1,41.937,15.886826782226562,11.111,4.037,2.646460789791019,2017,9,268
1997-09-28,Phase_3_fin,0,33.166,21.43243854522705,11.111,3.678,2.505615017308444,1997,9,271
2009-09-30,Phase_3_fin,1,26.031,18.19339220046997,11.111,3.666,2.6436880562781777,2009,9,273
1998-09-09,Phase_3_fin,4,39.974,24.631862114886847,10.889,7.256,3.004002100057272,1998,9,252
2007-09-19,Phase_3_fin,3,54.369,30.96404893057687,10.889,4.912,3.039506131421147,2007,9,262
2023-10-30,Phase_3_fin,0,10.069,4.691778337468906,10.889,4.723,2.8834765151954174,2023,10,303
1999-09-24,Phase_3_fin,4,43.499,27.68631464121293,10.889,4.659,2.697132684664469,1999,9,267
2016-09-29,Phase_3_fin,1,27.822,17.721736314345378,10.889,4.568,2.601980988816292,2016,9,273
1998-09-22,Phase_3_fin,4,31.73,20.96391555241176,10.889,4.403,2.6610746788727115,1998,9,265
2008-09-03,Phase_3_fin,2,45.984,26.69019457758689,10.889,3.662,2.448572769498332,2008,9,247
2020-09-08,Phase_3_fin,3,60.736,32.16456435124079,10.667,5.941,3.287215105929956,2020,9,252
2018-09-28,Phase_3_fin,1,29.141,15.137350032726925,10.667,4.474,2.9796598720321867,2018,9,271
1994-09-26,Phase_3_fin,1,51.145,27.312883635361988,10.667,4.265,2.7455842896931206,1994,9,269
2017-09-17,Phase_3_fin,1,37.073,27.14861738681793,10.667,3.807,2.703551545991545,2017,9,260
1995-09-19,Phase_3_fin,1,26.487,17.241900146007538,10.667,3.527,2.489340192033285,1995,9,262
2014-09-03,Phase_3_fin,1,45.728,25.11751405398051,10.667,3.332,2.377385119724324,2014,9,246
1989-09-23,Phase_3_fin,3,64.046,38.07298540561757,10.444,6.517,3.593464274360924,1989,9,266
2009-09-09,Phase_3_fin,1,46.219,20.23271453126948,10.444,5.542,3.290292596066052,2009,9,252
1997-09-12,Phase_3_fin,0,40.924,19.76145626636261,10.444,5.492,2.917520751903644,1997,9,255
2005-10-13,Phase_3_fin,1,19.21,10.387058643584556,10.444,5.24,3.107386003138412,2005,10,286
1989-10-20,Phase_3_fin,3,35.617,16.50595520912333,10.444,5.064,3.423697584354414,1989,10,293
1999-09-14,Phase_3_fin,4,61.927,25.07980328417839,10.444,4.833,2.54250842312838,1999,9,257
1999-09-21,Phase_3_fin,4,47.954,24.389031917490858,10.444,4.008,2.662582499926352,1999,9,264
1999-10-10,Phase_3_fin,4,41.068,12.141157570092574,10.222,11.553,4.038725013414652,1999,10,283
1985-09-06,Phase_3_fin,3,74.58,32.96785951697308,10.222,5.516,3.3185090691112795,1985,9,249
2004-10-07,Phase_3_fin,1,26.305,8.774879237879878,10.222,3.609,2.52226900852903,2004,10,281
2015-09-16,Phase_3_fin,0,30.289,24.624157656794008,10.222,3.138,2.453721316241708,2015,9,259
2013-10-26,Phase_3_fin,1,6.306,2.682083304723104,10.0,4.953,2.819635410219846,2013,10,299
2005-10-09,Phase_3_fin,1,27.052,11.110984240637883,10.0,4.278,2.8112929572233023,2005,10,282
2003-10-01,Phase_3_fin,1,9.59,7.377569029066298,10.0,3.851,2.6962060088322635,2003,10,274
2016-09-11,Phase_3_fin,1,40.451,25.34314359029134,10.0,3.603,2.4878065031236445,2016,9,255
2002-10-12,Phase_3_fin,1,16.165,8.412994935777451,10.0,2.932,2.3684218674327764,2002,10,285
2013-10-29,Phase_3_fin,1,25.624,8.16688694195314,9.778,6.259,3.181126219216492,2013,10,302
1989-09-24,Phase_3_fin,3,66.404,40.06939376484264,9.778,6.17,4.132007643436868,1989,9,267
1986-09-24,Phase_3_fin,1,39.432,25.18716439333829,9.778,5.98,3.253007645585696,1986,9,267
1997-09-07,Phase_3_fin,0,52.146,27.930784832347523,9.778,4.46,2.893721284816927,1997,9,250
2006-10-10,Phase_3_fin,1,35.973,19.15453098037026,9.778,4.417,2.764406615285316,2006,10,283
1988-10-17,Phase_3_fin,3,26.933,13.621130287647247,9.778,4.339,2.8964249569877003,1988,10,291
1996-10-15,Phase_3_fin,3,9.931,5.468808409842578,9.778,4.261,2.514312133785805,1996,10,289
2022-09-24,Phase_3_fin,3,32.302,22.711112715981223,9.778,3.951,2.510575999782255,2022,9,267
2015-10-20,Phase_3_fin,0,21.439,10.218270740725778,9.778,3.756,2.5378635669017475,2015,10,293
1999-09-22,Phase_3_fin,4,29.332,20.59237571095312,9.556,7.452,3.953630602094036,1999,9,265
1990-10-19,Phase_3_fin,1,20.172,6.854566341222719,9.556,6.251,2.860238276236943,1990,10,292
1986-10-01,Phase_3_fin,1,51.383,28.9996276678041,9.556,5.097,3.020482023626965,1986,10,274
1999-09-01,Phase_3_fin,4,64.232,27.65084271098292,9.556,4.948,2.51691451686543,1999,9,244
1990-10-18,Phase_3_fin,1,7.977,4.055313745210337,9.556,4.753,3.120676699550778,1990,10,291
2009-09-06,Phase_3_fin,1,63.699,28.09796169192292,9.556,4.099,2.469552639281948,2009,9,249
1987-09-07,Phase_3_fin,0,47.025,26.7259899405546,9.556,3.963,2.504538944411569,1987,9,250
2007-10-12,Phase_3_fin,3,27.888,11.3177760756293,9.556,3.384,2.4668762013794177,2007,10,285
1983-09-22,Phase_3_fin,3,17.464,14.138762984164924,9.556,3.186,2.419760414177984,1983,9,265
2004-09-03,Phase_3_fin,1,34.414,20.26362738498421,9.556,3.059,2.4161050226056946,2004,9,247
1998-10-27,Phase_3_fin,4,13.915,6.274606872172583,9.333,13.6,5.104080757995239,1998,10,300
2008-10-22,Phase_3_fin,2,8.559,3.767859626384008,9.333,6.154,3.4261205943105684,2008,10,296
1996-10-30,Phase_3_fin,3,12.933,7.541940507434663,9.333,5.312,3.4665166809967367,1996,10,304
1995-10-12,Phase_3_fin,3,30.917,14.7063505536034,9.333,4.222,2.750774017940815,1995,10,285
2018-09-05,Phase_3_fin,1,36.536,29.846092451186408,9.333,4.029,2.728417963480979,2018,9,248
1986-09-08,Phase_3_fin,1,34.838,23.87296383721488,9.333,3.809,2.613820934231946,1986,9,251
2010-10-28,Phase_3_fin,2,12.733,7.39449633870806,9.333,3.795,2.6081410544007504,2010,10,301
2011-09-19,Phase_3_fin,2,43.446,29.75442141578311,9.333,3.786,2.7737740248896507,2011,9,262
1992-09-08,Phase_3_fin,1,33.013,23.51985926855178,9.333,3.624,2.5873528940145785,1992,9,252
2013-09-10,Phase_3_fin,1,29.146,16.7706865356082,9.333,3.502,2.580037830525475,2013,9,253
2006-10-12,Phase_3_fin,1,27.42,16.123286502701895,9.333,3.499,2.574007750585225,2006,10,285
2007-10-23,Phase_3_fin,3,18.906,10.442431290944418,9.333,2.947,2.303415349065827,2007,10,296
1989-10-24,Phase_3_fin,3,10.103,5.281475369523212,9.111,5.316,2.839436250903303,1989,10,297
1994-10-08,Phase_3_fin,1,24.913,15.382838679523005,9.111,4.857,2.8966843483906666,1994,10,281
2012-09-25,Phase_3_fin,1,50.861,25.54267990298388,9.111,4.649,3.0094674721057624,2012,9,269
2023-10-07,Phase_3_fin,0,23.691,10.411395817268186,9.111,4.356,3.09552001931546,2023,10,280
2012-09-24,Phase_3_fin,1,25.043,18.099253514917887,9.111,4.201,2.9234475801777657,2012,9,268
2015-09-12,Phase_3_fin,0,28.589,20.001049483694683,9.111,3.926,2.992734003969087,2015,9,255
1985-09-21,Phase_3_fin,3,30.281,19.85757318357142,9.111,3.905,2.56101316651333,1985,9,264
1991-09-11,Phase_3_fin,1,36.735,19.9792355095468,9.111,2.889,2.3091767202392024,1991,9,254
2002-09-25,Phase_3_fin,1,20.003,14.745420861244202,8.889,4.246,3.141369043972776,2002,9,268
1998-09-30,Phase_3_fin,4,30.789,15.413269174098968,8.889,3.965,2.843482175435079,1998,9,273
2006-10-09,Phase_3_fin,1,23.973,15.348542749881744,8.889,3.919,2.5714534881899254,2006,10,282
2021-10-23,Phase_3_fin,3,14.607,8.117558920383454,8.889,3.722,2.715415956689622,2021,10,296
