event_date,selection_label,pixel_id,longitude,latitude,precipitation_mm,climatology_mm,anomaly_standardized,anomaly_mm,is_extreme,is_intense,intensity_category,anomaly_category,year,month,day,day_of_year,season_phase,phase_description,region,climate_zone,distance_to_coast_km,cluster,criterion,phase
2012-09-05,C3_plus_intense,2012-09-05_000_003,-16.625,12.375,52.76173782348633,14.869681358337402,2.203026056289673,37.892056465148926,True,True,tres forte,tres humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,95.14188,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_000_004,-16.375,12.375,65.28945922851562,16.55708122253418,2.455998420715332,48.732378005981445,True,True,tres forte,tres humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,122.32527,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_000_020,-12.375,12.375,8.644015312194824,11.889208793640137,-0.2429821640253067,-3.2451934814453125,False,False,moderee,normale,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,557.2596,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_003,-16.625,12.625,66.52027893066406,17.35500144958496,2.172550678253174,49.1652774810791,True,True,tres forte,tres humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,95.04989,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_004,-16.375,12.625,79.01329803466797,16.855640411376953,2.7430660724639893,62.157657623291016,True,True,tres forte,tres humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,122.20701,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_005,-16.125,12.625,72.54814147949219,14.563384056091309,2.9498400688171387,57.98475742340088,True,True,tres forte,tres humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Sédhiou,Zone soudanienne,149.36412,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_006,-15.875,12.625,48.482357025146484,12.591775894165039,2.262998580932617,35.890581130981445,True,True,forte,tres humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Sédhiou,Zone soudanienne,176.52124,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_007,-15.625,12.625,37.983543395996094,11.844181060791016,1.7895392179489136,26.139362335205078,False,True,forte,humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Sédhiou,Zone soudanienne,203.67834,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_008,-15.375,12.625,23.520160675048828,10.251176834106445,1.0411900281906128,13.268983840942383,False,True,forte,humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Kolda,Zone soudanienne,230.83545,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_018,-12.875,12.625,14.325721740722656,9.333819389343262,0.49094289541244507,4.9919023513793945,False,False,moderee,normale,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,502.40656,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_019,-12.625,12.625,10.30230712890625,9.074816703796387,0.13524891436100006,1.2274904251098633,False,False,moderee,normale,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,529.56366,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_020,-12.375,12.625,19.68490219116211,9.511645317077637,0.8401851058006287,10.173256874084473,False,False,moderee,normale,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,556.7208,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_021,-12.125,12.625,2.1677756309509277,9.383451461791992,-0.5954106450080872,-7.2156758308410645,False,False,faible,normale,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,583.87787,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_022,-11.875,12.625,4.718580722808838,9.633726119995117,-0.4330684244632721,-4.915145397186279,False,False,faible,normale,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,611.03503,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_001_023,-11.625,12.625,8.820509910583496,9.063061714172363,-0.026148993521928787,-0.2425518035888672,False,False,moderee,normale,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,638.19214,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_002_003,-16.625,12.875,74.85933685302734,18.584688186645508,2.3007137775421143,56.274648666381836,True,True,tres forte,tres humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,94.95609,3,plus_intense,All_phases
2012-09-05,C3_plus_intense,2012-09-05_002_004,-16.375,12.875,67.338623046875,14.935322761535645,2.6557769775390625,52.403300285339355,True,True,tres forte,tres humide,2012,9,5,249,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,122.08641,3,plus_intense,All_phases
