longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,2012-08-27,C3_plus_petite_couverture,2012-08-27_000_003,8.296453475952148,-0.588172972202301,17.586761474609375,False,False,moderee,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,95.14188
-16.375,12.375,2012-08-27,C3_plus_petite_couverture,2012-08-27_000_004,1.428741455078125,-0.9764930605888367,17.81289291381836,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,122.32527
-12.375,12.375,2012-08-27,C3_plus_petite_couverture,2012-08-27_000_020,37.35429763793945,1.063859462738037,19.526805877685547,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,557.2596
-16.625,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_003,15.956347465515137,-0.2154134213924408,19.58730697631836,False,False,moderee,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,95.04989
-16.375,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_004,12.192109107971191,-0.402425616979599,18.14354705810547,False,False,moderee,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,122.20701
-16.125,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_005,9.550004959106445,-0.4844856858253479,15.972412109375,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,149.36412
-15.875,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_006,10.348348617553711,-0.4563758969306946,15.831929206848145,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,176.52124
-15.625,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_007,7.063543319702148,-0.6649614572525024,14.55911922454834,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,203.67834
-15.375,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_008,12.827191352844238,-0.2315722554922104,15.663655281066895,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,230.83545
-12.875,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_018,28.120027542114258,0.9936172962188721,14.293431282043457,False,True,forte,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,502.40656
-12.625,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_019,29.806577682495117,1.322575330734253,13.262733459472656,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,529.56366
-12.375,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_020,38.76720428466797,1.8697842359542847,14.247154235839844,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,556.7208
-12.125,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_021,28.572404861450195,1.041151523590088,14.506909370422363,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,583.87787
-11.875,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_022,29.87027359008789,1.1970192193984985,13.827900886535645,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,611.03503
-11.625,12.625,2012-08-27,C3_plus_petite_couverture,2012-08-27_001_023,25.82607650756836,0.7745814919471741,14.383634567260742,False,True,forte,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,638.19214
-16.625,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_003,16.14463996887207,-0.28326359391212463,22.94504165649414,False,False,moderee,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,94.95609
-16.375,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_004,12.381126403808594,-0.3158572018146515,16.956125259399414,False,False,moderee,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,122.08641
-16.125,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_005,4.134246826171875,-0.8227495551109314,13.77734088897705,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,149.21672
-15.875,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_006,9.093145370483398,-0.40365421772003174,13.574928283691406,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,176.34703
-15.625,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_007,7.113044261932373,-0.6446753144264221,13.577875137329102,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,203.47736
-15.375,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_008,14.476917266845703,0.03115074336528778,14.117911338806152,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,230.60765
-15.125,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_009,12.766427040100098,-0.20448504388332367,15.459432601928711,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,257.73798
-14.875,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_010,14.143024444580078,-0.142591193318367,16.01702880859375,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,284.8683
-14.625,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_011,20.456249237060547,0.5632931590080261,14.099207878112793,False,True,forte,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,311.9986
-14.375,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_012,24.329084396362305,0.9970104694366455,13.307076454162598,False,True,forte,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,339.1289
-14.125,12.875,2012-08-27,C3_plus_petite_couverture,2012-08-27_002_013,19.77754020690918,0.7383776903152466,11.771496772766113,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2012,8,27,240,366.25922
