date,phase,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,cluster
2017-05-30,Phase_1_debut,120.62033,28.909979,25.590136,-62.873726,7.55046,-292.8238,-117.16076,-3.9676719,-65.886,1.723162,-23.334944,214.53613,-50.847034,-96.18839,-1.5489523,9.095977,4.5235753,8.673109,102.44702,112.7373,-36.416294,29.437347,72.570854,38.01962,9.99276,-49.83808,-94.25357,132.23323,-14.879947,57.729008,-23.045849,56.972378,-107.94401,38.42346,16.570515,44.28191,-31.843681,-3.8814232,36.18525,83.24282,-26.276209,-46.225983,6.958136,-107.272545,49.182247,-60.61666,9.725428,135.79868,-21.207869,-17.325443,-19.59117,53.98071,88.85692,24.326927,-33.21722,-21.651817,16.220749,-0.949591,-6.1395407,11.241984,38.64303,-12.986229,-1.663958,36.743176,38.8692,-3.741868,-8.929705,7.5240617,27.501036,-9.231147,21.960463,23.664791,3.721071,-5.350317,11.791984,-32.66789,-19.719969,-18.391167,-18.634966,-8.958424,-4.5701923,1.3961004,18.04435,-9.040671,7.06256,2.03561,-14.153084,0.34001753,-4.5637097,0.769945,2.1125655,-16.029942,-13.754881,8.021219,18.746817,-22.165613,5.8803697,-6.768,-0.9193978,-10.263477,-2.6404498,1.8256576,-7.1023626,-6.418371,0.23877655,11.93137,16.206362,-16.784685,-5.1434617,3.405878,9.118544,-9.569409,-17.772017,16.567266,-27.913134,0.67188734,11.387164,2.37285,24.69009,6.244649,3.7396228,-12.811377,3
1992-05-26,Phase_1_debut,432.8296,217.64153,59.586445,-117.46006,-106.63388,311.63812,-161.68846,82.10715,52.450626,-166.62144,-28.846758,24.970774,-88.72506,-97.65595,-68.67969,-166.94147,51.268963,98.07139,-10.217717,1.4001377,-56.348175,3.1886692,-90.59764,-27.638788,25.775757,-14.476828,-46.833218,-5.744127,21.570072,-34.113033,-33.886204,-37.886406,-49.826374,28.878517,16.03303,-75.134186,-28.095673,-0.22037804,38.42144,35.83993,-1.5486141,15.859658,-34.550888,41.60367,-35.0769,10.029681,6.650262,40.317104,15.200438,-23.213243,-17.217173,-10.56513,10.994464,-22.208,-31.69731,41.656456,-9.078663,23.57452,28.64951,-26.770365,14.105581,-28.775677,-26.13641,34.55584,26.914474,-12.387605,-12.217345,-16.543737,-2.768691,6.956074,-2.5725324,-15.93608,-5.870358,11.247318,23.128172,28.192547,26.706457,45.018745,-18.168537,39.881573,11.177107,-17.165264,-11.917323,76.349434,-21.351225,-19.502337,-61.78219,-28.068806,-10.355587,39.496975,-42.13087,113.95554,-35.507774,13.973901,-20.006437,51.874622,-30.742037,43.46702,64.504234,6.847598,-38.210743,-39.43972,60.776806,-72.40181,58.1494,31.03773,18.23973,-7.9574404,44.17337,-55.877216,-32.728004,-32.35252,-9.455185,-10.082425,-36.120274,3.1545534,-38.13077,7.1582227,49.592995,-28.679884,15.251055,8.017127,3
2009-05-16,Phase_1_debut,-6.5050063,-76.39936,-102.48591,-57.21862,-109.929054,-36.19581,275.54926,126.720985,-169.05513,-68.85977,112.08446,-17.347614,21.753649,59.558052,-34.493523,49.428455,22.65138,44.102306,-44.52022,127.69271,-65.00503,82.52476,12.167693,-74.29654,-9.835102,-9.40682,-26.566216,-25.35683,37.758976,-2.6319711,-4.612206,-166.43044,-53.23456,-244.67783,128.54016,44.314598,-40.25314,-47.508183,-32.418926,-88.74786,-18.772339,-2.053191,34.186886,57.088882,-22.50368,-2.4942102,-38.749702,36.231586,36.219517,11.415943,-25.876429,47.280945,12.568449,47.124462,-30.891895,-23.102045,-28.51044,-4.1482058,16.569824,-12.23354,7.769642,-13.469185,7.0626755,-8.199646,-9.838066,15.125328,5.479239,28.42164,-22.402285,-23.330303,-10.561868,-11.494783,-11.89258,-15.864737,-15.378433,-17.643394,-8.8461075,-23.19577,-22.599358,-32.64616,9.517967,-16.624516,-29.313557,-22.262745,7.7284527,12.035392,-8.057133,-20.374208,3.147136,-11.015666,9.417025,10.101095,3.0283325,-15.90345,-24.109972,-13.678089,-10.567227,-26.382637,-2.1063256,-11.612321,2.8986142,-18.653698,7.194783,-19.33108,-8.612485,-10.714954,22.386683,3.1429298,44.05295,18.710943,-9.956308,-18.951523,-9.392177,-10.601654,-20.962963,-2.8939903,15.29639,-14.343832,6.8462024,-26.920666,-1.0746943,-1.0421576,0
2008-06-13,Phase_1_debut,-245.86284,-72.9489,-27.668999,69.11709,-156.75557,-66.74183,-60.713757,108.18063,94.43219,-290.67026,23.114532,17.03132,241.98517,-6.2020683,45.87671,-176.26144,57.83219,-17.095158,7.7235513,-25.765223,118.90508,-38.033855,23.02688,-44.838646,27.65184,-16.251406,-47.991272,-3.4463267,53.389507,37.3221,-16.338552,19.543266,15.174914,31.18644,-44.117306,-50.303852,43.878597,-46.74114,-56.10518,-30.680508,-18.90428,17.108204,36.442963,-43.59206,-13.757884,-2.0434926,-13.180709,17.27451,-11.769799,-41.19906,-25.157244,26.495153,11.251586,70.99276,-20.629318,-17.308466,7.0094447,-10.903126,63.968643,-32.433887,0.025902636,32.981625,8.897403,24.103693,20.16935,-30.446793,30.009953,-1.481408,-18.491617,-6.243428,-59.430553,9.5914,18.939642,-29.093288,45.047073,24.803158,29.272942,9.632075,-12.621097,-7.0775976,-52.542423,-108.600334,-14.701422,5.4968386,-42.84133,37.785347,22.718218,4.4950514,-43.56881,22.237112,64.60309,32.185295,37.122906,-5.9769497,-16.55906,-17.806257,-4.3233304,32.95216,-28.198975,1.418413,-5.1206837,-1.0302773,39.31067,29.740227,11.468575,-1.5770231,3.290742,9.552219,-35.516693,12.0501,21.516998,-19.094223,-41.344612,25.136574,3.5142405,-9.694818,6.61681,2.3213427,-7.4928017,18.66877,9.485971,15.438662,1
2005-06-06,Phase_1_debut,184.16393,23.233881,14.395895,172.91003,349.18094,17.944345,94.94188,-212.32677,16.362692,-46.419125,28.131214,-32.188618,86.39071,49.735252,-70.576324,-88.49019,7.24592,-56.199543,25.085157,33.128376,33.054092,9.199178,61.877415,-39.129875,-6.6250763,80.17725,-44.38297,-38.308567,-13.537566,47.683563,-51.276188,13.854983,-27.790895,-32.833996,102.08865,-23.982101,-64.34027,117.608185,39.83954,95.35636,-70.90713,36.099434,-29.18537,6.0321884,-41.377834,-71.081825,-53.439976,-89.3791,-3.877052,79.06318,-57.664326,27.602821,106.47847,2.715321,59.995293,-29.536156,21.726702,-41.423653,65.35648,0.60159886,-66.70408,-0.7122909,-30.718592,-49.108665,-10.669713,-1.3251735,47.753872,-21.35518,-80.24542,-39.20094,30.062696,-18.837423,14.420242,20.385988,31.736696,-6.1010036,-21.525002,28.656902,-38.347294,-37.505993,-24.089115,-27.880758,21.379293,19.278519,-0.60964966,5.387637,8.868245,3.8973427,15.146133,9.149553,-11.461465,-21.623522,-23.963734,19.585382,8.866546,4.519028,-11.352159,5.4638295,-2.5491993,8.94121,-11.467183,8.680345,1.2386802,-5.1283727,4.0383487,-20.647514,-15.893858,-7.4841413,-9.749323,-13.051117,3.7373862,-4.7262516,4.280295,-2.1142898,-9.630011,-3.1489816,8.517373,-5.6935453,-15.255932,19.911358,1.1589948,-2.6687934,2
1985-06-29,Phase_1_debut,-233.92657,-50.753304,-69.809074,-105.367256,0.32635674,-6.8186326,94.55017,-46.748955,75.73167,-30.554897,-51.6742,59.95405,-15.684318,25.933546,-78.079445,-34.617077,-4.4096713,-150.97276,59.94379,-53.927326,123.024376,52.19816,-120.4504,0.7250678,24.016167,-45.333687,145.97765,-109.333405,66.2886,-46.812687,-119.94418,33.881,-99.8152,60.769333,32.292694,76.61079,-113.559235,66.7027,22.092783,-71.946945,295.3027,-84.98084,48.7839,-7.6987677,159.70636,-16.933813,0.8327972,-1.1063517,-27.477785,55.51003,-64.85865,14.710012,31.295546,-99.93501,-115.23747,-14.660128,-15.738955,-36.85654,29.103813,-83.985466,30.073519,-45.146152,-15.264673,46.860962,-26.88174,26.984886,82.60749,45.44163,-62.724438,6.7162194,29.047672,6.3896775,12.1818495,-66.088806,-40.68896,36.61254,-20.951126,71.93616,-57.209103,-16.993423,22.088367,-8.345642,-18.735075,-21.25974,32.010864,15.101718,17.162806,0.17038916,7.1635585,-27.449558,-21.493938,4.3243475,-11.048537,-15.455858,4.960847,-2.572718,1.0478462,12.285716,5.376906,30.048096,-13.024174,30.701042,-17.857096,0.2873638,-2.1114118,-16.117954,15.242919,12.003552,-5.8150697,-6.4937572,-8.844256,15.485488,3.2921832,20.0653,30.221764,24.369638,11.974797,12.165417,-11.106878,-4.9972267,-3.7506568,-3.7192464,1
2004-06-27,Phase_1_debut,47.28066,8.480325,-209.08813,-97.558784,77.00571,-111.02182,-26.775509,-134.39293,261.3328,-78.8949,107.290016,-153.4381,46.305637,-130.78665,-49.9119,29.942535,-96.075005,-119.21788,-43.164875,128.99153,9.529962,75.63906,-10.588549,32.93812,-62.286472,-74.07109,57.135395,-25.55299,34.07719,6.3460407,-1.5717775,19.75847,-9.775594,-12.597552,-7.728039,-20.34614,17.67435,25.83478,-3.8717194,-27.608797,58.839188,-28.11447,72.09209,-72.53963,-26.793396,-85.60635,12.107028,-43.17651,107.10715,31.287676,-2.3825982,0.22686267,-31.452309,62.129227,-8.292738,-118.12811,96.73998,22.549345,-15.947703,98.88947,-23.241661,94.40529,-72.62465,-12.290251,5.9412327,111.9711,-69.06938,94.20798,-52.149544,-13.5349655,2.8885877,-32.95139,-21.673279,-0.78368396,-53.20791,-137.43462,136.53215,49.623554,16.27227,28.372156,48.407753,-6.959256,5.119044,0.32668746,-57.402794,72.79458,6.021525,-63.72657,105.58859,35.213303,69.4129,121.312836,-114.858894,-1.1997668,68.43588,49.834652,92.763885,36.525593,-4.00162,38.215816,103.81466,-25.714785,33.4432,-54.110626,-87.917755,21.161858,-1.5343568,-2.4659326,21.694626,-17.79283,4.972747,-57.365555,-19.9944,-15.74048,5.411802,-63.12111,18.911945,48.77722,24.66636,61.293003,-24.992342,-21.078905,3
2009-06-23,Phase_1_debut,123.53852,10.119048,-43.760426,17.84928,-51.798405,-32.12969,201.0051,157.65219,-189.80743,-146.80936,167.96957,126.52832,-3.5733929,134.05927,-196.90298,112.070915,71.79865,45.164642,-114.061554,-71.76339,-47.872192,63.598164,-174.62013,50.511974,32.11233,46.582726,-20.594255,52.125572,-7.4438252,2.1809282,17.484318,102.48561,77.539635,65.558304,23.817453,-45.097553,61.794434,-37.472576,48.25437,93.615776,21.041424,-29.284735,-24.728243,-38.622272,-13.872576,11.843411,55.235832,-45.954678,6.1807585,-27.606094,4.3178105,-26.342852,-18.506075,-12.489069,13.034193,-23.303612,52.262,-22.661386,-1.3051344,-29.418133,-10.705572,-4.5265512,15.965549,-11.868025,15.191383,-23.390795,-13.685891,-20.222727,-16.683386,7.5374684,16.024643,0.18988809,16.823807,-23.416628,-9.802786,8.352293,-0.17540845,1.9047955,8.0153265,9.58092,-2.2375495,-28.032307,-27.430954,-6.0145206,5.004823,-20.633251,13.20295,-29.66558,36.766052,1.4211007,-15.362394,10.377477,16.426338,-19.69199,-6.0500274,-5.9660063,-9.965811,-8.412773,-7.953101,-5.385322,1.4308708,-14.253458,13.920677,-10.997282,-11.631341,-9.483695,8.645728,-38.022686,41.396645,38.217632,-8.626107,-21.268225,-9.698867,-24.798769,19.700344,-27.026667,16.69177,-4.5033326,-2.8064406,48.700275,-14.748825,-3.7168114,3
1984-06-26,Phase_1_debut,-161.4004,183.32231,45.678677,320.57938,-158.36115,-69.224884,-24.916811,18.585249,55.596584,154.2252,35.61997,-81.890434,19.420336,-74.8467,-107.460884,8.206935,58.472454,-67.7988,-122.409584,68.76126,82.91352,5.0613885,-98.672874,164.74037,103.29811,57.951336,-27.660433,9.36649,52.661602,52.775215,62.851345,56.829807,-145.09346,2.004825,36.356575,56.963722,-101.659584,46.675835,-48.627148,6.476252,-86.89498,-110.84223,92.69979,77.16561,-14.039715,67.512276,8.597438,5.02534,63.839275,-47.00763,16.346598,-15.058602,18.06335,-23.636095,21.452925,-107.855225,-32.959778,48.337708,47.352135,-3.2039363,-12.961739,-34.209194,9.529474,-30.850683,17.539074,2.449115,-32.813843,-4.7671204,16.905216,40.97145,-4.0662055,19.080002,11.616885,-3.5150485,-4.082355,30.490143,-11.435228,2.5828156,2.9506564,-2.8332613,-20.544544,22.91504,23.120712,-7.6064677,-37.19778,8.343287,-10.51165,60.162857,17.84257,20.495327,14.153342,12.282372,26.752918,25.990337,-2.1809745,8.313213,-5.7996187,43.29486,-71.13858,-28.52347,-40.370655,2.663751,-10.108969,-12.831723,-39.939037,-18.235165,-9.173184,-38.92763,-9.407014,20.90323,-42.174103,-38.59648,4.3495097,-15.947506,-47.166286,-2.929495,-19.833138,-4.4359975,53.842655,-25.543093,3.7450964,16.298584,4
1996-06-30,Phase_1_debut,-145.27696,100.63286,-120.50296,-21.898916,99.510544,-61.215584,55.10071,98.36162,-89.04651,-53.53176,-4.6397786,-68.24606,26.147726,-4.613981,11.440706,75.47704,1.2764975,85.24472,-9.102732,-104.2323,78.13206,-6.3823705,21.17803,-143.41277,-51.47609,31.590305,-39.005745,-14.332181,48.999027,43.2136,-88.81483,63.6359,1.4762071,-7.713537,-79.64787,-135.39117,-114.04584,-26.997755,24.483967,3.7812402,-127.5029,-59.1751,-1.1975054,-107.82686,-46.615765,127.159805,-135.07785,50.940193,-52.417477,-14.461933,60.11002,-62.69009,2.5561168,-73.65514,-8.439228,66.03917,18.60605,103.55419,-87.85468,-46.45883,-6.5723114,-16.150103,-46.167946,-2.0888371,-93.54136,-63.498474,-27.47264,-11.2709465,-53.879883,-3.7987602,-20.028791,-6.5275106,-4.957149,-28.64376,10.553977,7.339543,42.254677,-32.979294,-65.12876,-111.676,-24.665318,-34.118927,24.144135,-108.24933,59.99132,61.80121,87.91228,-30.186497,112.54084,38.89647,-62.7259,8.878172,34.031338,-24.696486,16.31097,-34.726986,20.425373,1.9681643,117.38802,30.506977,-5.3413663,7.4312415,-13.249112,-159.88004,-18.807009,0.78825647,16.239643,38.994915,-84.48813,-71.88502,-6.2426395,14.743323,-22.160004,-2.4300058,-14.060283,23.555883,38.756924,-19.229082,32.184517,-107.988304,17.289833,-33.81293,3
2000-06-13,Phase_1_debut,-296.75964,-72.0638,-157.70401,-123.238815,-8.827518,32.409534,-151.2383,-199.53734,-66.777054,208.04283,8.647453,44.521347,144.68614,-61.789974,-124.75398,-18.061646,108.78939,21.124758,-76.282425,-65.351295,-15.11315,17.987991,45.327587,-152.12933,156.72617,9.686211,114.77952,-15.993426,20.53729,-4.0268884,-51.675144,-59.595432,-3.0420907,-24.609861,48.00696,-91.2333,49.710823,62.015972,49.49802,38.98208,-11.038721,-2.676997,-2.576329,-95.29168,-4.8627844,54.09414,-28.821905,-27.956007,-57.23268,-59.29654,10.675657,90.53045,22.752625,-2.7930539,-17.679792,34.04509,-85.7835,-24.603794,-13.195584,-30.505476,0.78945154,-40.389454,54.95925,-116.8387,72.21181,81.58891,-34.552837,5.8983526,37.8902,-11.375825,-13.328634,62.133057,-69.19454,-38.983093,6.91802,74.183426,10.611875,-36.389835,-7.470913,8.7586,48.312054,47.694996,26.07664,57.893166,-60.42465,-4.7133927,67.17014,-32.969097,24.379791,-5.5062747,27.342014,-9.83711,-21.218601,-23.8394,-21.855793,41.50825,-30.766308,30.539722,-2.5984473,40.83087,42.40344,-20.109005,14.380784,24.634802,-23.596928,46.86324,-9.146498,-5.1879525,-31.1849,-21.11587,-1.4728875,6.5669885,-37.94191,-14.494488,18.797138,-4.227691,3.858823,6.0897346,21.906792,-38.78434,-44.63587,-17.406649,1
1986-06-08,Phase_1_debut,-41.877323,104.52419,23.562407,-173.92116,-52.2902,-29.72833,151.87663,-21.385525,-83.626144,89.41814,-17.067423,62.285603,-87.28607,60.853966,6.113745,-15.07656,57.328354,-91.04543,77.493195,42.189945,53.68554,-41.65741,45.63203,-75.164444,72.00143,-37.32782,-4.9860063,-7.894782,-4.1905603,47.62707,-36.982872,28.953365,58.779793,50.255753,-2.1974883,-32.344795,32.771294,52.13655,-45.69983,-44.37974,-77.76589,-44.956314,-17.570694,34.698627,26.477793,1.5172174,-12.818087,1.6540406,-51.942196,3.0420501,-108.88612,-87.01531,-65.69043,63.787506,50.122547,-54.340706,-44.562466,-43.791935,-64.6749,-47.312958,53.348015,-50.925877,47.00644,65.265656,8.689281,-81.39921,-26.715984,116.76191,18.263535,-57.46493,-121.43297,-37.543823,-101.06005,88.11202,5.3164043,102.36813,11.821719,-57.421143,-60.328754,-83.38878,-9.416292,27.92848,136.4232,71.04931,87.14783,-32.012432,64.96812,-7.243578,-11.676678,20.039486,4.848041,77.20512,-130.24944,20.896088,-5.0103016,-81.96741,-36.136242,-34.08564,-47.716805,-71.92101,8.19065,81.927246,-41.51616,-36.43485,31.839272,46.65351,84.44274,-13.284679,27.236675,-16.712854,9.750385,-111.60248,-15.051406,-7.662378,-20.104013,-30.719557,-67.8488,64.09049,12.022995,75.5429,-2.5041816,19.583029,3
2007-06-14,Phase_1_debut,-8.793839,32.151978,135.40128,91.18418,10.445591,0.8792073,-37.240917,33.294052,-93.81256,-126.44479,81.24471,2.9735603,0.9634224,-73.08671,110.82318,119.178,109.7439,107.26391,3.111294,-37.729588,-18.502048,-198.8658,17.46202,125.269135,-76.49268,-149.46277,161.80754,8.657774,-176.04279,155.98743,45.35814,59.728916,15.555599,-3.8507745,69.47336,0.44342613,-21.863894,26.297693,24.765802,-72.70354,12.183521,-84.258644,-136.75764,48.881016,-14.31625,4.5657864,-59.857166,-3.5640485,55.067043,-17.37951,6.7706017,17.388834,-5.642496,41.19294,-90.376686,-31.652016,-19.204967,-17.96509,45.82954,-22.293741,-0.42186725,36.334534,6.7500505,-27.328846,7.261731,13.68225,23.435806,21.856716,-11.982229,48.11179,-29.352957,4.1427174,13.506718,35.355522,31.852825,32.517376,16.032885,-26.650766,-83.95894,28.816414,-12.372607,22.809235,-17.81879,-48.134056,-51.351173,-17.791157,12.375564,-29.196619,-10.693204,18.203655,-16.676535,7.2847123,-71.836876,-30.712175,9.29494,-0.86138844,24.329422,-29.724339,5.0777516,22.862633,-15.283798,4.597513,-25.586878,-4.5996604,2.9103317,5.923441,-27.14246,-8.476548,10.205969,-0.8594042,-23.5415,17.615803,-17.707815,-1.9344212,9.958832,-10.02793,6.152212,9.560207,9.819423,-18.351768,1.6689807,-25.479248,3
2019-06-30,Phase_1_debut,197.56363,171.7515,4.1532507,-77.71809,-74.06119,-82.08494,20.011343,-73.85705,75.21273,88.028404,50.92714,-7.367748,89.56398,-7.679632,-14.847014,68.06744,-87.77196,-93.173874,4.975595,-56.252983,53.763374,-43.81493,-100.062744,80.155014,-40.318237,-45.532764,95.41609,-38.940083,-16.522776,12.837714,15.901319,38.583107,131.68324,12.6749325,38.266224,6.680585,50.515945,-34.313114,-90.49669,-159.98456,-67.47941,94.61593,104.71294,-33.429535,-0.3596621,-16.507683,89.509125,15.640307,46.62531,55.799862,-40.99792,81.3792,116.14944,-8.931512,-8.29277,-11.241212,31.003048,32.712975,82.23869,80.28933,-58.82205,-59.25446,-171.88513,18.886385,-73.7942,-90.39505,7.807281,-41.658665,124.00034,2.893694,-42.8416,9.020431,-98.50431,-5.7023797,-71.43727,32.607998,-35.934566,26.277021,-21.120502,-9.754164,86.2593,-26.467964,36.701176,-20.530716,-60.445076,26.593666,-8.149069,-74.13309,50.048798,-90.72236,-25.832918,-6.8195286,-15.073691,22.608475,-13.55193,-32.57084,-52.489273,50.279816,-22.122965,10.573086,5.420781,22.477194,62.652893,30.035986,-0.8497867,12.013442,6.019603,0.49752128,42.84003,1.8144821,-15.794454,-6.882818,-42.1397,22.203014,-14.519571,4.721979,-37.400204,-58.063915,-27.322405,-29.443426,19.61266,-15.244598,3
1989-06-16,Phase_1_debut,-233.24875,43.92835,-154.56834,-217.12387,117.3026,-21.563974,48.803577,100.66197,122.794426,-92.02137,-4.4240613,81.75488,-46.95255,18.898928,-16.632023,-26.483421,-167.44464,-35.759274,-69.4023,-118.6447,-30.194853,6.6220846,125.47019,121.7506,38.137543,55.63071,-33.19439,88.751144,7.113963,-8.037366,33.31899,-0.3193155,-1.9897989,5.241884,-0.11306736,73.83403,7.3542123,-2.063018,78.02684,6.455467,27.31208,26.85017,-54.063034,117.04105,-20.563742,-12.769755,-30.813446,-42.279144,15.974636,-7.0481806,-10.539345,59.71204,73.16988,-49.5915,-7.739991,13.613511,-93.852,-43.554573,-24.284056,-37.18848,93.14972,-38.390984,-61.768192,-49.15241,-74.91181,33.532116,-19.8102,-50.285355,42.524277,103.59161,47.70086,-50.54474,-54.127934,14.482906,42.14539,-49.65958,36.478394,-55.811188,70.58529,-34.26414,-61.378128,-49.08228,9.167785,-15.104848,22.292265,26.305336,-15.857755,8.358125,-8.695341,-0.23748712,21.134575,18.10452,-55.714756,-11.093153,-10.277922,-34.582123,-21.112108,22.010256,-20.630278,3.234236,-0.47435135,12.322578,21.655249,-10.30091,-0.93473446,-4.6048417,-0.6560212,11.111991,-7.5315332,-8.840796,-13.189062,7.5765715,-11.760646,23.078672,-2.569427,20.17428,7.8706636,-47.135914,0.61281157,13.469082,28.942694,-4.9775324,1
2002-06-17,Phase_1_debut,25.130125,200.78998,72.06052,43.38771,-24.350422,198.56703,-36.283375,-178.15028,120.75225,64.6522,173.66014,115.27633,-45.101646,37.956345,53.941143,176.09966,-0.5593467,21.22561,-9.437767,-66.101814,-71.24502,-88.46885,65.30771,-107.30369,-140.58116,74.26006,-20.249403,50.863403,105.57778,11.656285,-20.096107,1.757385,-3.588312,0.72019255,-19.396217,-21.684097,68.47836,-54.341087,2.6877985,-100.370895,28.576723,-88.50167,56.035545,26.5279,19.880999,47.798214,-36.57328,-37.32689,8.109891,-31.82612,51.74411,65.91398,27.258587,2.6360984,59.185802,-59.157562,41.91391,-36.4489,76.98177,-51.503296,-29.292957,45.565666,-11.839237,96.19755,-29.474575,33.829163,-103.85044,38.26775,43.238815,-73.179306,126.54484,45.401253,4.4347744,-60.97195,92.591576,22.739044,7.581004,3.2841575,43.08288,-1.6770186,17.428852,-1.8945901,16.101225,-24.528864,33.747826,-26.078728,-6.008971,56.97418,-26.310593,-9.529074,24.501802,18.642765,5.1077733,-37.090065,13.151357,5.8960342,-3.5356238,-16.35055,-5.3017526,7.1371183,-51.975502,38.54422,-16.635094,-24.003109,13.892439,-8.045103,27.345806,7.7609134,-1.3404481,2.1164513,-19.608019,-4.220198,-12.858659,-25.250126,-6.9487247,14.657487,11.386447,4.1830206,18.56093,9.079505,6.502493,-20.031225,3
2017-06-26,Phase_1_debut,124.21612,75.483345,6.966055,-94.07164,-43.98795,-207.5463,-122.64209,-130.50417,-37.5462,8.020762,-85.49059,283.8027,-19.879475,-116.63314,-102.61305,47.499573,-64.13749,17.056206,86.10776,45.768715,87.507744,-11.94088,27.262753,82.333046,19.351892,42.627537,-22.013332,3.3883846,33.199898,27.63622,-56.466263,-120.51374,42.37167,1.3234576,34.505585,-23.220356,-48.244953,-10.13751,-66.46674,-5.3030214,38.27981,37.957638,-13.645695,69.48524,-13.769956,35.453087,-12.925529,-85.39558,-2.2650821,2.619535,34.066536,-65.86673,-71.65737,-0.002697684,24.293182,4.9174294,-19.8053,36.9626,-2.4407039,8.323468,-23.879002,9.2915745,-13.247933,-9.519741,-11.9120455,-1.0171572,6.2171755,-19.548727,-12.571247,-5.521101,-21.62726,10.42624,17.310146,8.392942,9.384442,18.89933,5.293591,-0.13690546,3.284896,-1.2221191,6.334974,5.978704,-22.111595,-2.4199214,3.139782,4.51061,12.995176,7.5859118,2.1374574,12.917372,0.3638194,5.8977947,3.3385952,-9.448115,-3.4778256,-6.0281897,0.7232121,-5.4945183,-10.146109,3.5755002,-10.850558,-1.7223564,1.3354456,3.560613,-7.6030965,0.7959832,8.331036,-6.8411355,-7.789132,-14.625582,-3.8357718,2.3194144,-10.960255,9.263861,7.8754354,3.2170284,-10.199316,2.52186,-2.2944074,7.4254475,2.592007,8.357733,3
2023-06-19,Phase_1_debut,206.9888,-254.93777,73.89842,188.54845,-73.24754,-18.947302,161.15114,153.51773,288.85446,158.77725,7.965878,170.26053,-30.922731,-22.228172,58.83748,-126.894844,-77.4363,-45.81887,-80.10951,-55.258743,-94.50412,8.236685,-63.53462,-59.064632,43.613136,-3.4212272,94.92905,-21.580627,-35.690292,40.4817,-68.76881,-18.1892,6.8934755,17.816456,-20.766012,-36.804256,-17.752985,-31.006922,34.742966,-13.506523,-8.355946,-27.27072,-33.24917,32.094357,-44.66426,46.61383,-5.2694697,19.982298,-20.780695,25.009848,-6.0622263,30.474016,2.7371461,7.5148787,-5.754128,29.509628,6.4161334,14.819379,2.3539126,-33.7327,-20.488873,-13.969842,17.78409,2.8213055,-21.697468,-3.1022146,-16.167324,-5.8123636,11.722277,0.62827635,15.446556,-2.847471,7.0136795,10.268076,-31.962528,-0.51024437,-26.708225,6.622617,-28.330833,10.045918,-27.50302,2.0169497,16.544563,66.30057,-35.255363,31.446213,-46.196384,24.355139,17.424885,11.852253,4.3113256,-26.748304,5.0384808,-17.657024,7.0307674,-24.990385,20.01527,-35.358307,3.6662993,1.3978859,18.03373,6.438845,-2.212841,-5.015118,-7.70871,-1.4179037,0.3321705,-5.773745,-0.9740404,-1.2976342,1.938792,4.2077866,-10.118176,21.710337,-16.8871,12.244553,-3.2655919,-9.572299,6.968649,4.7463326,-6.5942526,-3.5475073,0
2004-06-04,Phase_1_debut,16.823385,64.52337,-175.41623,-140.88132,28.983103,-83.999275,70.30692,-31.926205,110.328606,-55.01807,172.60136,-187.48329,14.500798,-158.62129,20.363,93.96915,-91.86732,50.649982,-19.469736,190.39287,10.834513,173.10847,38.494335,-26.398531,6.0847726,-128.14622,81.43749,12.36764,-10.422308,23.643354,-92.400635,-1.9194447,30.756605,20.372566,-85.49554,-43.008247,-11.769714,81.80542,-31.65565,-5.018601,5.0263653,0.42817646,-33.804813,17.25587,-2.053251,25.089382,72.14232,-26.214926,-42.913837,24.536758,-25.15877,-7.8513355,34.59607,-9.278617,63.38014,-3.819757,-47.760044,-21.728565,-22.026237,-27.053051,10.669755,-0.0958736,53.529133,-39.863678,-28.422737,2.2803829,-29.911562,-11.115406,0.28932637,-11.09589,-25.077385,0.931496,16.619545,-20.212996,-37.80532,49.996693,-4.4459715,0.16876951,-21.918217,46.73778,-35.087234,-41.036232,51.253242,-31.429573,28.657463,-35.905777,-4.6506815,-3.372608,14.855754,11.083742,33.295742,5.9892983,-8.077028,93.851036,-33.08833,39.415043,19.094416,-70.724686,-14.572557,-131.15524,-66.3796,-27.5214,72.5262,-80.044586,-14.57683,31.600117,-0.9968748,-41.185246,-44.064434,29.833935,-143.13867,68.79953,-18.787622,-14.256735,-43.73505,-31.096773,68.28124,3.1562848,-23.806782,-28.458736,83.087395,-93.41029,3
