longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,2009-07-02,C1_moins_intense,2009-07-02_000_003,12.735639572143555,1.0781899690628052,6.384561061859131,False,False,moderee,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,95.14188
-16.375,12.375,2009-07-02,C1_moins_intense,2009-07-02_000_004,15.251178741455078,1.1908892393112183,7.086073875427246,False,False,moderee,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,122.32527
-12.375,12.375,2009-07-02,C1_moins_intense,2009-07-02_000_020,1.7028605937957764,-0.8961787819862366,9.84609603881836,False,False,faible,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,557.2596
-16.625,12.625,2009-07-02,C1_moins_intense,2009-07-02_001_003,12.789350509643555,0.7907956838607788,6.966124057769775,False,False,moderee,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,95.04989
-16.375,12.625,2009-07-02,C1_moins_intense,2009-07-02_001_004,15.686540603637695,0.9112460613250732,7.869823932647705,False,False,moderee,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,122.20701
-16.125,12.625,2009-07-02,C1_moins_intense,2009-07-02_001_005,13.73358154296875,0.8980534672737122,6.931648254394531,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,149.36412
-15.875,12.625,2009-07-02,C1_moins_intense,2009-07-02_001_006,12.199662208557129,0.8614458441734314,6.410612106323242,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,176.52124
-15.625,12.625,2009-07-02,C1_moins_intense,2009-07-02_001_007,11.867161750793457,0.7531262040138245,6.451155662536621,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,203.67834
-15.375,12.625,2009-07-02,C1_moins_intense,2009-07-02_001_008,12.897173881530762,0.6637038588523865,7.69137716293335,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,230.83545
-12.875,12.625,2009-07-02,C1_moins_intense,2009-07-02_001_018,6.296929359436035,-0.20838730037212372,8.137341499328613,False,False,moderee,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2009,7,2,183,502.40656
