longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,2005-06-05,C2_plus_intense,2005-06-05_000_003,0.43109098076820374,-0.18755504488945007,1.1106984615325928,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,95.14188
-16.375,12.375,2005-06-05,C2_plus_intense,2005-06-05_000_004,1.056188941001892,-0.08620496094226837,1.4702122211456299,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,122.32527
-12.375,12.375,2005-06-05,C2_plus_intense,2005-06-05_000_020,25.845685958862305,2.6311252117156982,6.035374641418457,True,True,forte,tres humide,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,557.2596
-16.625,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_003,0.0,-0.345378577709198,1.1619727611541748,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,95.04989
-16.375,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_004,0.0,-0.41100984811782837,1.8309659957885742,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,122.20701
-16.125,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_005,0.0,-0.40211188793182373,1.833634614944458,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,149.36412
-15.875,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_006,0.0,-0.39718952775001526,2.0568628311157227,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,176.52124
-15.625,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_007,0.0,-0.44139963388442993,2.3215253353118896,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,203.67834
-15.375,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_008,0.8493037223815918,-0.3558623194694519,2.8449747562408447,False,False,trace,normale,Kolda,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,230.83545
-12.875,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_018,30.303115844726562,3.500670909881592,5.221254825592041,True,True,forte,exceptionnelle,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,502.40656
-12.625,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_019,36.43072509765625,4.121306896209717,5.074290752410889,True,True,forte,exceptionnelle,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,529.56366
-12.375,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_020,32.085975646972656,3.4753458499908447,5.259688377380371,True,True,forte,exceptionnelle,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,556.7208
-12.125,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_021,22.098190307617188,2.1373136043548584,5.221818923950195,True,True,forte,tres humide,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,583.87787
-11.875,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_022,19.755430221557617,1.8444362878799438,5.164748668670654,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,611.03503
-11.625,12.625,2005-06-05,C2_plus_intense,2005-06-05_001_023,18.410659790039062,1.6009879112243652,5.279655456542969,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,638.19214
-16.625,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_003,0.0,-0.35819342732429504,1.4465982913970947,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,94.95609
-16.375,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_004,0.0,-0.38805463910102844,1.8118559122085571,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,122.08641
-16.125,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_005,0.16160203516483307,-0.35023027658462524,1.9137482643127441,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,149.21672
-15.875,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_006,1.9638051986694336,0.007745684124529362,1.9260765314102173,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,176.34703
-15.625,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_007,2.2921974658966064,0.014009200036525726,2.2163538932800293,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,203.47736
-15.375,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_008,0.5364658236503601,-0.3334244191646576,2.3273379802703857,False,False,trace,normale,Kolda,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,230.60765
-15.125,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_009,2.123730182647705,-0.03890608996152878,2.3668038845062256,False,False,faible,normale,Kolda,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,257.73798
-14.875,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_010,6.986076831817627,0.6390154361724854,2.708662271499634,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,284.8683
-14.625,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_011,10.214061737060547,1.3626477718353271,2.3349993228912354,False,False,moderee,humide,Kolda,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,311.9986
-14.375,12.875,2005-06-05,C2_plus_intense,2005-06-05_002_012,14.083030700683594,2.6449508666992188,1.926421046257019,True,False,moderee,tres humide,Kolda,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2005,6,5,156,339.1289
