longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,2011-08-21,C8_plus_intense,2011-08-21_000_003,39.79498291015625,1.939132809638977,14.903055191040039,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,95.14188
-16.375,12.375,2011-08-21,C8_plus_intense,2011-08-21_000_004,39.396156311035156,1.7508701086044312,15.24576473236084,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,122.32527
-12.375,12.375,2011-08-21,C8_plus_intense,2011-08-21_000_020,97.63451385498047,3.4918010234832764,19.724056243896484,True,True,tres forte,exceptionnelle,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,557.2596
-16.625,12.625,2011-08-21,C8_plus_intense,2011-08-21_001_003,41.19047927856445,2.0593509674072266,14.27596664428711,True,True,forte,tres humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,95.04989
-16.375,12.625,2011-08-21,C8_plus_intense,2011-08-21_001_004,35.048152923583984,1.6462907791137695,13.504562377929688,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,122.20701
-16.125,12.625,2011-08-21,C8_plus_intense,2011-08-21_001_005,18.775148391723633,0.6283771395683289,11.671062469482422,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,149.36412
-15.875,12.625,2011-08-21,C8_plus_intense,2011-08-21_001_006,18.30876922607422,0.7378925085067749,10.633804321289062,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,176.52124
-15.625,12.625,2011-08-21,C8_plus_intense,2011-08-21_001_007,15.12515640258789,0.4307287633419037,10.449538230895996,False,False,moderee,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,203.67834
-15.375,12.625,2011-08-21,C8_plus_intense,2011-08-21_001_008,19.618850708007812,0.7944566011428833,10.384195327758789,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,230.83545
-12.875,12.625,2011-08-21,C8_plus_intense,2011-08-21_001_018,65.9964370727539,2.7829761505126953,17.159475326538086,True,True,tres forte,tres humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,502.40656
-12.625,12.625,2011-08-21,C8_plus_intense,2011-08-21_001_019,59.70341491699219,2.689922571182251,16.52619743347168,True,True,tres forte,tres humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Aout),2011,8,21,233,529.56366
