date,phase,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319,PC320,PC321,PC322,PC323,PC324,PC325,PC326,PC327,PC328,PC329,PC330,PC331,PC332,PC333,PC334,PC335,PC336,PC337,PC338,PC339,PC340,PC341,PC342,PC343,PC344,PC345,PC346,PC347,PC348,PC349,PC350,PC351,PC352,PC353,PC354,PC355,PC356,PC357,PC358,PC359,PC360,PC361,PC362,PC363,PC364,PC365,PC366,PC367,PC368,PC369,PC370,PC371,PC372,PC373,PC374,PC375,PC376,PC377,PC378,PC379,PC380,PC381,PC382,PC383,PC384,PC385,PC386,PC387,PC388,PC389,PC390,PC391,PC392,PC393,PC394,PC395,PC396,PC397,PC398,PC399,PC400,PC401,PC402,PC403,PC404,PC405,PC406,PC407,PC408,PC409,PC410,PC411,PC412,PC413,cluster
2012-09-28,Phase_3_fin,10.890023,-332.8625,-124.96249,-95.2395,-141.329,-47.572807,-102.92273,50.767776,15.704407,59.988064,-35.66578,31.62578,174.82051,132.56743,-44.922653,-71.58218,-11.29759,-14.224415,-92.30767,4.611876,39.831017,4.293707,-57.316357,22.660706,-64.730644,-118.728165,-80.45187,108.38124,70.50529,-47.1455,-22.566488,86.55712,-64.84261,16.68751,-57.689503,-98.51942,38.710842,-77.51308,-21.595264,120.95806,-28.277193,70.87167,-0.13965844,-56.23362,-15.398754,-84.98728,49.782375,52.360775,29.667936,10.131213,-9.751126,-51.367584,-35.728622,-3.5973523,-26.369528,15.932124,-1.9518867,9.82607,7.8293266,-6.320913,-21.123466,47.53147,-17.08498,-51.111897,-54.46799,25.308233,16.92387,-32.50558,-60.893467,15.431462,51.827137,-13.192767,-41.705845,-15.405456,-0.7092658,-56.69735,28.988163,5.339375,-37.929016,20.282984,23.107153,-6.606561,21.678295,-9.118631,-18.050163,2.4000819,-8.9362755,10.814486,-3.3005655,-34.12009,1.8253833,-4.281655,0.16795178,2.0354726,-14.039348,-16.36914,-0.9646314,-1.9833459,21.06406,4.536508,0.43599784,30.625475,10.0492935,-11.571601,26.699097,-5.6470284,33.203133,-20.16213,-11.895413,7.8202567,-15.275014,20.92761,11.168177,-23.909866,5.345217,-37.613953,21.76888,1.4599138,2.9870536,43.211914,3.623677,1.660607,3.1224802,-43.77651,14.51598,-9.6877165,-0.94906473,-0.94308,-25.881203,-4.46579,-13.618246,-3.8559523,1.5823234,-5.5080824,0.49491978,14.79078,34.28263,-19.181643,-33.08353,-1.8608062,14.57302,10.395483,17.737709,-24.202389,-7.1165934,15.353841,-16.58565,-8.527348,8.871568,7.1922355,32.094074,-19.778328,21.870712,-27.797918,-7.587972,12.8340025,-5.9030857,1.4818954,-2.6077132,5.861247,-11.557733,-1.0738871,18.265816,4.255583,0.011905735,-16.040855,-15.437743,17.242744,-34.84221,16.683245,16.302357,6.006038,-19.305916,-6.2309904,-22.57461,-7.246714,9.448131,11.349321,5.493805,12.706554,13.029892,2.3475564,-7.509717,-25.860466,-12.76579,6.4627094,19.665396,7.181018,1.3434108,15.028279,25.505447,-0.13624386,-9.959558,-11.25699,25.335577,-4.121215,18.215057,-11.274552,5.540431,4.6980395,17.4713,12.801881,-16.79576,-12.245289,3.6910422,19.587889,-8.941203,24.549715,13.858628,-1.3175293,22.515287,-23.183533,21.004107,-25.931221,2.6384106,-7.2740135,-19.569971,-3.387563,23.816088,33.37493,-22.156855,29.644941,-10.27779,-2.0466793,13.62427,-5.310292,11.498762,6.74303,-2.61972,13.828943,-11.953265,-3.5043592,-10.792487,27.809378,11.648982,1.188797,-17.524939,-3.5152347,-7.7925973,5.6447444,13.829555,-20.265636,9.006969,-10.723982,-18.260714,15.998443,-0.06327221,15.954581,3.4190116,14.658401,7.0761704,6.2254558,6.1586976,9.420529,-10.566404,13.120884,-7.8239455,5.249187,-5.86237,2.2527907,7.649167,-16.602167,13.797165,5.6066113,-11.636727,9.560641,13.751811,-22.853024,-17.361378,6.828019,9.8630705,-4.6919003,-21.454138,0.6282272,-12.355038,2.4506717,5.264224,-2.999656,-27.176615,6.700293,14.551726,-13.630915,-7.6023946,11.245089,5.9096155,3.0734103,-13.382376,7.6194005,-7.4398093,-12.679622,7.2520547,-10.010462,33.615482,5.972323,20.453596,30.182138,16.090166,6.6235685,22.006567,43.27384,-16.608805,-2.4029346,19.710129,-10.090931,20.842226,3.6870604,-9.196205,-6.5390635,-15.722564,-1.1349328,2.1210914,-17.19178,-21.340979,1.6728556,-3.269058,18.518383,3.954182,7.6563134,-6.0094476,3.255822,34.693672,3.1255693,8.42849,-5.4490666,6.059188,-14.469125,10.788211,-14.151264,-10.307053,1.3087128,-12.366902,13.86583,7.5451856,-8.856959,-2.9824913,25.724104,13.615507,11.196374,-13.839992,-14.839686,-4.113185,14.4256735,15.048174,-24.06691,-5.0344825,12.141245,-4.891962,-9.760025,-21.0344,-9.029924,-6.3528247,-6.132616,10.77438,-0.16542211,0.23676446,1.9733896,-21.743923,-10.510097,11.544376,4.2108245,-28.157825,-14.051349,-2.9624097,-12.434318,-7.643318,26.73641,-11.027623,22.160341,-9.169445,7.8657837,-6.0240755,9.362972,1.0334897,14.782569,-20.326305,4.0873947,17.01782,4.2687407,-5.066394,14.92234,-6.8185277,5.6834965,12.564303,-2.2568085,2.226424,-13.579003,17.455858,-3.1175551,16.426628,-13.604887,2.6719048,-9.272378,0.17851806,7.6109796,-12.404312,10.461181,14.659274,-4.243018,-17.79992,8.660977,-11.384591,-6.1765614,3.8779078,-2.8296595,10.742221,12.469069,-15.87186,-10.944607,-4.2692657,10.259081,-13.543655,2.9871933,-2.8528967,3
2000-10-16,Phase_3_fin,-221.96838,14.171871,-21.936897,11.291861,-84.88597,-25.256666,2.9096324,95.966965,-17.651453,53.762737,-9.087562,-31.725586,-50.192226,-122.21323,-31.62003,74.75476,136.47388,-60.77406,-55.139233,-14.126472,-32.768616,-106.74648,36.46779,14.431723,-43.470406,59.40981,-120.86733,-85.743095,-16.30422,127.45917,80.181046,5.395258,-41.74977,43.32101,72.3405,-4.699664,-30.96157,-40.53104,-22.045298,-5.625926,-6.5706472,-97.16478,131.87996,60.57909,66.86877,-21.821194,10.964795,-4.5968194,-4.6989717,21.971151,76.041855,-75.76052,-0.4549669,-24.571024,-19.663578,22.47652,65.82774,-9.803295,-7.912291,67.39577,-65.8512,0.7070785,34.39291,-40.035126,35.235676,11.309723,-18.399908,-9.343844,58.353535,56.241077,-31.335997,-74.981255,-15.0651655,21.848566,86.64748,-76.32793,10.36568,124.780045,-48.636948,16.228615,80.94382,-26.58333,17.137722,12.313705,-60.523884,12.759306,1.7979804,40.924564,67.60504,43.018875,-42.358418,-11.853642,-37.942013,19.061026,-30.578304,-44.095,0.8586827,33.52773,-0.7967244,26.72548,40.50205,-6.242773,82.987946,1.1145234,20.361172,-20.646914,-28.63331,-14.41342,-7.672547,-20.846262,14.255954,20.410378,17.074389,-3.4938955,0.23290376,32.650753,19.47315,49.309002,7.104487,-7.045935,16.541258,-1.1374394,-3.380497,-27.580648,-6.117781,28.312452,13.481118,-10.070087,2.144755,-7.540483,-6.859362,-1.1391144,31.72532,-5.8261747,10.375394,35.536938,-20.974613,8.460626,-2.8420615,22.162561,-18.236847,-23.40344,-5.5070486,-21.251041,-6.3335094,-17.006723,24.942196,-11.872426,-28.08827,-15.45648,17.965452,-36.466225,-11.649665,-5.007674,2.0299253,8.225962,-2.9021747,-17.118872,-32.547516,-11.338714,-28.254034,7.500068,-2.2588515,20.090927,20.39498,-16.307678,-6.2694783,0.6014866,0.34197542,-16.451456,-11.870165,20.806461,0.069556855,10.3925705,-29.308659,22.349049,-1.9131012,-3.5047317,2.228685,-5.99629,21.460718,2.2856305,3.3911006,16.812603,-20.46114,11.341806,11.538887,-8.254931,7.0424967,-15.794203,5.284663,5.3468976,10.223019,6.463833,-7.315043,-4.57002,-13.571403,16.795229,14.528325,9.501531,18.388954,11.219868,12.6320505,-5.3178563,-34.13822,23.831432,-8.627634,16.664337,1.9845935,12.88059,4.6836786,-16.593353,1.95969,14.707906,-17.728626,5.880574,-15.36658,14.831918,-23.501022,14.176625,10.49765,6.884225,-8.634861,-16.969387,-24.903294,-16.974556,-6.6655746,-6.945445,-17.125008,-35.11439,-29.798336,-1.7188966,-8.792314,-16.110426,-14.530182,13.374019,-5.4346414,6.9599266,-3.088626,-14.670683,23.391964,-4.2797523,-5.1179047,-2.0073454,-9.162894,12.152976,32.104065,13.976123,-5.508764,-13.889823,18.6529,-0.5914533,11.112547,2.764872,6.0364556,12.71554,-20.861706,21.02626,-0.59902424,-29.322159,-2.9534864,-24.930664,7.3874426,4.1648035,1.0229865,6.6148515,20.927965,29.274609,-3.0157917,-9.813875,-4.5171814,-3.1156883,-15.374537,14.625635,-8.075295,-6.163744,22.061598,-3.5070803,20.999107,-4.5770297,-12.035888,-5.7569084,11.569834,-2.4330099,4.5527687,26.252108,-7.1232157,-23.876278,29.009195,0.53888935,0.09909884,-20.114738,2.6817014,0.6042356,-22.985184,0.4973402,-3.41741,-16.484911,-6.128556,-7.830748,-4.7159157,11.143873,13.457316,-5.149295,-11.253314,-12.497228,8.7902155,1.8850884,0.2998629,14.415333,-11.518252,4.369227,-12.006159,8.681938,13.729549,-12.579816,22.571526,-3.9909587,21.082092,0.83639824,2.2802024,-17.918125,-0.4523499,2.098211,-0.12548172,13.392034,-5.13629,-4.3981957,-4.5522556,5.9123964,-10.647838,9.077417,-2.4018524,-4.295142,-3.3090274,3.6287694,-8.199112,-5.2086425,-3.6924813,-15.740102,19.848513,-2.0028632,30.377516,-12.69467,4.944427,12.307958,-8.727694,-16.730028,-1.1902622,-2.071484,-8.784646,-16.42154,-4.282135,-1.7177334,-0.732297,-16.948416,-4.110194,6.355801,2.4874868,-9.413407,-16.091412,-7.418149,-5.9928827,0.82897764,-1.3691164,-4.6614175,-12.606744,11.8805,3.3115482,5.9269714,7.8539367,-16.01717,11.791641,-9.374518,-12.310563,15.424339,0.7844803,-9.125491,-6.803292,12.55054,9.140304,-10.273407,5.815724,-13.804383,-5.5118146,12.266533,-20.693045,-15.0548315,2.9265769,5.589355,-5.852005,1.1722388,10.254316,-3.2098181,2.168949,-4.842089,1.9567996,11.222566,-3.340912,-3.22478,-0.8979942,-10.818292,5.0841403,-6.2158813,-9.726898,-4.077675,6.151287,1.8151575,-6.4165354,-4.138017,-9.798337,-8.241121,6.907701,2
2022-05-27,Phase_1_debut,-274.24316,30.653913,-5.1023355,233.63988,106.3727,46.8402,140.09235,42.54782,112.054375,91.08988,26.11163,114.228905,-20.392841,-13.417033,-9.213748,61.352966,42.573345,-13.211922,52.176167,26.392029,-43.73578,27.81891,28.317432,29.490347,10.987225,2.622959,-9.49542,145.44484,-1.3621011,132.76068,8.924096,-9.6793,-50.944298,-50.425205,-15.2972555,-67.7536,64.47883,93.96859,33.020584,137.41698,-42.158157,11.012591,-26.540686,17.401602,0.20161358,-52.3273,-29.129896,-115.29342,-106.795296,-28.955917,-26.329739,9.087158,4.449214,-44.59131,13.563035,93.24908,5.1951,103.55403,17.886086,-22.20197,-12.090282,13.733762,18.851511,-95.68192,-1.5460604,-33.856007,17.651712,-33.842144,65.79966,-29.768847,-9.109641,81.71034,6.1436787,32.880405,0.31194898,-14.288853,-45.61797,39.657146,73.74498,38.735577,-1.0077744,28.890997,-22.895145,27.60854,-3.7650473,-46.649254,-23.862957,75.38083,-37.194,21.035807,-8.102575,15.343598,-2.0319977,30.215042,-27.309566,3.5125933,-12.51026,23.60216,9.490275,27.271297,-51.824444,-78.81083,-5.452796,46.523903,-0.42376268,11.202575,0.26871625,-28.718967,-5.651195,41.581093,-37.738266,31.692684,-31.50256,-43.40603,5.094398,-33.1081,3.734731,-28.257605,-4.9458704,-19.569357,17.280878,-31.870405,7.8957834,-0.6141165,14.091303,33.31957,-12.309896,-8.871801,29.882082,-8.385584,7.4539423,6.129609,11.681879,-37.70256,-16.730103,38.688602,-25.825058,42.05573,-4.060323,-9.902677,1.0802478,-17.064941,8.555551,0.56573296,11.553497,-42.04334,-11.147014,24.176788,6.66218,-26.992546,-2.1549373,-22.53992,-18.663874,31.548689,-5.6271505,6.6724997,15.481514,-7.6246033,-8.113456,22.624718,21.734812,0.9024807,-12.592429,-15.225219,-18.054163,41.374886,3.8690774,0.86367697,15.84532,-21.00292,-9.8267565,-0.6684702,-13.476472,0.016278213,-9.658937,3.1380346,-4.748049,16.075325,19.452131,17.145601,-17.838543,-11.820076,14.803897,-23.184977,-14.724934,7.7316413,-13.824298,18.095175,-4.410759,9.064782,-16.35231,6.820085,-19.956093,9.966033,23.186934,13.731506,14.365797,14.826934,-3.969275,-9.148263,-29.42473,5.2175264,-7.925195,-35.162193,-22.24372,-8.504308,4.9834437,10.452802,1.0077174,15.167673,27.68464,7.978711,2.6974325,-7.1924706,15.583841,-14.641052,13.41614,-26.741,-2.5406015,2.4984856,-10.500255,-20.075218,12.675838,19.125422,-7.2460117,-34.95825,-15.7641945,5.577577,-21.705338,-25.354916,3.026112,-5.9611373,1.0863143,-14.431662,32.36121,-5.3637834,-11.316593,14.837726,-12.1736765,12.676282,14.045533,-7.8245344,21.706776,19.1271,31.017443,-6.5588183,-8.510885,-15.873347,-16.829725,-5.2017994,-4.4253154,-23.656368,-8.558721,-14.116982,0.6199879,-1.7837725,-2.5183172,2.9751604,3.6944518,27.528418,6.0215063,-6.394359,38.98403,-0.4390051,-13.7826,-8.877464,3.2512405,-12.797658,-10.094261,-4.732544,0.7048423,-10.668282,-3.3252115,15.614811,0.67542005,-14.385266,-6.348389,9.944933,-32.205826,13.009477,-2.5998237,7.630284,-7.247781,5.837846,6.0605674,11.107611,-2.1787562,25.786448,-5.7068377,22.33802,4.5692363,-19.166256,-18.934023,5.8854165,-9.362832,2.9385402,-0.40418935,-17.534592,8.671028,0.22977172,-14.190403,-7.965463,0.13949203,-0.5571012,16.95719,-4.5150976,-15.643474,5.220863,1.3800105,-4.6508226,-9.260471,15.289487,-9.602727,9.11088,-5.7529473,3.4089928,5.104226,16.330511,-11.679416,2.7353501,0.875242,6.1923146,-9.433301,4.2103276,-5.383848,1.6813432,1.5154817,3.0075371,-9.407539,14.800205,14.92878,-4.0447927,5.9448004,-6.2479224,-10.226297,3.478449,-4.1446037,-10.44429,-15.043597,8.232356,0.11482979,-1.9711848,0.6249808,-3.7005484,3.3115752,0.043435425,-4.433503,0.84053797,-4.201644,6.2143345,11.559767,11.942272,-8.864123,-5.287267,-0.50656724,6.5404706,-4.9785743,1.022348,9.623336,5.048115,-5.542251,-12.014959,6.785851,-0.57844245,-12.619794,8.38001,2.458266,-4.438858,6.7245035,-0.8150457,7.1265464,-3.2109199,-3.4408789,-1.4993918,3.7880948,2.5650725,7.648102,5.5893507,5.43669,5.7609572,-10.022262,-2.2976093,5.1584954,1.1904593,-2.248728,-6.607282,-10.886661,-3.8572483,8.526042,-2.2203045,-4.504308,0.4180518,-4.2182703,-0.30468163,-0.103011996,-0.9075727,-7.0273795,-6.2422338,3.3281982,5.7935166,1.2265729,-1.0648781,-3.83712,-5.649022,4.8988357,-2.3601828,2.911845,5.0200295,2.0076294,1.2086619,8.994466,1.2307253,-13.152194,5
2022-10-24,Phase_3_fin,-303.2863,113.59264,-19.22041,-4.959051,-90.308815,150.76466,195.65955,49.695133,54.058098,95.415535,-37.835518,80.99914,55.76015,83.93502,64.12937,64.28872,28.899515,5.094397,48.24477,-7.1019416,-8.199114,-72.22158,22.418236,95.98212,13.252576,71.738785,57.686012,31.94103,-66.734085,-15.622333,-83.17718,93.821266,26.818993,10.823635,-32.575844,-30.9938,-9.982863,-49.188396,8.989077,-73.645546,-42.22502,12.099508,-61.990173,59.346447,11.655437,-9.105969,70.75824,42.28886,-48.15761,-6.389462,-4.093977,-40.54946,-50.593998,43.296806,-13.616852,-1.6348081,-53.255447,2.9297175,56.49502,-29.250946,20.514734,13.715435,-16.673567,52.601273,11.725707,16.508268,-21.60113,-16.880295,25.0389,15.417887,-26.07894,10.369637,-45.544556,28.105309,10.14425,3.549693,50.713192,22.373116,-10.462386,-3.9539237,31.029552,-38.731106,-15.181937,8.830111,-35.330692,20.256094,-28.764538,51.685677,17.9719,-36.10095,-45.43602,22.035976,16.609715,9.1384325,0.74320817,13.939798,24.315693,-38.213226,2.5731719,11.204412,20.235025,-20.222477,-40.686737,-5.3648663,1.4177512,-0.083758,10.223825,-38.68233,-28.797682,-1.2314194,3.377866,-41.619427,0.027659893,-0.68800664,23.935362,0.092304565,-23.338825,-14.79782,3.6716583,-16.46321,52.5605,-2.6344805,30.705372,33.88785,-5.205891,3.558749,22.554407,27.119802,14.89423,-8.510461,17.45629,12.033181,29.127434,-45.86432,12.399195,-6.190011,13.108647,-40.06472,-5.006898,7.2223496,2.4757228,44.629017,-1.6025681,11.887937,-2.2275019,16.29498,16.004244,24.974062,-15.490985,-36.659473,20.191063,-4.0541945,20.205221,18.514498,-17.519594,7.1949267,9.260142,6.8694234,-24.751608,-12.326263,-5.1643567,10.438563,19.037777,-12.680862,2.4444366,-4.3285627,10.913293,-11.35012,-5.219663,-8.860408,10.802133,-11.889497,28.166965,12.044319,-7.186121,-26.550306,-2.8438346,33.684166,-23.905321,-8.965386,-5.859806,-4.7385063,-28.69366,14.243726,-4.340529,1.9818544,-3.9018962,22.834143,-18.222961,-27.280981,-18.81492,-15.612383,24.455956,2.1012144,-2.2913265,-19.964169,-3.333459,43.763786,-19.331553,-10.31964,-15.388793,-7.090664,-2.7847598,-9.104868,7.1587873,-7.1132402,-26.274252,17.920565,28.294853,-1.9015797,-35.54733,13.466279,-20.065195,-5.5657954,29.0965,-4.7828264,14.294646,-12.647786,20.86608,0.77175397,0.17809165,24.542053,-27.033236,-8.487876,24.59757,3.9446583,-8.079936,-0.5467375,-10.103174,-0.26198912,42.83391,-16.268877,-18.586779,-33.14198,-5.4397063,-2.338101,-1.3674914,-7.1094832,25.56483,-0.07728823,18.81882,-2.7319632,34.632954,-31.879208,-53.52875,-1.0138459,11.884132,-13.199948,-52.772655,7.2237606,-3.806136,18.588293,-0.082181424,-8.136234,-13.006278,6.0125484,-47.097603,-14.830916,-42.356174,13.164526,13.876735,-8.047376,4.020924,-26.0864,-16.147373,-18.728136,-4.038839,-17.859684,-28.530134,-2.7253027,6.792745,-24.579903,-21.546824,-24.406221,-14.262913,-28.792957,-6.6572948,8.116981,21.666176,-7.6491876,-13.7033205,4.2013087,-6.298515,-10.707126,8.136798,-7.2779293,7.9115,-6.4875045,11.028506,2.398609,35.932304,-10.431999,15.593775,13.604687,35.731518,-8.446298,15.561001,-1.3133649,18.736303,-21.950226,-8.07724,6.7403708,14.683141,9.593051,-47.542343,18.21705,-1.365204,-3.2917187,-26.809277,-3.2605543,1.8184432,14.466871,-22.305023,-3.6572933,-25.185019,3.2618046,-37.756382,19.683674,-1.6389564,-4.746921,-12.259163,-11.627973,21.818146,-7.5054674,1.4585223,-28.053402,-1.5539663,12.778103,20.78043,0.7368147,-11.16574,3.584116,-8.81486,27.214064,-22.264753,-2.7731206,-13.49358,7.9405427,-4.1208963,28.088522,-16.250309,-14.974556,-8.836432,-6.842922,15.03821,-10.135274,14.371172,-19.401852,-3.6767147,-15.382941,9.182855,-14.422849,0.6262501,-4.0026326,4.982377,5.764536,14.972021,-6.179451,19.376245,-16.077839,-1.3691769,13.116138,-10.518779,9.107099,-15.199763,8.483064,2.060741,18.391857,-10.872003,9.706174,4.128254,-11.031983,13.436159,3.5394661,-3.1600077,26.111197,-25.297527,11.40342,-6.251812,10.568478,21.547907,-14.744024,-9.943659,0.0205422,-11.705235,11.956795,2.6667573,4.4732714,-3.6651394,15.196038,0.7313498,11.583797,-13.04294,-6.577003,1.0281382,-11.589537,-10.856179,-0.8777096,1.6680673,-6.1045465,-15.680252,-11.825795,-0.9924042,9.933582,15.9007,5.367993,16.015085,-3.203246,-4.0266075,4.3440204,-11.9118,3.0924618,2.207549,5
2018-06-27,Phase_1_debut,-6.6187124,93.09153,-117.19337,132.3393,162.14403,-94.577866,14.013161,5.9356384,-112.14621,-8.807371,-35.629932,83.41196,-113.93472,-66.78212,71.1232,-122.78877,-14.541832,38.96633,118.96103,-73.99577,86.20078,-116.708916,61.820023,-37.263905,12.862373,35.157322,-47.106026,-36.348488,19.693718,-45.78964,-128.65836,-24.598494,-24.261732,72.3876,-26.272352,7.38822,-77.761955,40.142345,-26.47048,-20.928095,25.793247,113.4828,-2.8812027,13.849827,28.856161,-6.298377,4.8977585,-27.194338,42.274136,-40.897465,-12.869467,-30.125774,-13.268288,-33.93127,8.961311,26.397768,-56.253082,33.455185,-44.729652,12.895971,-20.944164,-4.442404,-24.08769,6.1643667,24.273932,-6.834626,28.802229,-50.450787,-40.664406,10.165828,-5.7141585,-53.51209,-17.812284,8.222099,5.373124,21.511906,16.38066,31.859375,-24.059479,-53.42537,39.09208,-20.631575,-58.236176,-24.81554,-1.5814935,-27.764517,21.877657,-58.27449,-27.089926,29.471386,85.55079,-26.637728,-48.815536,24.653976,-51.93831,29.281439,-30.528929,0.58278,-59.37348,10.27298,49.95669,5.3770456,0.4526067,-17.925957,25.207369,30.990906,-16.888937,17.143442,-10.92541,-12.488389,21.408838,16.090235,-37.46163,-11.224758,-13.934653,27.617224,7.0499587,-19.884768,-17.516762,-22.047174,28.113983,-30.205044,-25.024498,-33.626266,-40.591934,-38.884663,-4.1317616,16.601131,35.36441,16.078148,-29.73112,-21.579887,-30.79795,4.4602623,6.018538,-1.9173371,11.182875,-10.898132,24.606153,22.567917,2.3230562,-18.631514,8.454856,2.1696353,-23.167274,-23.80576,21.81665,42.328434,0.97294134,11.424148,-19.777393,9.847403,21.949175,-27.409998,2.1040235,19.106302,10.756776,-17.553877,0.70235443,21.479698,-12.909582,-0.5274949,12.803609,-4.6899858,19.090694,15.533332,-16.721521,-25.83723,21.036324,19.88628,16.996151,26.309319,21.265562,-16.018744,-22.850574,24.581459,6.828915,-1.013054,-28.60137,3.2629082,-23.850544,-4.4597235,-3.496145,-4.4817824,6.369106,10.740909,-18.103575,-8.228952,14.313555,42.47779,20.12562,-5.4163704,7.6963615,-3.7798572,20.04389,1.2749059,1.6246645,-3.8369856,-3.2844205,-14.942987,28.000782,-36.0846,23.006443,13.851523,-2.7984877,0.26919046,-40.37298,-12.486812,-1.4882607,10.00226,-15.727978,14.960386,-9.33121,12.173708,-7.41776,-23.438532,-5.5116515,-23.387041,34.604233,1.2950174,-16.481438,-17.789185,-30.998352,20.401703,-29.939169,-6.8185554,2.6041594,-2.9791267,-17.257519,-15.035195,42.5405,-8.124086,-13.708211,18.993029,4.1886215,0.19448894,15.312705,-3.5880637,-0.587903,-26.79996,7.6087294,18.095001,7.504619,-1.6658826,29.199505,-1.5199442,5.531949,5.7596445,23.712639,18.820904,12.511401,20.36961,19.001587,-15.712231,-0.7895472,9.493776,0.019691736,-6.526508,14.528671,7.0929866,-3.900813,1.7975464,-2.937935,11.28652,-11.591667,-9.687334,2.8875992,-16.24665,-3.0939598,-21.357624,4.691873,12.777838,-7.798945,-14.830064,0.8593941,9.110577,5.178674,-6.5369625,-4.698649,-15.2053585,-13.654839,-16.711782,-21.281332,-25.706917,2.6866844,0.073704235,-6.8825216,2.9125578,-0.40914726,-11.706848,-19.648695,7.083679,8.730838,8.773107,6.097497,-0.321555,23.481598,16.268028,-15.6951275,-0.8166875,-31.795036,2.3861504,1.33294,-10.2660675,18.659996,-1.1564547,-7.4016614,16.14036,2.8087075,-4.273601,9.9575815,-10.818191,-4.416303,4.9705744,-5.183562,-22.43875,20.625048,6.4446483,12.155341,-6.0949445,-12.441028,23.626688,8.386236,-15.288636,14.74137,-0.20277534,-7.588128,5.282268,12.535486,0.73984915,-6.6018376,-16.077648,14.800511,-1.4694428,-12.34114,-5.9490795,-2.9590712,5.9640474,-20.926876,0.8434734,-1.490971,-38.997097,-16.43967,-2.3104794,-8.992277,-6.3843946,-17.25556,-2.5147061,-12.988593,18.659954,4.2398515,13.99511,-12.331042,15.782868,-13.775511,-8.890994,10.674932,6.926942,19.66581,-9.95019,-10.418504,8.897474,-5.615445,11.820733,-24.574768,6.3010736,-28.510414,5.8452272,9.493151,-14.634859,0.57027733,-14.156965,20.368374,-1.9366759,-24.94079,-13.572285,0.1271513,-20.570723,-13.099615,13.144436,-7.426734,2.4012566,-5.858786,6.3612065,7.5755,-2.941092,-5.1669517,-1.4001838,31.697714,-12.497281,-16.143047,-4.9533753,-10.643614,10.111237,-5.6159115,0.7109906,17.27172,8.795805,10.333479,19.54831,1.6398189,0.98476875,-0.5853798,23.24305,-10.117348,6.173193,22.111053,22.40682,2.2447572,-16.109348,5.0931454,-36.172943,16.756546,7
