date,phase,cluster,max_precip,mean_precip,coverage_percent,max_anomaly,mean_anomaly,year,month,day_of_year
2003-10-22,Phase_3_fin,7,17.87,5.205,40.0,8.053,3.722,2003,10,295
1989-08-24,Phase_2_pleine,5,84.866,37.358,40.0,7.517,4.253,1989,8,236
1985-10-31,Phase_3_fin,2,15.315,4.834,39.778,9.704,4.539,1985,10,304
2000-10-14,Phase_3_fin,2,53.973,14.233,39.556,9.398,4.19,2000,10,288
2020-09-21,Phase_3_fin,2,54.764,27.434,39.556,6.287,3.657,2020,9,265
2020-09-19,Phase_3_fin,2,48.231,26.313,39.556,5.878,3.251,2020,9,263
2002-09-08,Phase_3_fin,7,45.363,24.351,39.556,4.764,2.859,2002,9,251
2020-07-17,Phase_2_pleine,2,76.348,30.63,39.111,7.151,3.475,2020,7,199
1991-10-09,Phase_3_fin,7,28.41,10.989,38.889,9.925,3.681,1991,10,282
2006-09-02,Phase_3_fin,7,73.27,27.618,38.889,7.162,3.344,2006,9,245
1997-05-31,Phase_1_debut,1,23.199,8.902,38.889,6.224,3.228,1997,5,151
2001-09-07,Phase_3_fin,2,34.672,21.95,38.889,4.881,2.59,2001,9,250
2023-09-07,Phase_3_fin,4,38.281,21.226,38.889,3.847,2.575,2023,9,250
2021-10-25,Phase_3_fin,2,29.397,10.641,38.667,8.852,4.543,2021,10,298
2016-09-28,Phase_3_fin,6,47.685,23.195,38.667,7.824,4.123,2016,9,272
2017-06-28,Phase_1_debut,7,37.166,14.75,38.444,6.551,3.008,2017,6,179
2001-10-11,Phase_3_fin,2,30.839,10.834,38.222,6.229,3.223,2001,10,284
2009-10-18,Phase_3_fin,7,15.675,6.444,38.0,10.838,4.03,2009,10,291
1999-07-12,Phase_2_pleine,0,47.242,21.856,38.0,10.303,4.25,1999,7,193
1997-06-18,Phase_1_debut,4,24.123,10.06,38.0,9.55,4.301,1997,6,169
2010-10-17,Phase_3_fin,8,33.716,8.848,37.778,13.467,5.335,2010,10,290
2022-09-25,Phase_3_fin,5,50.541,22.659,37.778,7.081,3.283,2022,9,268
2015-09-27,Phase_3_fin,1,37.471,19.873,37.778,5.561,3.106,2015,9,270
2002-07-06,Phase_2_pleine,7,61.457,25.185,37.556,11.071,4.8,2002,7,187
2013-09-05,Phase_3_fin,2,47.512,27.783,37.556,4.33,2.782,2013,9,248
1984-10-04,Phase_3_fin,2,102.453,26.563,37.333,12.652,5.329,1984,10,278
2021-08-15,Phase_2_pleine,2,40.333,26.164,37.333,5.846,3.394,2021,8,227
1983-06-19,Phase_1_debut,4,38.065,18.03,37.111,9.295,5.183,1983,6,170
2015-10-13,Phase_3_fin,1,53.423,19.121,37.111,7.58,3.902,2015,10,286
2013-09-26,Phase_3_fin,2,24.538,16.489,37.111,4.872,3.036,2013,9,269
2009-10-17,Phase_3_fin,7,19.355,7.569,36.889,8.931,4.327,2009,10,290
2021-08-02,Phase_2_pleine,2,54.328,29.542,36.889,8.758,4.191,2021,8,214
2022-07-22,Phase_2_pleine,5,81.951,32.649,36.889,7.137,3.846,2022,7,203
1987-08-06,Phase_2_pleine,4,68.318,33.247,36.889,6.287,3.562,1987,8,218
1983-08-21,Phase_2_pleine,4,55.453,31.31,36.889,5.541,2.929,1983,8,233
2010-10-21,Phase_3_fin,8,15.178,5.573,36.889,4.858,3.345,2010,10,294
1989-10-26,Phase_3_fin,5,36.701,8.369,36.667,9.357,3.956,1989,10,299
2017-09-24,Phase_3_fin,2,44.024,23.355,36.667,7.847,3.685,2017,9,267
2008-07-21,Phase_2_pleine,2,49.565,26.221,36.444,7.132,3.45,2008,7,203
2020-09-05,Phase_3_fin,2,83.643,35.28,36.444,6.668,3.397,2020,9,249
2012-05-19,Phase_1_debut,3,20.424,8.378,36.222,14.055,5.695,2012,5,140
2010-08-16,Phase_2_pleine,8,50.054,26.61,36.222,6.957,2.925,2010,8,228
2004-06-10,Phase_1_debut,7,22.097,11.16,36.222,6.72,3.44,2004,6,162
2014-09-19,Phase_3_fin,7,41.952,22.758,36.0,6.862,3.278,2014,9,262
2020-06-08,Phase_1_debut,2,23.254,9.295,36.0,6.712,2.908,2020,6,160
2010-10-15,Phase_3_fin,8,25.256,9.311,35.778,5.454,3.287,2010,10,288
