event_date,selection_label,pixel_id,longitude,latitude,precipitation_mm,climatology_mm,anomaly_standardized,anomaly_mm,is_extreme,is_intense,intensity_category,anomaly_category,year,month,day,day_of_year,season_phase,phase_description,region,climate_zone,distance_to_coast_km,cluster,criterion,phase
2022-06-15,C4_plus_intense,2022-06-15_000_003,-16.625,12.375,2.761826753616333,1.7644096612930298,0.26538264751434326,0.9974170923233032,False,False,faible,normale,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Ziguinchor,Zone soudanienne,95.14188,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_000_004,-16.375,12.375,7.828128814697266,2.5077836513519287,1.1365063190460205,5.320345163345337,False,False,moderee,humide,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Ziguinchor,Zone soudanienne,122.32527,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_000_020,-12.375,12.375,29.809459686279297,4.863597869873047,3.250342607498169,24.94586181640625,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kédougou,Zone soudanienne,557.2596,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_003,-16.625,12.625,2.4323806762695312,1.7346748113632202,0.17543122172355652,0.697705864906311,False,False,faible,normale,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Ziguinchor,Zone soudanienne,95.04989,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_004,-16.375,12.625,8.074248313903809,2.107647657394409,1.5301116704940796,5.966600656509399,False,False,moderee,humide,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Ziguinchor,Zone soudanienne,122.20701,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_005,-16.125,12.625,9.52026081085205,2.2659056186676025,1.7948200702667236,7.254355192184448,False,False,moderee,humide,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Sédhiou,Zone soudanienne,149.36412,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_006,-15.875,12.625,17.668977737426758,2.7294728755950928,3.2259814739227295,14.939504861831665,True,False,moderee,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Sédhiou,Zone soudanienne,176.52124,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_007,-15.625,12.625,18.438617706298828,3.461369276046753,2.8403327465057373,14.977248430252075,True,False,moderee,tres humide,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Sédhiou,Zone soudanienne,203.67834,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_008,-15.375,12.625,22.875165939331055,3.602597951889038,3.357386827468872,19.272567987442017,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kolda,Zone soudanienne,230.83545,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_018,-12.875,12.625,31.2945499420166,4.3237199783325195,3.8783209323883057,26.970829963684082,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kédougou,Zone soudanienne,502.40656,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_019,-12.625,12.625,33.31547927856445,4.549593448638916,3.7798569202423096,28.765885829925537,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kédougou,Zone soudanienne,529.56366,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_020,-12.375,12.625,31.94397735595703,4.454577922821045,3.6712632179260254,27.489399433135986,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kédougou,Zone soudanienne,556.7208,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_021,-12.125,12.625,24.333698272705078,4.131743907928467,3.158764123916626,20.20195436477661,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kédougou,Zone soudanienne,583.87787,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_022,-11.875,12.625,24.559133529663086,4.179749488830566,3.1280670166015625,20.37938404083252,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kédougou,Zone soudanienne,611.03503,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_001_023,-11.625,12.625,24.711565017700195,3.9538893699645996,3.429368495941162,20.757675647735596,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kédougou,Zone soudanienne,638.19214,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_003,-16.625,12.875,2.724449872970581,1.3536394834518433,0.5472032427787781,1.3708103895187378,False,False,faible,normale,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Ziguinchor,Zone soudanienne,94.95609,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_004,-16.375,12.875,1.2292895317077637,1.967668056488037,-0.213950514793396,-0.7383785247802734,False,False,faible,normale,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Ziguinchor,Zone soudanienne,122.08641,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_005,-16.125,12.875,3.201657772064209,1.9898172616958618,0.3067645728588104,1.2118405103683472,False,False,faible,normale,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Sédhiou,Zone soudanienne,149.21672,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_006,-15.875,12.875,12.616162300109863,2.3476197719573975,2.2987473011016846,10.268542528152466,True,False,moderee,tres humide,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Sédhiou,Zone soudanienne,176.34703,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_007,-15.625,12.875,19.446128845214844,3.439053535461426,2.4696481227874756,16.007075309753418,True,False,moderee,tres humide,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Sédhiou,Zone soudanienne,203.47736,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_008,-15.375,12.875,19.351634979248047,3.7198586463928223,2.523522138595581,15.631776332855225,True,False,moderee,tres humide,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kolda,Zone soudanienne,230.60765,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_009,-15.125,12.875,23.837373733520508,3.7330546379089355,3.2057864665985107,20.104319095611572,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kolda,Zone soudanienne,257.73798,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_010,-14.875,12.875,42.598018646240234,4.367312908172607,4.515602111816406,38.23070573806763,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kolda,Zone soudanienne,284.8683,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_011,-14.625,12.875,29.033283233642578,4.10078239440918,3.5411651134490967,24.9325008392334,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kolda,Zone soudanienne,311.9986,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_012,-14.375,12.875,28.56106185913086,4.190710067749023,3.3624672889709473,24.370351791381836,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kolda,Zone soudanienne,339.1289,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_013,-14.125,12.875,29.64407730102539,4.159728050231934,3.577805995941162,25.484349250793457,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Kolda,Zone soudanienne,366.25922,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_014,-13.875,12.875,37.5792121887207,4.974479675292969,3.813512086868286,32.604732513427734,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Tambacounda,Zone soudanienne,393.38953,4,plus_intense,Phase_1_debut
2022-06-15,C4_plus_intense,2022-06-15_002_015,-13.625,12.875,39.88972473144531,4.430624008178711,4.354317665100098,35.4591007232666,True,True,forte,exceptionnelle,2022,6,15,166,Phase_1_debut,Debut de saison (Mai-Juin),Tambacounda,Zone soudanienne,420.51984,4,plus_intense,Phase_1_debut
