longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_000_003,0.0,-0.5917201638221741,6.520570278167725,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,95.14188
-16.375,12.375,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_000_004,0.0,-0.6218096017837524,6.831037521362305,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,122.32527
-12.375,12.375,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_000_020,10.516633033752441,1.0832509994506836,4.758215427398682,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,557.2596
-16.625,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_003,0.0,-0.596012532711029,6.691563129425049,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,95.04989
-16.375,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_004,0.9630531072616577,-0.5050205588340759,5.71688175201416,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,122.20701
-16.125,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_005,0.9963797926902771,-0.4663565456867218,5.270877838134766,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,149.36412
-15.875,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_006,0.0,-0.6935590505599976,4.944727420806885,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,176.52124
-15.625,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_007,0.37535926699638367,-0.7103283405303955,4.413867950439453,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,203.67834
-15.375,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_008,0.0,-0.8020067811012268,4.309989929199219,False,False,trace,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,230.83545
-12.875,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_018,11.940852165222168,1.124038815498352,4.950197219848633,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,502.40656
-12.625,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_019,11.111467361450195,1.1058067083358765,4.701374530792236,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,529.56366
-12.375,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_020,11.32158088684082,1.135318398475647,4.728363990783691,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,556.7208
-12.125,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_021,12.875710487365723,1.435544490814209,4.616039752960205,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,583.87787
-11.875,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_022,13.535938262939453,1.8218564987182617,4.0536699295043945,False,False,moderee,humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,611.03503
-11.625,12.625,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_001_023,13.680976867675781,2.162278413772583,3.4811081886291504,True,False,moderee,tres humide,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,638.19214
-16.625,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_003,0.0,-0.682535707950592,5.797327518463135,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,94.95609
-16.375,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_004,2.06998610496521,-0.370790034532547,4.445039749145508,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,122.08641
-16.125,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_005,0.2523580491542816,-0.5504220128059387,3.440192937850952,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,149.21672
-15.875,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_006,0.6623684763908386,-0.5092476606369019,3.256726026535034,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,176.34703
-15.625,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_007,0.9310212731361389,-0.41716545820236206,2.837390661239624,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,203.47736
-15.375,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_008,0.0,-0.7894851565361023,2.9771125316619873,False,False,trace,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,230.60765
-15.125,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_009,1.2322603464126587,-0.5477741360664368,3.474916696548462,False,False,faible,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,257.73798
-14.875,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_010,5.706201076507568,0.3714507520198822,3.9942755699157715,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,284.8683
-14.625,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_011,7.101313591003418,0.5868285894393921,4.282490253448486,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,311.9986
-14.375,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_012,6.571600437164307,0.47958317399024963,4.240295886993408,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,339.1289
-14.125,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_013,7.369814872741699,0.7094832062721252,4.16520357131958,False,False,moderee,normale,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,366.25922
-13.875,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_014,8.732868194580078,0.7402973771095276,4.555559158325195,False,False,moderee,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,393.38953
-13.625,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_015,6.832221031188965,0.40918049216270447,4.499399185180664,False,False,moderee,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,420.51984
-13.375,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_016,5.495250225067139,0.3811979293823242,3.545955181121826,False,False,moderee,normale,Tambacounda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,447.65018
-13.125,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_017,6.702752590179443,0.3887629806995392,4.25517463684082,False,False,moderee,normale,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,474.78046
-12.875,12.875,2023-10-07,C0_plus_petite_couverture + C4_plus_petite_couverture,2023-10-07_002_018,10.487493515014648,0.9075866341590881,4.62362813949585,False,False,moderee,normale,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),2023,10,7,280,501.91077
