longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_000_003,32.64883041381836,2.2735936641693115,9.959033966064453,True,True,forte,tres humide,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,95.14188
-16.375,12.375,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_000_004,33.506900787353516,2.3909406661987305,9.854109764099121,True,True,forte,tres humide,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,122.32527
-12.375,12.375,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_000_020,80.2470703125,4.442502498626709,14.424320220947266,True,True,tres forte,exceptionnelle,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,557.2596
-16.625,12.625,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_003,23.300195693969727,1.3135316371917725,9.664066314697266,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,95.04989
-16.375,12.625,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_004,23.10234832763672,1.3519172668457031,9.836487770080566,False,True,forte,humide,Ziguinchor,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,122.20701
-16.125,12.625,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_005,24.770429611206055,1.6993474960327148,8.752762794494629,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,149.36412
-15.875,12.625,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_006,21.899635314941406,1.5973055362701416,8.328176498413086,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,176.52124
-15.625,12.625,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_007,23.423603057861328,1.772296667098999,8.663290977478027,False,True,forte,humide,Sédhiou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,203.67834
-15.375,12.625,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_008,22.98117446899414,1.8992235660552979,8.062265396118164,False,True,forte,humide,Kolda,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,230.83545
-12.875,12.625,1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_018,80.422607421875,4.969339370727539,11.913063049316406,True,True,tres forte,exceptionnelle,Kédougou,Zone soudanienne,Phase_3_fin,Fin de saison (Septembre-Octobre),1987,9,17,260,502.40656
