event_date,selection_label,pixel_id,longitude,latitude,precipitation_mm,climatology_mm,anomaly_standardized,anomaly_mm,is_extreme,is_intense,intensity_category,anomaly_category,year,month,day,day_of_year,season_phase,phase_description,region,climate_zone,distance_to_coast_km,cluster,criterion,phase
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_000_003,-16.625,12.375,32.64883041381836,9.959033966064453,2.2735936641693115,22.689796447753906,True,True,forte,tres humide,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,95.14188,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_000_004,-16.375,12.375,33.506900787353516,9.854109764099121,2.3909406661987305,23.652791023254395,True,True,forte,tres humide,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,122.32527,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_000_020,-12.375,12.375,80.2470703125,14.424320220947266,4.442502498626709,65.82275009155273,True,True,tres forte,exceptionnelle,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,557.2596,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_003,-16.625,12.625,23.300195693969727,9.664066314697266,1.3135316371917725,13.636129379272461,False,True,forte,humide,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,95.04989,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_004,-16.375,12.625,23.10234832763672,9.836487770080566,1.3519172668457031,13.265860557556152,False,True,forte,humide,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Ziguinchor,Zone soudanienne,122.20701,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_005,-16.125,12.625,24.770429611206055,8.752762794494629,1.6993474960327148,16.017666816711426,False,True,forte,humide,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Sédhiou,Zone soudanienne,149.36412,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_006,-15.875,12.625,21.899635314941406,8.328176498413086,1.5973055362701416,13.57145881652832,False,True,forte,humide,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Sédhiou,Zone soudanienne,176.52124,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_007,-15.625,12.625,23.423603057861328,8.663290977478027,1.772296667098999,14.7603120803833,False,True,forte,humide,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Sédhiou,Zone soudanienne,203.67834,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_008,-15.375,12.625,22.98117446899414,8.062265396118164,1.8992235660552979,14.918909072875977,False,True,forte,humide,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Kolda,Zone soudanienne,230.83545,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_018,-12.875,12.625,80.422607421875,11.913063049316406,4.969339370727539,68.5095443725586,True,True,tres forte,exceptionnelle,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,502.40656,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_019,-12.625,12.625,91.07878875732422,11.650797843933105,5.289551258087158,79.42799091339111,True,True,tres forte,exceptionnelle,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,529.56366,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_020,-12.375,12.625,79.71378326416016,12.516918182373047,4.628839492797852,67.19686508178711,True,True,tres forte,exceptionnelle,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,556.7208,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_021,-12.125,12.625,76.75770568847656,12.782607078552246,4.25688362121582,63.975098609924316,True,True,tres forte,exceptionnelle,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,583.87787,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_022,-11.875,12.625,57.34089279174805,10.434021949768066,3.8777246475219727,46.90687084197998,True,True,tres forte,exceptionnelle,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,611.03503,0,plus_intense,Phase_3_fin
1987-09-17,C0_plus_intense + C4_plus_intense,1987-09-17_001_023,-11.625,12.625,46.47450256347656,10.08272647857666,3.4056081771850586,36.3917760848999,True,True,forte,exceptionnelle,1987,9,17,260,Phase_3_fin,Fin de saison (Septembre-Octobre),Kédougou,Zone soudanienne,638.19214,0,plus_intense,Phase_3_fin
