longitude,latitude,event_date,selection_label,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,distance_to_coast_km
-16.625,12.375,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_000_003,0.0,0.0,0.0,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,95.14188
-16.375,12.375,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_000_004,0.0,0.0,0.0,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,122.32527
-12.375,12.375,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_000_020,0.0,-0.32845064997673035,0.6858148574829102,False,False,trace,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,557.2596
-16.625,12.625,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_001_003,0.0,0.0,0.0,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,95.04989
-16.375,12.625,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_001_004,0.0,0.0,0.0,False,False,trace,normale,Ziguinchor,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,122.20701
-16.125,12.625,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_001_005,0.0,0.0,0.0,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,149.36412
-15.875,12.625,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_001_006,0.0,0.0,0.0,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,176.52124
-15.625,12.625,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_001_007,0.0,0.0,0.0,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,203.67834
-15.375,12.625,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_001_008,0.052247319370508194,3.218369722366333,0.004211014602333307,True,False,trace,exceptionnelle,Kolda,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,230.83545
-12.875,12.625,2015-05-04,C1_moins_intense + C3_moins_intense,2015-05-04_001_018,2.125128746032715,0.7033748626708984,0.56021648645401,False,False,faible,normale,Kédougou,Zone soudanienne,Phase_1_debut,Debut de saison (Mai-Juin),2015,5,4,124,502.40656
