date,phase,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,cluster
2002-08-28,Phase_2_pleine,76.554756,-88.25083,-147.36392,150.033,-34.339523,-30.654715,22.163074,-145.69028,119.16179,25.083536,96.08154,-143.9395,-82.34741,-28.87056,83.02871,38.14808,-59.005394,-102.51305,-104.512314,117.372406,132.18521,-37.194424,81.904434,18.48732,-30.587936,40.61429,-96.38721,49.77945,-34.67133,39.03471,38.970642,8.25064,61.16909,-42.96375,16.775126,-68.143654,-79.10742,53.985455,20.292896,70.324295,86.596985,39.26966,-64.40764,27.908535,41.689972,57.359417,2.5532784,0.86685777,50.91889,52.189392,33.0505,-76.27242,25.356619,-15.918415,140.99654,42.461716,28.437292,45.054714,-4.257758,-74.910934,-15.298523,-51.936058,17.447645,38.987198,-73.484245,16.28739,18.671768,1.2283431,-5.4319315,-4.184722,-22.199368,-21.921356,-36.61476,5.6707654,-15.260045,8.590994,63.696323,-5.4106402,68.61481,-21.479494,-14.580326,-47.423172,-62.44734,11.866256,-28.616539,6.8421383,-20.957987,-9.506802,-20.42444,32.566036,-15.30764,-34.501076,-66.74905,-32.97145,-38.20544,31.781197,-15.166984,-105.09706,40.93853,72.3987,-53.599556,9.165196,56.14708,-53.312855,-5.789211,-59.10907,17.587938,52.238605,-18.554972,60.93156,-11.400368,62.316166,25.48683,-8.460776,27.933973,21.686382,-35.6066,-60.563328,61.484528,-16.987625,6.60959,-17.38163,-3.3499074,62.891056,-3.767785,4.3089185,41.64787,-3.963435,-12.614702,37.636322,-42.711143,-1.9463847,4.0927777,-1.040061,-55.47019,-25.002905,-8.70184,-31.8182,-4.1724515,48.838356,9.485256,-18.448296,1.68864,-14.6424265,-22.098099,35.40896,26.036236,53.434048,-10.1502,26.82269,15.958385,39.599594,-17.866968,12.949562,-13.848326,26.466599,-29.127733,-13.547658,-0.5789636,15.518974,-24.527767,22.78852,61.259583,26.703068,12.418511,-7.832392,-2.0152538,14.808386,6.5803986,5.126106,7.3518796,-24.26628,4.871799,3.8952386,6.3869624,-13.330748,-18.346478,19.76712,-4.7708187,31.816881,-18.199018,-1.2326872,-21.906254,24.765394,-6.7101164,13.214722,5.7868333,0.7837603,1
2021-08-16,Phase_2_pleine,-147.0946,137.28261,-16.561258,-101.127785,13.645,-26.86265,-93.85873,55.663383,-41.77017,-4.493564,-20.122902,6.440899,77.02004,-19.96073,79.96628,-23.993061,-68.24619,-107.74017,-207.0998,116.97288,-13.002085,91.05946,-79.284874,96.09198,49.489616,31.400646,50.06611,-32.71428,-60.228027,31.035404,-78.326485,121.774895,-74.83776,-125.85729,7.3464475,32.94536,-6.005041,34.94016,-4.64332,28.647736,26.655537,24.304974,-71.428604,-60.712185,-2.1226127,43.561398,52.263523,9.470312,28.34779,13.054685,5.909112,-20.733212,-30.321554,-79.58558,-17.945614,4.681559,19.405035,-6.5129786,5.760245,-9.271022,42.84241,-23.91331,9.692994,-21.068571,-39.919025,-20.189178,-15.696238,23.971138,42.634922,35.715256,17.41196,-54.621742,46.50997,20.451614,-6.080889,-14.822995,20.314781,-29.251005,2.0728347,-19.365574,55.811237,-20.892841,13.695546,-7.2106743,-8.662699,33.71565,9.598777,7.27581,18.794552,-19.908783,0.04789084,19.567392,-0.70070827,3.478162,37.761284,30.949682,-28.774057,23.59971,8.788515,15.196105,-12.548537,2.4708595,-10.187242,-5.8065763,21.289083,37.239563,-1.3608485,-12.116659,14.484714,-10.996681,-0.9666467,-15.665933,2.3441014,-8.081667,14.528224,0.26827574,-6.8252463,20.665895,-2.069575,-1.4802095,-3.2385945,-13.397718,-0.6461974,-9.490144,4.1978292,-28.384483,-34.591278,-13.5783,9.85424,3.0934696,-17.359241,9.69626,-13.325536,0.50313425,14.411118,-15.487438,-8.408393,4.036483,3.6111546,0.37591583,2.172559,8.479043,16.960072,-14.474251,-0.5779009,13.10191,-5.5496507,4.5557795,5.5920315,25.281069,-7.457872,-6.141496,-6.738947,-6.5194426,6.735033,-7.103326,-22.922403,2.3415976,6.4149604,16.829569,7.7069874,-18.842627,-28.305769,5.8468623,4.111549,7.7199607,-24.99932,-5.7835493,-5.328999,-8.816944,-12.803036,-6.4224744,-9.1956005,18.496271,-12.4851265,20.366302,-11.38829,13.934941,-9.453885,-0.5422489,5.83138,-6.218522,-21.4985,23.845915,6.6991096,-18.537888,-4.9144864,9.994707,2
2001-08-25,Phase_2_pleine,-30.88221,-74.66611,-19.190277,74.750824,-115.15151,73.34593,0.5263887,-47.76983,77.424385,21.449303,143.9975,-143.32254,-175.87163,-11.546401,26.831575,-26.634151,96.81595,35.73321,42.527695,53.465134,6.576739,-71.15466,19.366203,-57.88986,28.47931,-9.34594,-132.2841,-104.01562,-25.353329,30.612606,-26.544125,51.81844,-53.25219,-0.045421615,-50.587826,37.324932,34.07045,-12.243107,105.310005,-35.1125,-98.20334,113.36329,-30.248283,12.836058,-23.237356,-40.307964,-61.46,149.76904,-158.80515,70.66455,120.94317,-27.366562,96.668625,-19.885653,-117.8908,25.61618,9.605554,26.734005,-18.818947,30.12745,32.08178,-0.6630931,-33.955334,-2.95154,-64.73396,22.362143,-27.078468,56.70833,37.793953,1.0978479,114.40483,2.1093824,32.563152,-87.79632,96.06005,-3.8100076,-14.981739,1.4093645,57.032074,-0.82331204,-0.81314355,-58.791164,-28.12737,2.3774223,-7.0750737,-20.168957,4.4346967,20.129269,-34.312565,2.9027226,-5.798225,33.140537,31.13878,49.012646,-5.1457925,5.4254375,44.373234,-10.564799,9.551244,12.292419,-22.760517,33.061665,-1.4300153,1.7170686,-19.736912,-13.896064,-5.169862,24.545252,4.4011884,-33.03199,30.547052,9.663851,-2.831801,2.5827994,-6.851547,-19.500479,-17.832882,43.08376,-2.962477,-0.09201347,6.6014495,16.150047,5.6061783,14.726933,-8.582478,12.948208,11.800011,-11.161718,3.52444,4.7769036,-21.762922,5.8796377,-17.392355,17.558413,-0.67148215,-20.166029,-16.19125,-13.293863,16.876942,-8.653052,4.253421,-5.1936994,8.148011,-1.0482286,-0.9503089,6.2134633,16.733006,5.147202,-5.967115,-20.54927,-4.7996206,6.22484,9.64548,3.94192,-1.2647184,-13.107617,13.031631,10.1380205,8.701344,-13.338152,-5.389961,16.059057,-1.1362219,8.158542,0.16522829,2.8290012,-8.123728,-13.608888,-12.017442,7.064095,5.738847,9.524243,3.7491677,2.5774922,-4.3551183,21.996832,-8.860631,-3.0356228,-3.3544412,8.528842,-7.4306927,-1.8391219,3.0470235,-10.312285,-18.052746,6.5854306,-10.3442545,-9.657403,1
2001-07-04,Phase_2_pleine,-30.837202,38.06688,-41.379814,104.307076,-85.17341,80.35686,2.4768126,21.2707,171.95924,-133.21362,177.99464,-127.73756,26.101044,70.12629,-68.77763,17.372395,212.3823,112.49766,-23.867517,-37.41583,-54.76166,-93.13031,16.561365,31.759102,21.213411,64.84419,-88.840744,-238.18092,3.8151996,4.8690352,-51.612984,-30.131382,-147.0375,-104.28552,-13.492501,37.375015,7.8665752,-116.85531,-18.090883,134.93709,-3.682439,-54.45869,50.917473,-10.795209,23.675055,60.62539,50.93151,-18.362597,75.722046,-68.13926,-9.038447,-4.9336143,-52.628017,34.08692,-9.727535,-4.6536665,24.077644,13.091081,0.43758762,-23.34362,35.86309,-15.132966,32.225006,31.200048,27.822844,33.843178,83.73993,-32.878048,28.646954,15.74044,-59.976032,51.982334,-13.593198,16.618649,-36.024746,-40.693604,40.083565,12.149713,-20.048403,-44.430176,-6.891135,10.080362,6.71914,77.993416,-33.929638,28.286356,5.9395227,40.684097,-20.335485,12.840125,-37.216496,-9.707454,-6.7208652,45.174267,-20.38001,32.470036,54.994026,-29.930113,-7.05163,-71.64825,-15.10147,-11.122569,-27.457712,-10.5288725,-48.375523,-7.938315,75.59169,-47.75917,-30.169462,-2.1394408,-27.45189,0.44209835,-8.33068,-14.31334,5.077116,-19.90504,9.074581,35.90975,-3.9718392,35.491524,11.572191,48.330048,10.311146,12.455456,-38.20076,-29.559792,22.2894,-15.57712,-28.820309,-33.308163,13.77616,7.1385794,57.333054,-8.116953,-36.59165,-17.605852,-5.2958064,-21.005102,-36.439785,-21.426506,-2.0364716,51.544125,-1.9213251,9.046352,-2.071521,0.7607709,26.599195,33.14679,40.139164,-9.168032,-35.078472,2.5526638,-3.3755286,-14.506565,-10.593086,-31.791565,-39.334194,-2.0341794,5.0848703,-34.51415,-13.539584,-6.167089,-8.398154,23.190117,26.749989,33.039955,-13.864712,-15.874753,3.15344,30.30841,-4.3817654,-7.689911,13.002748,-2.7010276,-2.0838804,11.491557,-5.427645,-2.9784915,-25.735157,5.1924834,-38.10369,-23.667171,-0.4581034,17.174793,-14.742903,-3.8722196,-18.528814,-8.050282,1
2022-08-03,Phase_2_pleine,-423.4119,-25.996204,-158.45969,-93.31782,123.3431,-131.45024,-205.17645,-295.4252,102.045006,14.225749,84.7262,78.08882,-54.156055,-2.0002332,30.70099,4.3911004,-76.60828,40.17813,105.01375,-88.70207,43.377026,-35.127563,43.109825,25.379513,76.81791,21.518944,-37.624435,73.65153,-63.374443,-82.69755,-19.744629,-17.421782,-46.733162,13.397079,-34.066467,-63.14657,88.92158,34.777767,24.705791,12.020675,33.442043,18.378262,-13.442397,-10.4945345,35.59604,10.782135,24.184141,0.14021716,49.950317,-53.65916,-26.413418,16.481394,-23.217932,15.587547,-41.047325,18.7642,-13.19325,-12.604856,11.712019,49.667007,-2.4611652,7.1772876,-16.069094,-19.750278,26.78259,-15.480966,44.125103,-19.331009,17.686502,-1.614371,-10.511542,3.2564118,-2.1063592,-11.846423,21.226843,4.867327,-7.274784,-11.704082,-7.3360767,0.9972788,11.38505,-20.702333,-22.466702,10.096448,10.638069,-7.9669933,-12.262939,-19.506437,-13.375718,-29.52357,-3.0665991,9.292238,9.673996,0.6690679,-2.3567548,-13.118061,8.575349,-23.747591,-33.703007,31.770014,23.845194,-5.241891,1.9942957,9.851416,-22.575869,5.073369,9.292341,-17.32787,-4.971128,-4.7265797,-6.067211,-5.244535,10.622669,-16.689787,-37.277615,-10.13183,15.837616,-27.62579,3.0286095,22.353687,1.3812919,-5.9441586,-14.602323,0.3566671,7.8985877,27.333067,-17.609371,17.40528,9.258834,34.599327,-13.954419,-15.71801,-4.711482,7.63787,29.614407,21.352316,-22.605993,13.066223,-8.466164,-10.244657,-17.11028,-7.6764116,-45.202778,7.7937403,3.9805331,-21.018457,29.095236,10.968126,3.2928338,10.336454,-19.64045,-1.4623959,29.124714,2.8024104,-15.655739,-54.94982,-7.296449,8.2971525,-18.390173,42.519077,-10.711771,-15.251279,-6.8974924,21.48088,18.963121,-3.1545417,-25.890188,14.802029,4.4000587,18.856934,17.769693,-11.459463,5.344834,20.098364,23.671392,-21.21724,-4.0982637,19.707197,6.825654,-3.250333,-1.1244953,0.57789236,-18.317163,7.70756,-7.108548,0.6079171,2.7495532,23.20763,2
1983-07-09,Phase_2_pleine,235.26213,-144.9463,168.7005,129.38878,22.408653,-227.58904,82.815926,-136.2539,-32.853363,-21.149927,21.956755,25.206764,64.29612,36.096992,-46.84763,0.863318,-225.3562,-35.67377,67.53156,-76.070366,-35.10339,-214.95918,-15.104771,-91.60012,-157.3698,6.345352,34.134117,20.244473,75.7815,51.27268,-6.5260415,92.13009,-201.23994,-84.74521,114.406136,-87.622375,-52.526608,84.696365,14.185291,64.58148,-82.39173,-19.290882,-86.01573,121.438194,3.787104,-17.517727,53.195705,111.34351,-54.871162,-18.950548,-18.432903,44.12688,-52.623085,25.281372,-9.340569,71.182045,-13.252215,33.78772,69.85003,9.845748,19.288727,-64.39505,15.766394,-24.397413,43.078304,1.3277825,-24.151619,-65.47178,54.869488,-34.739525,16.579893,-88.77665,-46.9392,51.52875,-52.11292,-7.069341,-18.254728,47.534134,-44.124146,-25.227976,-5.33581,83.00139,-5.745771,8.280578,39.954937,-31.556313,-20.472565,55.92348,-83.421196,-60.20927,57.92458,-35.372578,1.0525904,-37.7937,-14.74367,-33.159378,-25.583221,38.998653,-4.2057986,-6.1760488,-5.915198,57.34003,-87.68832,5.780295,78.64333,-9.671493,-19.347315,9.246429,-16.544926,32.057922,-0.84324515,-5.937718,47.191074,-20.90019,-24.850737,2.0129588,-20.84599,119.09101,31.488197,-94.160194,-24.973452,2.7113135,-0.9475821,30.158209,72.29658,36.920048,-20.560478,59.302486,-33.232018,20.107292,-25.537113,45.777832,-13.150754,23.106781,-41.09789,-25.90237,22.41377,13.153628,-20.417227,-5.7833133,-28.673405,-71.63765,-26.57247,36.351006,108.787025,1.5286806,18.93381,16.122198,26.13868,-31.615482,55.005074,-19.579678,-37.50073,73.754875,78.56166,-24.202715,12.915098,11.774679,13.352406,20.988403,-0.514141,-46.246395,-42.050144,2.5512168,-24.437437,58.126656,28.92461,-32.095528,-10.217037,-62.39671,28.331522,-25.371126,8.701662,4.258345,-49.49099,-22.330595,11.12935,-56.164463,-10.471526,-16.443033,-86.67217,-64.729515,-25.136488,47.70433,-9.579513,2.7471867,-46.82964,5.0147457,4
2003-08-18,Phase_2_pleine,105.06376,121.36705,161.89859,-21.595009,-73.91171,135.34456,-48.09821,133.61693,49.033676,41.870373,115.03234,143.23979,-30.804462,45.38445,34.94882,-92.94778,-51.983276,14.079886,60.652126,69.0727,-25.291576,-96.00928,-95.024345,12.954721,5.3836365,43.89665,-66.287125,-6.3095713,-54.779915,39.866707,30.556562,5.40368,45.51691,25.606314,16.910145,42.50862,-24.898664,-9.06305,-95.203674,98.39294,43.0421,-1.2016945,-58.610622,-96.18313,1.1060011,-73.60053,67.085724,-67.757225,2.613623,46.98667,-63.21472,23.115301,12.480489,-36.753742,-6.1108127,19.910797,-43.820328,-84.52597,113.64189,49.451805,11.549717,-63.524673,-44.839497,-13.047107,25.315334,34.718758,23.897438,-28.135242,-19.374115,25.198734,48.790436,38.565067,-9.187955,-36.57113,48.32876,11.944941,-34.334354,-17.8203,31.763592,-24.770672,-14.399208,12.484104,-45.11691,22.191137,13.573167,3.7821326,21.02689,-56.507515,2.5741932,11.82135,-40.8362,-28.476372,-16.558554,39.233963,10.996709,-34.05351,-10.287608,6.520901,-4.0293326,-5.3816876,15.097376,49.058434,-16.16787,-2.9937744,-36.08037,-9.300149,28.951153,11.570398,27.444523,26.884802,76.973305,13.755379,-1.984674,9.305376,42.367786,80.5924,-19.34873,-29.090183,19.138136,60.196438,25.291822,23.653208,12.620345,48.502132,43.087826,-23.836843,-14.299438,9.035152,34.890858,-23.541145,11.04564,9.487869,-7.7917113,-0.35776243,-23.580723,16.604109,-50.640514,31.795656,-16.596043,-16.20542,-68.17653,16.442432,-31.306316,-27.838314,34.70251,-35.94353,-1.4042231,-0.5004169,-9.6530905,-49.390297,-8.205224,-11.509457,15.570248,24.933273,38.920826,23.359123,9.769508,17.165611,-33.010128,-28.761356,10.118506,-8.12588,20.288881,-24.115664,10.379112,-17.87957,-25.67633,30.320839,-33.501556,-1.1731759,-0.4017764,-2.158839,-14.842428,13.6534605,-23.274647,-12.443722,4.6273723,6.204033,1.2406095,9.574237,-2.7070029,3.0492177,-5.0927334,-13.146303,17.710432,-4.594693,-1.2233713,9.093404,1
1989-08-15,Phase_2_pleine,-293.43027,78.46209,146.47908,-329.46753,-3.129069,-32.66067,115.83917,-76.31059,37.08551,59.74009,97.77565,108.497444,60.721275,-55.131325,-10.203842,-39.07459,132.87376,-61.236813,-66.27556,176.87366,71.54219,-50.315872,12.126406,-61.44801,-126.06889,-70.1418,-0.49360698,-32.74344,5.5178103,47.868893,22.123981,-32.109802,50.8059,137.02307,16.96667,-54.673557,74.168175,59.00106,19.389482,4.924896,-166.43817,-26.20124,61.216896,66.39945,0.2781232,85.412384,26.763382,-34.841164,55.995846,35.69066,-24.875822,-22.336834,-57.180653,-24.287642,-12.111491,-36.053593,-37.476845,-25.484472,-5.138389,-79.34798,38.180843,45.638638,-6.882795,-14.20718,-21.622828,10.92234,-0.31184196,48.488266,-2.9662244,-2.416606,-4.635887,-38.109753,-4.4252267,9.81562,40.651573,-31.676708,-19.458414,9.852795,-33.08521,-59.36974,-15.777814,-16.83545,28.063278,2.50648,-11.633909,4.4621263,-16.986406,-7.832498,-0.24866356,-47.730778,25.262835,-10.603294,-23.235567,54.589138,-9.759146,0.9664243,12.097183,-7.112962,3.2488604,2.9461596,-21.765066,31.720818,30.483644,42.27235,-55.170753,24.971308,23.69627,-1.5060314,30.129704,-2.1517246,14.916773,36.409798,-3.5781863,17.8013,-2.863215,16.240114,-0.30643126,26.842468,-17.480688,13.5018015,-6.796112,1.7301432,-13.706077,-8.623001,15.454866,3.5604057,11.472859,-33.500366,6.2560163,24.177465,-10.3937025,6.614038,-4.519434,-28.671412,0.23949333,15.649886,31.321205,18.707718,1.3096904,-11.064393,14.880299,-19.541368,-23.934145,-16.7645,7.6091228,6.4800296,6.1662097,-13.92287,-9.246162,-3.0530498,-4.1912093,-21.801628,-6.1604943,-6.8514576,-23.537397,-7.8088155,-0.68889666,-25.386255,-0.12590659,3.133969,11.544937,-0.56739783,-16.974861,8.973556,-14.577421,-9.711596,27.630646,26.05259,10.857473,11.21235,3.3570788,-1.0488416,-19.246658,-4.250929,9.151457,-3.0994253,-42.75674,12.028996,-25.834051,-9.916688,-4.9094443,-9.247228,-2.3499649,-28.759298,24.358356,-20.74389,11.175459,6.0024004,2
2010-07-16,Phase_2_pleine,-217.4545,-73.10088,101.27094,138.25194,299.42633,-80.591484,219.50185,209.6599,118.89817,-92.22294,-42.682636,82.1648,-7.476718,-4.970541,-66.593864,-50.197983,56.954308,59.158813,-82.76096,29.521547,-20.821953,-135.89673,31.660397,-33.198765,-24.567188,18.675917,8.44075,56.123756,-71.34261,-81.97398,72.73636,24.009706,-28.088934,-39.330227,-53.22593,-26.74985,4.0270696,-19.610872,11.834795,37.94085,16.917494,47.746483,-17.566956,-86.72453,39.620525,34.494728,0.024425892,-10.879987,-16.645815,29.502184,2.8756092,8.265464,-0.7637609,-31.744305,-7.2004123,22.5675,44.789536,-43.6197,-3.368549,6.650455,-23.907585,45.970444,39.823788,-21.857084,17.703274,-21.686642,-39.013485,-0.05702311,-30.849695,-1.5259037,42.704285,27.360165,-30.114542,-6.1438637,-43.3962,-2.89213,-24.89425,19.653498,2.238588,11.946461,5.0189385,2.6546898,19.324957,35.207287,-27.66858,-20.671484,-44.825844,-26.413395,42.078205,-4.7784634,-17.393856,7.540774,4.2713423,-21.90205,-29.941906,-26.674427,-44.37572,10.7008295,14.373751,-14.8912945,9.717433,-35.755272,-11.159083,33.74457,-101.40867,-22.111895,-11.848933,-20.248205,-7.56869,-49.860573,-59.96171,40.04297,2.5324252,-7.866102,4.754611,-26.194586,23.900766,-3.8085186,9.0813875,-15.8763275,-22.687975,-13.287577,21.812569,58.40433,38.898823,15.489684,-49.82705,0.7101534,-17.65034,34.642204,-19.057602,15.468449,-11.903659,26.31232,-2.3523583,-7.192105,-4.2103076,23.946537,-26.33903,21.35588,-11.3350725,13.162463,28.338251,-3.3761497,32.981895,-2.7455812,-31.272587,3.312869,-41.967037,19.092651,-51.459824,-44.013298,1.5150179,26.175224,-15.735993,-42.93342,10.0803795,-21.094524,-7.109858,-26.56398,-33.170155,-8.540627,-3.5790732,-16.39049,-16.395601,7.394284,42.624737,-1.440299,-32.1382,-44.368874,15.202525,-30.109331,9.89597,10.501924,-13.191138,-10.732937,-34.417404,-23.637125,-32.521782,-26.811401,20.17854,10.991544,3.618807,2.057172,33.351402,-11.704845,-12.879825,-24.552977,2
2014-07-17,Phase_2_pleine,80.34224,25.083344,-121.756485,-22.201906,-6.832334,-76.42317,87.052536,9.386669,45.092472,-132.14294,21.84218,-63.684135,2.6101508,-112.52871,-25.231775,-91.09311,-2.7595723,61.439117,28.780247,59.608765,-103.485176,-15.011534,-127.1747,-10.7930155,-92.86112,44.814816,49.600086,-48.510483,6.9083714,122.43253,-14.587132,-37.92385,31.541397,59.71283,44.445908,-148.5167,-55.420395,21.241432,7.837067,-76.589005,45.992027,82.0085,44.019005,-6.7711716,52.63436,-85.69947,-3.8296752,48.48834,2.7035732,1.5144814,25.352718,-13.63585,91.4733,-16.527264,-6.198691,-9.1585045,-56.03178,-42.592155,-62.09603,24.564013,15.970744,-48.48126,6.5182886,69.46098,5.762778,-60.311962,1.847068,-38.549137,2.433921,28.593344,-21.645233,-9.690252,3.11862,11.372065,51.104225,-53.042133,-4.012125,-2.498505,-53.199787,-30.501415,-45.187458,-1.6285665,7.702217,14.723429,55.976574,26.012503,23.339441,-9.342242,20.9212,1.4250665,-33.44576,-29.9811,38.075832,-3.0997608,6.3192644,-12.723193,-12.193186,-4.050697,0.9562173,-14.40465,40.66201,-10.472356,41.491463,15.403984,-5.526892,-15.823765,-54.692177,-40.596306,57.160133,59.619404,-29.135498,29.750975,-46.470062,-36.126076,1.4688282,-0.5068762,12.828469,15.5299835,27.704823,-40.304665,-45.23284,-28.885763,-7.634524,8.188177,89.852684,6.9899096,-52.019726,51.451984,40.334072,6.4525113,-0.704996,-5.549118,41.81157,-15.449709,-9.447107,37.53184,-78.94883,-39.910038,-89.63524,8.271454,79.255066,48.19008,19.60226,55.155735,-63.501904,-64.194336,8.991347,-1.5441675,50.309086,63.0119,1.2612165,73.6233,-21.651052,23.092352,6.926502,-17.781712,32.421894,48.082096,8.988685,37.4589,-26.028364,37.049675,-76.259125,-34.19959,-35.16928,34.090683,27.369625,46.952484,-18.555115,65.3096,11.224305,35.682056,-31.178953,-19.891134,-20.137783,18.958252,-1.09371,17.74762,7.860366,22.377756,35.930717,26.862846,27.645037,7.5379844,-28.65498,-41.43271,37.455776,5.2105813,1
2004-07-12,Phase_2_pleine,76.10892,56.537205,-87.97457,-57.856827,-145.86313,141.88596,219.26219,36.307163,-9.302717,-56.848225,-49.83671,117.47632,19.776157,125.79241,-76.180466,-125.8357,-95.24684,52.43936,-15.032623,-106.78237,193.59859,119.091835,-31.029997,86.30646,58.42568,-47.42884,73.751595,-42.720154,144.78833,-51.042725,-77.20684,7.9514723,-5.6597557,-19.065943,-110.16765,-94.19389,6.035153,8.26877,94.26429,74.51641,89.48048,-26.330856,-11.724088,135.42947,24.118864,-32.519478,-5.5354333,54.497665,-35.935513,26.912546,84.25866,20.13471,-13.880736,-48.60916,23.373138,48.719063,-0.61271495,-56.312172,62.636604,68.30323,123.040016,60.19159,103.73846,-9.154121,2.5535533,9.781445,57.659542,26.646402,-10.365315,84.40218,-26.476059,29.108084,-31.157572,17.126501,37.78332,3.904086,-47.55213,28.02543,62.857765,18.1993,26.838211,-21.95626,11.885501,-7.175122,1.58022,-53.437817,5.104477,-33.106945,18.388432,1.54746,32.19691,-37.581825,-36.988125,25.398106,0.3603736,-1.4571735,-41.073032,-13.398463,40.442516,11.593198,16.762585,-4.4236307,32.28747,-8.772534,-14.3608265,30.070944,19.704105,16.084982,2.0396595,10.076754,-8.728486,17.082724,-8.728146,10.325856,-13.51564,-13.587315,18.768597,1.9857455,11.428994,27.477156,11.161398,-33.776978,-18.331112,18.75904,-30.301666,-15.020187,-3.3542368,19.69291,16.856087,-12.846582,6.081363,-5.788998,6.69668,2.3243654,7.7352424,9.737525,15.607099,-16.862598,21.192978,-27.304253,19.918528,2.257513,25.500093,-9.985396,42.004555,-28.57543,-12.603283,9.469233,40.294243,-8.31307,9.606808,30.806324,-4.3066425,32.78282,17.84872,15.465939,-29.5801,-17.268698,-10.404611,-20.612177,29.196764,-26.563017,15.905287,15.741126,-37.4236,6.2953916,-12.6503315,5.1305037,-0.7078257,23.443773,6.7864947,-13.41473,-25.514624,0.32320914,23.205685,26.459743,3.5682318,3.7415218,9.802688,-13.409685,-29.61432,15.701953,-10.738217,-24.46981,-4.7370753,22.936274,-31.736586,-4.6181555,1
2010-07-08,Phase_2_pleine,-284.02408,-50.86494,128.63156,154.29059,293.95184,-30.802784,206.67609,170.66762,101.89267,-141.75009,-19.208506,62.43443,56.386536,-2.5196352,-79.498116,-59.618023,84.29947,42.97457,-69.63935,20.007143,-9.347741,-82.28572,53.260765,7.9228206,-22.38554,11.551679,72.298515,41.771603,-57.324657,-49.6809,34.11358,47.541664,-32.9669,13.947548,4.513731,-55.257072,28.024088,-1.0610968,51.768562,9.420475,-3.4037273,95.34693,11.116051,-51.185074,53.59932,72.07331,-36.50758,-30.787191,-91.76761,40.54061,-27.65592,-0.17904979,32.531094,-45.66836,-46.403965,35.582775,59.217384,3.7290378,16.556917,-20.863197,-75.165886,52.254684,57.36906,-42.938274,57.216766,-35.866238,-26.607891,-7.228293,-54.953987,-7.766047,37.812992,38.73805,11.0497055,32.73087,-14.082594,-23.8139,31.802713,24.574854,48.27846,1.5988829,31.348577,13.561001,-37.472473,31.197258,18.316553,16.350882,-3.053,-33.994587,12.019393,-31.3384,32.400658,-25.473518,10.830741,7.262975,-9.402977,35.551872,-12.458222,-14.596401,-1.8221887,14.802897,-0.50021046,-7.2683206,-0.56449604,-10.469404,21.555563,23.488684,-2.1052017,30.141119,-1.7300916,23.227573,17.687677,-47.679337,5.157991,7.60255,2.623244,10.279381,-12.904781,-13.801657,-4.0765796,5.4887533,13.798147,-2.5826826,-8.194082,-54.4713,-19.970306,-17.495289,21.970882,-6.353155,9.30339,-4.3132715,16.083357,-14.984175,-6.4029417,-37.053173,-7.9417777,-29.173998,2.3450062,-20.982658,-3.1328006,-7.972537,1.9604102,-25.575592,10.401916,-7.5048804,-18.13537,-4.1361117,26.769659,20.4641,22.755323,-9.718809,6.4155965,25.874474,-14.987822,-15.741227,8.279051,33.040672,-21.122778,12.9185,-4.719804,10.400073,-2.10297,26.243557,-1.586163,-1.2676668,-8.117813,0.26743275,-20.856472,18.458351,27.174461,30.596905,14.657626,31.522152,-30.94641,-19.866392,13.580138,-12.66147,39.587765,6.5588155,16.633102,7.515548,-39.877502,-14.456171,8.876939,-33.021515,-21.943348,16.870392,10.638411,22.973303,2
