longitude,latitude,event_date,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-14.875,13.125,1985-08-06,1985-08-06_003_010,11.61899185180664,0.17872844636440277,9.650184631347656,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,11.638576200859033,0.19879253759006352,284.5814514160156
-14.625,13.125,1985-08-06,1985-08-06_003_011,28.35211753845215,1.3754929304122925,9.878031730651855,False,True,forte,humide,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,28.603782088313245,1.392301080813959,311.6844482421875
-14.375,13.125,1985-08-06,1985-08-06_003_012,37.025840759277344,1.5471972227096558,11.124971389770508,False,True,forte,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,37.03246015999186,1.5770790475097756,338.7874450683594
-14.125,13.125,1985-08-06,1985-08-06_003_013,89.05319213867188,3.7854316234588623,11.228302955627441,True,True,très forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,89.1211938522569,3.7868822231963652,365.89044189453125
-13.875,13.125,1985-08-06,1985-08-06_003_014,97.44576263427734,3.9121899604797363,11.602872848510742,True,True,très forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,97.95158993898349,3.918899056899488,392.9934387207031
-13.625,13.125,1985-08-06,1985-08-06_003_015,119.3947525024414,4.459273815155029,11.976734161376953,True,True,extrême,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,119.4508783925119,4.4604742694739725,420.096435546875
-13.375,13.125,1985-08-06,1985-08-06_003_016,107.03239440917969,5.254546165466309,9.927218437194824,True,True,extrême,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,107.65361843396661,5.255479538260992,447.1994323730469
-13.125,13.125,1985-08-06,1985-08-06_003_017,95.88874053955078,5.279311656951904,9.4672269821167,True,True,très forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,95.9748070875005,5.279930167461759,474.30242919921875
-12.875,13.125,1985-08-06,1985-08-06_003_018,94.9542465209961,4.65478515625,11.425347328186035,True,True,très forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,95.00824994417889,4.6683262029484895,501.4053955078125
-12.625,13.125,1985-08-06,1985-08-06_003_019,69.79934692382812,4.475248336791992,9.356009483337402,True,True,très forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,69.83284197860027,4.475604275363175,528.5084228515625
-12.375,13.125,1985-08-06,1985-08-06_003_020,61.722965240478516,4.6463775634765625,8.024484634399414,True,True,très forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,62.50972984544003,4.6468634293906055,555.6114501953125
-12.125,13.125,1985-08-06,1985-08-06_003_021,52.236900329589844,3.797715425491333,8.397567749023438,True,True,très forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,52.33389418328825,3.8051273056011112,582.71435546875
-11.875,13.125,1985-08-06,1985-08-06_003_022,49.416133880615234,3.692730665206909,8.114727973937988,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,49.71211186126247,3.698823517890431,609.8173828125
-11.625,13.125,1985-08-06,1985-08-06_003_023,40.3097038269043,3.601600170135498,7.4070563316345215,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,40.573162979816075,3.613277695885851,636.92041015625
-11.375,13.125,1985-08-06,1985-08-06_003_024,37.0670051574707,3.5735692977905273,7.192986011505127,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,37.178737391179546,3.5772316228205248,664.0234375
-16.625,13.375,1985-08-06,1985-08-06_004_003,5.695826053619385,-0.33813631534576416,9.45461654663086,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,5.7292780684466305,-0.33810859020031875,94.76307678222656
-16.375,13.375,1985-08-06,1985-08-06_004_004,7.014770984649658,-0.06833577901124954,7.6961469650268555,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,7.060789748052849,-0.0646340318361117,121.83824157714844
-16.125,13.375,1985-08-06,1985-08-06_004_005,5.627248764038086,-0.29461631178855896,9.256525993347168,False,False,modérée,normale,Kaolack,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,5.649648381238008,-0.29191187113972783,148.9134063720703
-15.875,13.375,1985-08-06,1985-08-06_004_006,4.724074840545654,-0.32929539680480957,8.92202377319336,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,4.847565101019685,-0.3205122087319295,175.9885711669922
-15.625,13.375,1985-08-06,1985-08-06_004_007,0.7098421454429626,-0.5922142863273621,7.275169372558594,False,False,trace,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,0.7355718882239649,-0.591273464449686,203.06373596191406
-15.375,13.375,1985-08-06,1985-08-06_004_008,0.0,-0.6637516021728516,8.03650188446045,False,False,trace,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,0.08147261018429101,-0.6629348999291809,230.13888549804688
-15.125,13.375,1985-08-06,1985-08-06_004_009,5.25581169128418,-0.2419121265411377,7.457808971405029,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,5.2797329437792575,-0.23923169570652109,257.2140808105469
-14.875,13.375,1985-08-06,1985-08-06_004_010,5.91319465637207,-0.17476603388786316,7.410195827484131,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,5.960038889592614,-0.1714955422297197,284.2892150878906
-14.625,13.375,1985-08-06,1985-08-06_004_011,13.78817367553711,0.6039071679115295,7.917511463165283,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1985,8,6,218,13.904990236962869,0.6165739362263785,311.3644104003906
