longitude,latitude,event_date,selection_criterion,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-12.625,12.625,1984-07-04,plus_petite_couverture,1984-07-04_001_019,6.540964126586914,0.052272096276283264,6.082895755767822,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,6.543583441020257,0.056717434589138145,529.5636596679688
-12.375,12.625,1984-07-04,plus_petite_couverture,1984-07-04_001_020,14.333627700805664,0.9132941961288452,6.279609203338623,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,14.336782206243006,0.9188121736948212,556.7208251953125
-12.125,12.625,1984-07-04,plus_petite_couverture,1984-07-04_001_021,25.52987289428711,1.9378185272216797,6.385433673858643,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,25.532830578597952,1.9427538379352893,583.8778686523438
-11.875,12.625,1984-07-04,plus_petite_couverture,1984-07-04_001_022,23.120521545410156,2.157931327819824,5.147560119628906,True,True,forte,très humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,23.124071456679154,2.161621017072669,611.0350341796875
-11.625,12.625,1984-07-04,plus_petite_couverture,1984-07-04_001_023,6.0559916496276855,0.0672406554222107,5.493003845214844,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,6.0649927704777555,0.06996928958512445,638.192138671875
-11.375,12.625,1984-07-04,plus_petite_couverture,1984-07-04_001_024,6.874836444854736,0.12484084814786911,5.8166704177856445,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,6.894050729933694,0.12540437122011305,665.3492431640625
-16.625,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_003,4.594608306884766,-0.19613653421401978,6.393564701080322,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,4.613197172107409,-0.1946406223666128,94.95609283447266
-16.375,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_004,2.0302577018737793,-0.44826003909111023,6.191265106201172,False,False,faible,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,2.0522549320105923,-0.4464445852454583,122.08641052246094
-16.125,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_005,1.0633338689804077,-0.48744869232177734,5.793650150299072,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,1.1220940327524571,-0.4829260909078109,149.2167205810547
-15.875,12.875,1984-07-04,plus_petite_couverture,1984-07-04_002_006,1.858249545097351,-0.35994377732276917,5.21418571472168,False,False,faible,normale,Sédhiou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,1.8700726721154985,-0.3584413345734678,176.34703063964844
