longitude,latitude,event_date,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-14.875,12.625,2009-08-28,2009-08-28_001_010,16.978290557861328,0.02432011067867279,16.679956436157227,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,17.01543177312343,0.043482735865380366,285.1496887207031
-14.625,12.625,2009-08-28,2009-08-28_001_011,17.3171443939209,0.1533270627260208,15.545296669006348,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,17.319530779392874,0.16357448270272987,312.3067932128906
-14.375,12.625,2009-08-28,2009-08-28_001_012,16.160350799560547,0.13284707069396973,14.567827224731445,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,16.413608191600392,0.1460201308954898,339.4638977050781
-14.125,12.625,2009-08-28,2009-08-28_001_013,20.98883056640625,0.43387603759765625,14.851366996765137,False,True,forte,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,21.005990665761672,0.43620970658021957,366.6210021972656
-13.875,12.625,2009-08-28,2009-08-28_001_014,14.472663879394531,0.07452822476625443,13.420968055725098,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,14.488742691787643,0.07693070993201817,393.77813720703125
-13.625,12.625,2009-08-28,2009-08-28_001_015,20.370994567871094,0.45588502287864685,14.197698593139648,False,True,forte,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,20.402983277287316,0.4648274841470331,420.93524169921875
-13.375,12.625,2009-08-28,2009-08-28_001_016,19.007631301879883,0.3331616222858429,14.197075843811035,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,19.05162231406974,0.33849874715409706,448.09234619140625
-13.125,12.625,2009-08-28,2009-08-28_001_017,16.851783752441406,0.1890602558851242,14.190648078918457,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,16.852817439553725,0.21406098305430207,475.24945068359375
-12.875,12.625,2009-08-28,2009-08-28_001_018,20.44333267211914,0.44194886088371277,14.293431282043457,False,True,forte,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,20.521183646504007,0.4482742555476914,502.40655517578125
-12.625,12.625,2009-08-28,2009-08-28_001_019,21.672260284423828,0.6722882986068726,13.262733459472656,False,True,forte,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,21.83582416131868,0.6733831251086901,529.5636596679688
-12.375,12.625,2009-08-28,2009-08-28_001_020,17.537614822387695,0.2509151101112366,14.247154235839844,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,17.550084114074707,0.2563395737553364,556.7208251953125
-12.125,12.625,2009-08-28,2009-08-28_001_021,21.206832885742188,0.49593955278396606,14.506909370422363,False,True,forte,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,21.237382860039943,0.49596475386739375,583.8778686523438
-11.875,12.625,2009-08-28,2009-08-28_001_022,26.091114044189453,0.9150331020355225,13.827900886535645,False,True,forte,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,26.110679185570184,0.9258186984900854,611.0350341796875
-11.625,12.625,2009-08-28,2009-08-28_001_023,13.566567420959473,-0.055310316383838654,14.383634567260742,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,13.5801100515241,-0.0546071465459451,638.192138671875
-11.375,12.625,2009-08-28,2009-08-28_001_024,7.678760528564453,-0.5672546029090881,16.316402435302734,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,7.730148634119847,-0.5594640908828332,665.3492431640625
-16.625,12.875,2009-08-28,2009-08-28_002_003,132.57249450683594,4.5664167404174805,22.94504165649414,True,True,extrême,exceptionelle,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,132.57249450683594,4.5664167404174805,94.95609283447266
-16.375,12.875,2009-08-28,2009-08-28_002_004,51.627681732177734,2.393718957901001,16.956125259399414,True,True,très forte,très humide,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),2009,8,28,240,51.646475461260174,2.3989488790981723,122.08641052246094
