longitude,latitude,event_date,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-11.625,12.375,2022-05-27,2022-05-27_000_023,9.558486938476562,1.6178109645843506,2.7885591983795166,False,False,modérée,humide,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,9.560612038751342,1.8290329830131324,638.8097534179688
-11.375,12.375,2022-05-27,2022-05-27_000_024,8.084680557250977,1.2692468166351318,2.676229476928711,False,False,modérée,humide,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,8.091694256768156,1.2740925188040613,665.9931640625
-16.625,12.625,2022-05-27,2022-05-27_001_003,7.401223659515381,5.841125965118408,0.30780407786369324,True,False,modérée,exceptionelle,Ziguinchor,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,7.409861528693732,5.84119687248115,95.04988861083984
-16.375,12.625,2022-05-27,2022-05-27_001_004,12.942914009094238,6.180573463439941,0.4524543583393097,True,False,modérée,exceptionelle,Ziguinchor,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,13.064948484526196,6.1808881448141895,122.2070083618164
-16.125,12.625,2022-05-27,2022-05-27_001_005,13.955050468444824,6.273224353790283,0.46494054794311523,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,13.988794278858892,6.273406056303475,149.36412048339844
-15.875,12.625,2022-05-27,2022-05-27_001_006,13.441540718078613,6.176689147949219,0.47436976432800293,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,13.45439337246382,6.177411357362067,176.521240234375
-15.625,12.625,2022-05-27,2022-05-27_001_007,16.928993225097656,6.0343804359436035,0.7613101601600647,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,16.938965600938655,6.035668067596665,203.6783447265625
-15.375,12.625,2022-05-27,2022-05-27_001_008,15.475682258605957,5.228111267089844,0.9674104452133179,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,15.534680828976276,5.233432755398391,230.83544921875
-15.125,12.625,2022-05-27,2022-05-27_001_009,15.4300537109375,5.274119853973389,1.0815168619155884,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,15.443581772809052,5.277645741275807,257.9925842285156
-14.875,12.625,2022-05-27,2022-05-27_001_010,20.41389274597168,4.979593753814697,1.564167857170105,True,True,forte,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,20.41724721630614,4.987921234351306,285.1496887207031
-14.625,12.625,2022-05-27,2022-05-27_001_011,17.005460739135742,4.2790985107421875,1.678134799003601,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,17.00899058011309,4.290143137601152,312.3067932128906
-14.375,12.625,2022-05-27,2022-05-27_001_012,18.679054260253906,4.40427303314209,1.7898141145706177,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,18.762698149561302,4.432696983442834,339.4638977050781
-14.125,12.625,2022-05-27,2022-05-27_001_013,16.973129272460938,4.043139934539795,1.904189944267273,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,16.981252756550084,4.046845179706363,366.6210021972656
-13.875,12.625,2022-05-27,2022-05-27_001_014,18.038978576660156,4.445711612701416,1.8316922187805176,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,18.046733784316174,4.454329799767115,393.77813720703125
-13.625,12.625,2022-05-27,2022-05-27_001_015,21.606887817382812,4.868082046508789,2.042607069015503,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,21.638099521847824,4.88091626838224,420.93524169921875
-13.375,12.625,2022-05-27,2022-05-27_001_016,23.020193099975586,4.604624271392822,2.3961849212646484,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,23.02551400841181,4.6314417225631646,448.09234619140625
-13.125,12.625,2022-05-27,2022-05-27_001_017,32.090396881103516,5.08999490737915,2.6578776836395264,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,32.13351281324225,5.116229937903247,475.24945068359375
-12.875,12.625,2022-05-27,2022-05-27_001_018,37.51918411254883,5.411989688873291,2.729412317276001,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,37.51918411254883,5.417568408065105,502.40655517578125
-12.625,12.625,2022-05-27,2022-05-27_001_019,29.12128448486328,4.840940475463867,2.717545509338379,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,29.147749665993523,4.852339358785045,529.5636596679688
-12.375,12.625,2022-05-27,2022-05-27_001_020,27.866044998168945,4.022819519042969,3.102861166000366,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,27.87650393481231,4.03805662279752,556.7208251953125
-12.125,12.625,2022-05-27,2022-05-27_001_021,26.14459800720215,3.5833773612976074,3.3049590587615967,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,26.148730100698806,3.6191679652611817,583.8778686523438
-11.875,12.625,2022-05-27,2022-05-27_001_022,23.97467803955078,3.7599329948425293,3.0813138484954834,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,23.97790027024159,3.7749119775379123,611.0350341796875
-11.625,12.625,2022-05-27,2022-05-27_001_023,18.346710205078125,3.0787899494171143,2.8450124263763428,True,False,modérée,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,18.417688206811654,3.2048794252788593,638.192138671875
-11.375,12.625,2022-05-27,2022-05-27_001_024,13.896573066711426,2.6263973712921143,2.594564914703369,True,False,modérée,très humide,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,13.915673725569068,2.666628213384044,665.3492431640625
-16.625,12.875,2022-05-27,2022-05-27_002_003,9.793070793151855,6.258232593536377,0.297077476978302,True,False,modérée,exceptionelle,Ziguinchor,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,9.812668785977005,6.258718294114923,94.95609283447266
-16.375,12.875,2022-05-27,2022-05-27_002_004,14.575672149658203,6.170902729034424,0.5057724118232727,True,False,modérée,exceptionelle,Ziguinchor,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,14.592904040561848,6.17126017719058,122.08641052246094
-16.125,12.875,2022-05-27,2022-05-27_002_005,14.059159278869629,6.112868785858154,0.5081070065498352,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,14.074763115926004,6.113305983231895,149.2167205810547
-15.875,12.875,2022-05-27,2022-05-27_002_006,14.902192115783691,6.3346848487854,0.43875622749328613,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,15.060020080163838,6.334720705022764,176.34703063964844
-15.625,12.875,2022-05-27,2022-05-27_002_007,16.026321411132812,6.153132915496826,0.5644696354866028,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,16.034618856918872,6.153858199191453,203.47735595703125
-15.375,12.875,2022-05-27,2022-05-27_002_008,18.14258575439453,5.377230167388916,0.9993231296539307,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,18.16057371014926,5.379140965303584,230.60765075683594
-15.125,12.875,2022-05-27,2022-05-27_002_009,16.967905044555664,5.454014778137207,0.9335341453552246,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,16.969230790833134,5.456613410058333,257.73797607421875
-14.875,12.875,2022-05-27,2022-05-27_002_010,19.532543182373047,5.220615863800049,1.1681437492370605,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,19.559716100069746,5.223147701378444,284.8682861328125
-14.625,12.875,2022-05-27,2022-05-27_002_011,20.386314392089844,4.865428924560547,1.5732102394104004,True,True,forte,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,20.391511318072602,4.867135455260923,311.99859619140625
-14.375,12.875,2022-05-27,2022-05-27_002_012,13.625044822692871,3.6359002590179443,1.6091657876968384,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,13.632097483879358,3.6578689148677657,339.12890625
-14.125,12.875,2022-05-27,2022-05-27_002_013,20.348709106445312,4.676741123199463,1.711538314819336,True,True,forte,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,20.35106412609618,4.730817744480304,366.25921630859375
-13.875,12.875,2022-05-27,2022-05-27_002_014,25.711645126342773,5.242128372192383,1.767874836921692,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,25.718116923193236,5.244093868600663,393.3895263671875
-13.625,12.875,2022-05-27,2022-05-27_002_015,26.252281188964844,5.324920177459717,1.8609153032302856,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,26.262200585561782,5.33319823586162,420.51983642578125
-13.375,12.875,2022-05-27,2022-05-27_002_016,26.184709548950195,5.469110488891602,1.770796537399292,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,26.191500668549658,5.471391173463371,447.6501770019531
-13.125,12.875,2022-05-27,2022-05-27_002_017,33.520408630371094,5.445380687713623,2.3242411613464355,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,33.52147116732957,5.44976281400901,474.78045654296875
-12.875,12.875,2022-05-27,2022-05-27_002_018,33.945526123046875,5.267671585083008,2.3669090270996094,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,33.95559723053744,5.2712521565020385,501.9107666015625
-12.625,12.875,2022-05-27,2022-05-27_002_019,29.578651428222656,4.806495666503906,2.443235397338867,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,29.582410160620608,4.8289107557517195,529.0410766601562
-12.375,12.875,2022-05-27,2022-05-27_002_020,28.366798400878906,4.237086772918701,2.9456934928894043,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,28.379201687760087,4.237131006154582,556.1714477539062
-12.125,12.875,2022-05-27,2022-05-27_002_021,35.87507247924805,4.345953464508057,3.3845794200897217,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,35.884651241590014,4.350839904804325,583.3016967773438
-11.875,12.875,2022-05-27,2022-05-27_002_022,24.694961547851562,3.3925771713256836,3.379164218902588,True,True,forte,exceptionelle,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,24.695305675717453,3.4365550633051885,610.4320068359375
-11.625,12.875,2022-05-27,2022-05-27_002_023,16.05634307861328,2.2990520000457764,2.852724552154541,True,False,modérée,très humide,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,16.068161571445177,2.5762263470558655,637.5623779296875
-11.375,12.875,2022-05-27,2022-05-27_002_024,13.292336463928223,1.9347895383834839,2.8631179332733154,False,False,modérée,humide,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,13.30020180419462,2.116206087059711,664.6926879882812
-16.625,13.125,2022-05-27,2022-05-27_003_003,7.085087299346924,6.324215888977051,0.20116601884365082,True,False,modérée,exceptionelle,Ziguinchor,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,7.187150896494114,6.324367385413779,94.86048126220703
-16.375,13.125,2022-05-27,2022-05-27_003_004,14.406935691833496,6.084713935852051,0.5689708590507507,True,False,modérée,exceptionelle,Ziguinchor,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,14.439930906247847,6.086328257268398,121.9634780883789
-16.125,13.125,2022-05-27,2022-05-27_003_005,12.148723602294922,6.190887451171875,0.3972568213939667,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,12.186502217048377,6.191572353468469,149.0664825439453
-15.875,13.125,2022-05-27,2022-05-27_003_006,13.767459869384766,6.3386359214782715,0.3842792809009552,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,13.802653902140102,6.338707140342674,176.1694793701172
-15.625,13.125,2022-05-27,2022-05-27_003_007,14.7445650100708,6.380227088928223,0.3948940336704254,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,14.775512216079173,6.380340810996204,203.27247619628906
-15.375,13.125,2022-05-27,2022-05-27_003_008,19.666059494018555,5.7130913734436035,0.8514119386672974,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,19.70642665882207,5.715498568424628,230.37545776367188
-15.125,13.125,2022-05-27,2022-05-27_003_009,21.78692054748535,5.84132194519043,0.9484169483184814,True,True,forte,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,21.81872272012222,5.843420344980518,257.47845458984375
-14.875,13.125,2022-05-27,2022-05-27_003_010,21.46053695678711,5.640365123748779,1.0843559503555298,True,True,forte,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,21.48627705789691,5.647166123941316,284.5814514160156
-14.625,13.125,2022-05-27,2022-05-27_003_011,20.360881805419922,5.487201690673828,1.1320009231567383,True,True,forte,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,20.36573827925639,5.487938158476173,311.6844482421875
-14.375,13.125,2022-05-27,2022-05-27_003_012,17.645294189453125,5.079931259155273,1.2004001140594482,True,False,modérée,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,17.65024710899621,5.086050361844164,338.7874450683594
-14.125,13.125,2022-05-27,2022-05-27_003_013,21.31841468811035,5.354799270629883,1.38569176197052,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,21.343768158150677,5.366634668417312,365.89044189453125
-13.875,13.125,2022-05-27,2022-05-27_003_014,24.513792037963867,5.237400531768799,1.6795697212219238,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,24.528302168726324,5.240097063869687,392.9934387207031
-13.625,13.125,2022-05-27,2022-05-27_003_015,28.847291946411133,5.40057897567749,1.79961359500885,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,28.86043656890716,5.406485023210995,420.096435546875
-13.375,13.125,2022-05-27,2022-05-27_003_016,25.770185470581055,5.2573161125183105,1.7949988842010498,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,25.79713617257737,5.2630922806322875,447.1994323730469
-13.125,13.125,2022-05-27,2022-05-27_003_017,29.048505783081055,5.224997043609619,2.0277256965637207,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,29.053077309574913,5.226788895813065,474.30242919921875
-12.875,13.125,2022-05-27,2022-05-27_003_018,33.55885314941406,5.350219249725342,2.1369736194610596,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,33.5631684538108,5.352221481764137,501.4053955078125
-12.625,13.125,2022-05-27,2022-05-27_003_019,37.49540710449219,5.255715370178223,2.354081153869629,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,37.49546684571846,5.256612268524553,528.5084228515625
-12.375,13.125,2022-05-27,2022-05-27_003_020,34.63648223876953,4.888113498687744,2.7450737953186035,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,34.637267855543584,4.94649537005017,555.6114501953125
-12.125,13.125,2022-05-27,2022-05-27_003_021,34.961036682128906,4.458322048187256,3.2351975440979004,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,34.97022297154721,4.463048423354949,582.71435546875
-11.875,13.125,2022-05-27,2022-05-27_003_022,22.9185733795166,3.062138557434082,3.3290491104125977,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,22.934658913157097,3.075861312636179,609.8173828125
-11.625,13.125,2022-05-27,2022-05-27_003_023,9.434606552124023,1.089821696281433,2.8567192554473877,False,False,modérée,humide,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,9.486275255979605,1.1815924102337516,636.92041015625
-11.375,13.125,2022-05-27,2022-05-27_003_024,5.68492317199707,0.5732215046882629,2.5011885166168213,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,5.701078072265165,0.5849070590944146,664.0234375
-16.625,13.375,2022-05-27,2022-05-27_004_003,3.3467628955841064,6.187067985534668,0.10914336889982224,True,False,faible,exceptionelle,Ziguinchor,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,3.351989777842958,6.1877397508477445,94.76307678222656
-16.375,13.375,2022-05-27,2022-05-27_004_004,5.508835792541504,6.39511775970459,0.1424179971218109,True,False,modérée,exceptionelle,Ziguinchor,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,5.54174958401589,6.395148401883379,121.83824157714844
-16.125,13.375,2022-05-27,2022-05-27_004_005,6.317930221557617,6.374517440795898,0.1701354831457138,True,False,modérée,exceptionelle,Kaolack,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,6.385638935482083,6.374668471178218,148.9134063720703
-15.875,13.375,2022-05-27,2022-05-27_004_006,8.06859302520752,6.167424201965332,0.2745274007320404,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,8.07570710972925,6.167988355435319,175.9885711669922
-15.625,13.375,2022-05-27,2022-05-27_004_007,16.099496841430664,6.400521278381348,0.3973861634731293,True,False,modérée,exceptionelle,Sédhiou,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,16.118860244750977,6.400523118637315,203.06373596191406
-15.375,13.375,2022-05-27,2022-05-27_004_008,18.30937385559082,6.1999125480651855,0.616606593132019,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,18.317441508997625,6.200594425201416,230.13888549804688
-15.125,13.375,2022-05-27,2022-05-27_004_009,19.19731903076172,6.099842548370361,0.6944983005523682,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,19.2663853132545,6.099939808773635,257.2140808105469
-14.875,13.375,2022-05-27,2022-05-27_004_010,20.555635452270508,5.85828971862793,0.8722296357154846,True,True,forte,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,20.69362566578926,5.859873273264823,284.2892150878906
-14.625,13.375,2022-05-27,2022-05-27_004_011,14.405523300170898,5.6169047355651855,0.7189640402793884,True,False,modérée,exceptionelle,Kolda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,14.405970439239962,5.617830542463753,311.3644104003906
-14.375,13.375,2022-05-27,2022-05-27_004_012,14.511992454528809,5.561509609222412,0.708564817905426,True,False,modérée,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,14.531832359543996,5.563944009081204,338.4395446777344
-14.125,13.375,2022-05-27,2022-05-27_004_013,23.997177124023438,5.473718166351318,1.292967677116394,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,24.019406802690202,5.474965788012174,365.51470947265625
-13.875,13.375,2022-05-27,2022-05-27_004_014,30.67117691040039,5.476251602172852,1.7894867658615112,True,True,forte,exceptionelle,Tambacounda,Zone soudanienne,Phase_1_debut,Début de saison (Mai-Juin),2022,5,27,147,30.673760802302528,5.481322693465343,392.5898742675781
