longitude,latitude,event_date,selection_criterion,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-14.625,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_011,9.030078887939453,0.08816348761320114,8.158117294311523,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,9.045969804926733,0.10021354829022029,312.3067932128906
-14.375,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_012,16.105913162231445,0.7547794580459595,8.042510986328125,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,16.108919392878086,0.7557702471862486,339.4638977050781
-14.125,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_013,15.559457778930664,0.6906797289848328,7.971305847167969,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,15.565374752983974,0.6932232433827079,366.6210021972656
-13.875,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_014,12.53063678741455,0.2509089708328247,9.30375862121582,False,False,modérée,normale,Kolda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,12.540696834199991,0.25794968593060663,393.77813720703125
-13.625,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_015,19.784215927124023,0.6632544994354248,10.306524276733398,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,19.82672514987351,0.6657049751760972,420.93524169921875
-13.375,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_016,11.416694641113281,0.10190539062023163,10.1036958694458,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,11.425185553392573,0.1147917601181635,448.09234619140625
-13.125,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_017,20.559724807739258,0.6943743228912354,11.249651908874512,False,True,forte,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,20.573629944767788,0.6946482087799053,475.24945068359375
-12.875,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_018,35.838478088378906,1.7130793333053589,12.15552043914795,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,35.84319740563782,1.7131305576568872,502.40655517578125
-12.625,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_019,37.625282287597656,2.034911632537842,11.428009986877441,True,True,forte,très humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,37.668018906559794,2.035095514364578,529.5636596679688
-12.375,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_020,40.759769439697266,2.3663716316223145,11.187484741210938,True,True,forte,très humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,40.76047645262138,2.3672086940937906,556.7208251953125
-12.125,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_021,36.93852615356445,1.9830138683319092,11.710787773132324,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,36.952330296962096,1.9840317356526551,583.8778686523438
-11.875,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_022,26.47946548461914,1.357346534729004,10.536035537719727,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,26.499346191559603,1.358218403916862,611.0350341796875
-11.625,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_023,35.05263900756836,2.0374627113342285,10.922616958618164,True,True,forte,très humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,35.076332648195816,2.037698104752967,638.192138671875
-11.375,12.625,1990-08-04,plus_petite_anomalie,1990-08-04_001_024,31.7856502532959,1.8868333101272583,10.189056396484375,False,True,forte,humide,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,31.813186137520482,1.8880873678916665,665.3492431640625
-16.625,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_003,7.850526332855225,-0.11898559331893921,9.725741386413574,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,7.885137819165561,-0.11635554192503493,94.95609283447266
-16.375,12.875,1990-08-04,plus_petite_anomalie,1990-08-04_002_004,5.010447025299072,-0.1571529358625412,6.698408126831055,False,False,modérée,normale,Ziguinchor,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1990,8,4,216,5.134722350230769,-0.12449146799705732,122.08641052246094
